Выборы Президента Российской Федерации																																														
Дата голосования: 02.03.2008																																														
																																														
"Наименование Избирательной комиссии:    Нижний Новгород, Приокская"																																														
																																														
Сводная таблица результатов выборов																																														
																																														
	Число участковых избирательных комиссий	39																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																												
																																														
		Сумма	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706					
1	"Число избирателей, включенных в списки избирателей"	78168	1041	2172	2290	2071	1529	1526	1992	2554	1896	2295	2595	2533	1823	2443	2403	2356	1320	1812	1498	1057	2421	2415	1819	2361	416	2467	2183	2115	2460	2289	1933	1835	1748	2311	2257	2694	2472	1927	839					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	73900	1100	2200	2100	2100	1400	1500	1900	2400	1800	2100	2400	2400	2000	2400	2400	2300	1200	1600	1400	1000	2200	2200	1700	2200	400	2300	2000	2000	2300	2100	1800	1700	1600	2100	2000	2500	2300	1800	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	50087	797	1465	1420	1480	910	892	1154	1686	1490	1342	1720	1664	1459	1498	1373	1419	701	1032	904	811	1546	1791	1367	1355	336	1561	1367	1268	1475	1407	1221	1064	1109	1462	1441	1744	1573	1253	530					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1895	65	37	99	35	64	56	58	49	48	51	42	66	54	36	59	53	18	43	26	73	82	41	30	51	15	39	43	44	45	36	36	47	33	56	105	22	39	28	71					
6	Число погашенных избирательных бюллетеней	21918	238	698	581	585	426	552	688	665	262	707	638	670	487	866	968	828	481	525	470	116	572	368	303	794	49	700	590	688	780	657	543	589	458	582	454	734	688	519	399					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1895	65	37	99	35	64	56	58	49	48	51	42	66	54	36	59	53	18	43	26	73	82	41	30	51	15	39	43	44	45	36	36	47	33	56	105	22	39	28	71					
8	Число бюллетеней в стационарных ящиках для голосования	49988	797	1465	1418	1478	910	892	1154	1686	1484	1342	1719	1664	1459	1498	1373	1417	700	1032	904	811	1543	1750	1367	1355	336	1557	1367	1258	1469	1407	1217	1063	1108	1461	1432	1740	1573	1252	530					
9	Число недействительных избирательных бюллетеней	911	14	25	33	13	23	13	30	23	42	29	30	29	23	40	17	17	14	23	18	16	27	22	24	31	7	25	16	22	22	23	21	24	18	28	39	44	23	14	9					
10	Число действительных избирательных бюллетеней	50972	848	1477	1484	1500	951	935	1182	1712	1490	1364	1731	1701	1490	1494	1415	1453	704	1052	912	868	1598	1769	1373	1375	344	1571	1394	1280	1492	1420	1232	1086	1123	1489	1498	1718	1589	1266	592					
11	Число полученных открепительных  удостоверений	1156	48	104	30	220	19	21	20	27	23	21	20	15	17	23	20	20	19	25	11	5	26	30	21	21	18	27	30	21	29	20	16	23	20	21	28	24	15	10	48					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1013	48	101	25	217	18	21	16	27	21	17	15	10	15	20	15	14	11	15	10	5	17	30	20	16	8	17	19	18	21	20	16	19	12	19	26	21	15	10	48					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	948	29	29	17	31	36	10	11	22	18	19	23	26	57	19	7	18	93	36	11	13	20	54	19	26	53	21	21	17	18	10	32	14	15	19	18	10	19	18	19					
14	Число неиспользованных открепительных удостоверений	143	0	3	5	3	1	0	4	0	2	4	5	5	2	3	5	6	8	10	1	0	9	0	1	5	10	10	11	3	8	0	0	4	8	2	2	3	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	44	0	1	0	0	1	2	2	2	1	1	2	2	1	1	2	0	1	2	0	0	2	0	1	2	0	4	2	0	1	2	0	2	0	0	0	2	4	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																														
18	Богданов Андрей Владимирович	1093	32	40	33	27	34	40	46	45	36	25	36	50	32	23	34	26	13	23	13	6	20	25	22	24	6	33	25	26	33	28	26	18	21	31	39	43	33	20	6					
		2.11%	3.71%	2.66%	2.18%	1.78%	3.49%	4.22%	3.80%	2.59%	2.35%	1.79%	2.04%	2.89%	2.12%	1.50%	2.37%	1.77%	1.81%	2.14%	1.40%	0.68%	1.23%	1.40%	1.57%	1.71%	1.71%	2.07%	1.77%	1.99%	2.18%	1.94%	2.08%	1.62%	1.84%	2.04%	2.54%	2.44%	2.05%	1.56%	0.99%					
19	Жириновский Владимир Вольфович	5450	88	134	157	211	75	91	98	150	165	183	212	176	161	159	173	178	74	142	124	103	204	170	129	163	35	156	147	143	135	146	107	123	112	141	145	170	182	142	46					
		10.50%	10.21%	8.92%	10.35%	13.95%	7.70%	9.60%	8.09%	8.65%	10.77%	13.14%	12.04%	10.17%	10.64%	10.37%	12.08%	12.11%	10.31%	13.21%	13.33%	11.65%	12.55%	9.49%	9.23%	11.59%	9.97%	9.77%	10.43%	10.98%	8.92%	10.12%	8.54%	11.08%	9.82%	9.29%	9.43%	9.65%	11.29%	11.09%	7.65%					
20	Зюганов Геннадий Андреевич	12774	179	355	421	288	209	176	334	530	408	306	458	422	369	462	306	354	124	240	209	153	384	403	343	407	106	508	393	365	434	408	362	304	297	308	304	328	415	318	84					
		24.62%	20.77%	23.64%	27.75%	19.04%	21.46%	18.57%	27.56%	30.55%	26.63%	21.97%	26.01%	24.39%	24.39%	30.12%	21.37%	24.08%	17.27%	22.33%	22.47%	17.31%	23.63%	22.50%	24.55%	28.95%	30.20%	31.83%	27.87%	28.03%	28.67%	28.27%	28.89%	27.39%	26.03%	20.30%	19.78%	18.62%	25.74%	24.84%	13.98%					
21	Медведев Дмитрий Анатольевич	31655	549	948	873	974	633	628	704	987	881	850	1025	1053	928	850	902	895	493	647	566	606	990	1171	879	781	197	874	829	746	890	838	737	641	693	1009	1010	1177	959	786	456					
		61.01%	63.69%	63.12%	57.55%	64.38%	64.99%	66.24%	58.09%	56.89%	57.51%	61.02%	58.21%	60.87%	61.34%	55.41%	62.99%	60.88%	68.66%	60.19%	60.86%	68.55%	60.92%	65.38%	62.92%	55.55%	56.13%	54.76%	58.79%	57.30%	58.78%	58.07%	58.82%	57.75%	60.74%	66.51%	65.71%	66.80%	59.49%	61.41%	75.87%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
