Выборы Президента Российской Федерации																																																				
Дата голосования: 18.03.2018																																																				
																																																				
"Наименование Избирательной комиссии:    Нижний Новгород, Приокская"																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																																		
																																																				
		Сумма	УИК №2605	УИК №2606	УИК №2607	УИК №2608	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621	УИК №2622	УИК №2623	УИК №2624	УИК №2625	УИК №2626	УИК №2627	УИК №2628	УИК №2629	УИК №2630	УИК №2631	УИК №2632	УИК №2633	УИК №2634	УИК №2635	УИК №2636	УИК №2637	УИК №2638	УИК №2639	УИК №2640	УИК №2641	УИК №2642	УИК №2643	УИК №2644	УИК №2645									
1	"Число избирателей, включенных в список избирателей"	82112	849	1749	2162	2119	1372	1301	1677	2213	2128	2192	2211	2693	2568	2256	2268	1432	1195	1570	1259	1045	2978	2554	2263	2013	2218	2292	2493	1829	2109	2143	1687	1523	1548	2098	1865	2495	2491	2779	1085	2612	2778									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	64149	592	1300	1500	2000	862	738	1300	1700	1800	1800	1800	2000	2000	2000	2000	1050	1000	1200	1000	1000	2000	2000	2000	1500	2000	2050	2000	1100	2000	1403	1300	1200	1200	1700	1800	2000	2000	1765	489	2000	2000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	49402	589	1072	1293	1546	831	715	1013	1451	1315	1178	1329	1433	1473	1326	1275	802	610	834	686	530	1354	1558	1332	1170	1532	1437	1533	1076	1323	1370	1064	898	1001	1341	1433	1652	1621	1749	429	1613	1615									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1458	3	23	113	18	31	23	27	27	22	15	23	30	21	18	45	31	9	8	13	11	365	65	25	46	8	27	33	24	27	33	20	19	29	15	47	51	13	16	60	12	12									
6	Число погашенных избирательных бюллетеней	13289	0	205	94	436	0	0	260	222	463	607	448	537	506	656	680	217	381	358	301	459	281	377	643	284	460	586	434	0	650	0	216	283	170	344	320	297	366	0	0	375	373									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1457	3	23	113	18	31	22	27	27	22	15	23	30	21	18	45	31	9	8	13	11	365	65	25	46	8	27	33	24	27	33	20	19	29	15	47	51	13	16	60	12	12									
8	Число бюллетеней в стационарных ящиках для голосования	49323	589	1072	1293	1544	831	715	1013	1451	1315	1178	1327	1430	1473	1326	1275	802	610	834	686	530	1353	1558	1332	1170	1532	1434	1533	1073	1323	1362	1062	897	1001	1339	1433	1601	1621	1749	429	1613	1614									
9	Число недействительных избирательных бюллетеней	557	3	17	14	28	5	4	14	24	10	14	11	21	21	19	21	10	5	12	5	5	36	12	23	12	20	13	16	3	19	12	13	8	7	17	18	16	14	3	1	16	15									
10	Число действительных избирательных бюллетеней	50223	589	1078	1392	1534	857	733	1026	1454	1327	1179	1339	1439	1473	1325	1299	823	614	830	694	536	1682	1611	1334	1204	1520	1448	1550	1094	1331	1383	1069	908	1023	1337	1462	1636	1620	1762	488	1609	1611									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
13	Бабурин Сергей Николаевич	416	5	13	13	15	6	10	14	16	16	11	9	9	12	13	10	3	8	7	3	5	17	12	13	8	6	12	9	3	14	13	12	13	7	13	8	11	15	16	2	11	3									
		0.82%	0.84%	1.19%	0.92%	0.96%	0.70%	1.36%	1.35%	1.08%	1.20%	0.92%	0.67%	0.62%	0.80%	0.97%	0.76%	0.36%	1.29%	0.83%	0.43%	0.92%	0.99%	0.74%	0.96%	0.66%	0.39%	0.82%	0.57%	0.27%	1.04%	0.93%	1.11%	1.42%	0.68%	0.96%	0.54%	0.67%	0.92%	0.91%	0.41%	0.68%	0.18%									
14	Грудинин Павел Николаевич	5912	79	139	179	184	87	88	125	187	149	122	137	195	213	180	140	80	66	89	60	48	160	147	119	153	239	152	185	118	177	150	112	107	128	158	155	201	209	228	20	246	201									
		11.64%	13.34%	12.69%	12.73%	11.78%	10.09%	11.94%	12.02%	12.65%	11.14%	10.23%	10.15%	13.36%	14.26%	13.39%	10.61%	9.60%	10.66%	10.57%	8.58%	8.87%	9.31%	9.06%	8.77%	12.58%	15.52%	10.40%	11.81%	10.76%	13.11%	10.75%	10.35%	11.68%	12.43%	11.67%	10.47%	12.17%	12.79%	12.92%	4.09%	15.14%	12.36%									
15	Жириновский Владимир Вольфович	2735	24	52	86	77	32	39	47	62	78	70	101	80	67	72	76	43	38	48	51	39	123	103	65	67	85	77	75	38	98	97	35	55	58	72	73	78	103	84	19	76	72									
