Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Бикинская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473					
1	"Число избирателей, внесенных в списки"	21724	762	638	1795	1209	2790	1898	418	988	1384	1560	1606	714	89	277	664	81	394	408	118	2003	1278	650					
2	"Число бюллетеней, полученных участковыми комиссиями"	17917	673	545	1351	1024	2026	1561	354	833	1200	1371	1383	603	89	234	587	77	349	369	104	1566	1052	566					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	10223	257	195	980	507	1881	928	148	337	640	676	603	380	57	166	289	37	166	274	84	777	541	300					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	840	34	25	43	36	98	94	20	85	35	21	31	12	32	0	76	24	27	11	0	44	80	12					
6	Число погашенных бюллетеней	6854	382	325	328	481	47	539	186	411	525	674	749	211	0	68	222	16	156	84	20	745	431	254					
7	Число бюллетеней в переносных ящиках для голосования	838	34	25	43	36	98	92	20	85	35	21	31	12	32	0	76	24	27	11	0	44	80	12					
8	Число бюллетеней в стационарных ящиках для голосования	10215	255	195	980	507	1875	929	148	337	640	676	603	379	57	166	289	37	166	274	84	777	541	300					
9	Число недействительных бюллетеней	142	15	3	16	10	20	14	0	4	3	11	5	5	0	2	4	0	2	3	0	12	9	4					
10	Число действительных бюллетеней	10911	274	217	1007	533	1953	1007	168	418	672	686	629	386	89	164	361	61	191	282	84	809	612	308					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	275	10	10	25	15	25	25	5	15	15	15	15	10	5	5	10	5	5	5	5	25	15	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	49	2	0	6	1	10	2	0	2	6	3	3	0	0	0	3	0	1	1	0	6	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	36	0	0	7	1	1	3	0	8	2	2	0	3	2	0	1	0	0	0	0	4	2	0					
14	Число погашенных открепительных удостоверений	226	8	10	19	14	15	23	5	13	9	12	12	10	5	5	7	5	4	4	5	19	12	10					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	162	2	2	15	3	42	15	2	6	2	9	5	6	7	4	8	1	2	7	1	9	10	4					
		1.46%	0.69%	0.90%	1.46%	0.55%	2.12%	1.46%	1.19%	1.42%	0.29%	1.29%	0.78%	1.53%	7.86%	2.40%	2.19%	1.63%	1.03%	2.45%	1.19%	1.09%	1.61%	1.28%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	246	0	2	25	6	102	34	4	4	7	14	11	1	3	1	5	1	0	1	2	15	6	2					
		2.22%	0.0%	0.90%	2.44%	1.10%	5.16%	3.33%	2.38%	0.94%	1.03%	2.00%	1.73%	0.25%	3.37%	0.60%	1.36%	1.63%	0.0%	0.35%	2.38%	1.82%	0.96%	0.64%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	275	12	5	23	17	37	17	6	26	13	18	23	3	0	5	16	3	9	6	0	20	4	12					
		2.48%	4.15%	2.27%	2.24%	3.13%	1.87%	1.66%	3.57%	6.16%	1.92%	2.58%	3.62%	0.76%	0.0%	3.01%	4.38%	4.91%	4.66%	2.10%	0.0%	2.43%	0.64%	3.84%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	342	7	5	30	6	63	47	15	14	27	36	36	2	4	2	13	2	4	1	0	14	13	1					
		3.09%	2.42%	2.27%	2.93%	1.10%	3.19%	4.60%	8.92%	3.31%	4.0%	5.16%	5.67%	0.51%	4.49%	1.20%	3.56%	3.27%	2.07%	0.35%	0.0%	1.70%	2.09%	0.32%					
22	"5. ""За Русь Святую"""	45	0	0	5	1	11	7	1	4	2	2	1	1	0	0	1	2	0	1	0	1	3	2					
		0.40%	0.0%	0.0%	0.48%	0.18%	0.55%	0.68%	0.59%	0.94%	0.29%	0.28%	0.15%	0.25%	0.0%	0.0%	0.27%	3.27%	0.0%	0.35%	0.0%	0.12%	0.48%	0.64%					
23	"6. ""Объединенная Российская партия ""Русь"""	44	1	2	4	1	15	6	0	1	0	1	4	1	0	0	1	0	0	1	0	2	3	1					
		0.39%	0.34%	0.90%	0.39%	0.18%	0.76%	0.58%	0.0%	0.23%	0.0%	0.14%	0.63%	0.25%	0.0%	0.0%	0.27%	0.0%	0.0%	0.35%	0.0%	0.24%	0.48%	0.32%					
24	"7. ""Новый курс - Автомобильная Россия"""	119	2	2	7	5	51	17	0	1	5	6	4	2	1	0	2	0	0	0	0	7	4	3					
