Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Сызранская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461					
1	"Число избирателей, внесенных в список"	18222	1228	1306	917	103	2535	160	126	190	182	655	255	66	905	378	413	518	520	198	598	93	200	808	945	1734	186	664	85	1344	239	237	434					
2	Число полученных избирательных бюллетеней	18300	1246	1286	932	109	2550	159	128	188	180	657	258	65	912	380	414	520	527	200	597	92	204	810	944	1737	188	668	83	1360	237	237	432					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	11976	634	731	558	78	1623	127	77	126	147	425	188	49	538	273	306	354	323	145	432	74	113	572	752	1020	114	515	55	979	168	149	331					
5	"Число избирательных бюллетеней, выданных вне помещения"	1046	55	57	85	13	37	0	23	14	0	41	19	6	119	42	10	35	64	4	14	6	18	60	8	124	26	24	26	28	27	20	41					
6	Число погашенных избирательных бюллетеней	5278	557	498	289	18	890	32	28	48	33	191	51	10	255	65	98	131	140	51	151	12	73	178	184	593	48	129	2	353	42	68	60					
7	Число избирательных бюллетеней в переносных ящиках	1046	55	57	85	13	37	0	23	14	0	41	19	6	119	42	10	35	64	4	14	6	18	60	8	124	26	24	26	28	27	20	41					
8	Число бюллетеней в стационарных ящиках для голосования	11976	634	731	558	78	1623	127	77	126	147	425	188	49	538	273	306	354	323	145	432	74	113	572	752	1020	114	515	55	979	168	149	331					
9	Число недействительных избирательных бюллетеней	146	6	8	12	0	28	0	0	1	0	3	2	0	5	2	5	2	0	0	12	0	1	30	5	0	0	5	0	6	2	6	5					
10	Число действительных избирательных бюллетеней	12876	683	780	631	91	1632	127	100	139	147	463	205	55	652	313	311	387	387	149	434	80	130	602	755	1144	140	534	81	1001	193	163	367					
11	Число полученных открепительных  удостоверений	400	27	28	20	2	55	4	4	4	4	14	6	3	19	8	9	11	11	4	13	3	5	17	20	37	5	14	3	29	6	6	9					
12	Число выданных открепительных удостоверений	96	10	4	8	0	31	0	1	2	0	4	0	0	3	0	1	1	1	1	3	0	4	2	5	9	0	2	0	3	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	129	7	3	2	2	10	1	1	1	2	6	2	3	8	1	4	4	2	1	5	4	3	12	5	12	1	9	3	4	1	4	6					
14	Число неиспользованных открепительных удостоверений	304	17	24	12	2	24	4	3	2	4	10	6	3	16	8	8	10	10	3	10	3	1	15	15	28	5	12	3	26	6	5	9					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	387	12	25	31	2	82	0	2	0	5	6	2	3	17	8	12	3	12	4	21	3	8	14	10	63	1	12	2	20	2	1	4					
		2.97%	1.74%	3.17%	4.82%	2.20%	4.94%	0.00%	2.00%	0.00%	3.40%	1.29%	0.97%	5.45%	2.59%	2.54%	3.80%	0.77%	3.10%	2.68%	4.71%	3.75%	6.11%	2.22%	1.32%	5.51%	0.71%	2.23%	2.47%	1.99%	1.03%	0.59%	1.08%					
19	. Малышкин Олег Александрович	296	14	16	20	0	25	16	3	2	4	14	3	0	12	7	22	6	11	5	6	1	2	7	32	20	0	11	1	22	10	2	2					
		2.27%	2.03%	2.03%	3.11%	0.00%	1.51%	12.60%	3.00%	1.43%	2.72%	3.00%	1.45%	0.00%	1.83%	2.22%	6.96%	1.54%	2.84%	3.36%	1.35%	1.25%	1.53%	1.11%	4.21%	1.75%	0.00%	2.04%	1.23%	2.18%	5.13%	1.18%	0.54%					
20	. Миронов Сергей Михайлович	78	2	8	2	0	17	0	0	1	0	3	1	0	4	2	2	1	1	1	2	0	2	2	8	8	1	4	1	5	0	0	0					
		0.60%	0.29%	1.02%	0.31%	0.00%	1.02%	0.00%	0.00%	0.71%	0.00%	0.64%	0.48%	0.00%	0.61%	0.63%	0.63%	0.26%	0.26%	0.67%	0.45%	0.00%	1.53%	0.32%	1.05%	0.70%	0.71%	0.74%	1.23%	0.50%	0.00%	0.00%	0.00%					
21	. Путин Владимир Владимирович	9054	454	521	410	75	1067	92	74	78	123	363	159	34	484	217	206	307	294	97	315	64	88	467	524	801	90	387	59	674	128	118	284					
		69.53%	65.89%	66.12%	63.76%	82.42%	64.28%	72.44%	74.00%	55.71%	83.67%	77.90%	76.81%	61.82%	73.67%	68.89%	65.19%	78.92%	75.97%	65.10%	70.63%	80.00%	67.18%	73.89%	68.95%	70.02%	64.29%	71.80%	72.84%	66.93%	65.64%	69.82%	76.34%					
22	. Хакамада Ирина Муцуовна	204	20	16	10	1	37	0	2	6	3	6	0	0	6	9	3	4	2	4	6	1	4	11	12	14	1	8	0	7	3	1	7					
		1.57%	2.90%	2.03%	1.56%	1.10%	2.23%	0.00%	2.00%	4.29%	2.04%	1.29%	0.00%	0.00%	0.91%	2.86%	0.95%	1.03%	0.52%	2.68%	1.35%	1.25%	3.05%	1.74%	1.58%	1.22%	0.71%	1.48%	0.00%	0.70%	1.54%	0.59%	1.88%					
23	. Харитонов Николай Михайлович	2553	156	169	144	13	356	17	17	49	11	64	38	18	119	56	52	55	64	34	64	7	21	91	148	218	47	101	18	264	44	38	60					
		19.61%	22.64%	21.45%	22.40%	14.29%	21.45%	13.39%	17.00%	35.00%	7.48%	13.73%	18.36%	32.73%	18.11%	17.78%	16.46%	14.14%	16.54%	22.82%	14.35%	8.75%	16.03%	14.40%	19.47%	19.06%	33.57%	18.74%	22.22%	26.22%	22.56%	22.49%	16.13%					
																																						
24	Против всех	304	25	25	14	0	48	2	2	3	1	7	2	0	10	14	14	11	3	4	20	4	5	10	21	20	0	11	0	9	6	3	10					
		2.33%	3.63%	3.17%	2.18%	0.00%	2.89%	1.57%	2.00%	2.14%	0.68%	1.50%	0.97%	0.00%	1.52%	4.44%	4.43%	2.83%	0.78%	2.68%	4.48%	5.00%	3.82%	1.58%	2.76%	1.75%	0.00%	2.04%	0.00%	0.89%	3.08%	1.78%	2.69%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
