Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Граховская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527					
1	"Число избирателей, внесенных в список избирателей"	8138	1982	181	111	113	307	406	129	94	456	203	329	160	183	523	216	144	265	131	141	406	312	433	147	126	322	174	144					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	8176	1990	187	112	115	310	410	132	98	460	204	330	162	180	494	216	142	268	133	145	419	306	438	149	129	335	171	141					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5236	1214	127	59	84	211	264	105	60	322	132	206	91	125	333	132	82	156	91	85	243	221	256	110	75	210	138	104					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	565	67	29	8	3	6	39	11	0	46	6	25	9	8	27	27	9	26	12	20	50	14	49	10	16	21	14	13					
6	Число погашенных избирательных бюллетеней	2375	709	31	45	28	93	107	16	38	92	66	99	62	47	134	57	51	86	30	40	126	71	133	29	38	104	19	24					
7	Число избирательных бюллетеней в переносных ящиках для голосования	565	67	29	8	3	6	39	11	0	46	6	25	9	8	27	27	9	26	12	20	50	14	49	10	16	21	14	13					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5189	1214	127	59	84	211	264	105	60	276	132	206	91	125	333	132	82	156	90	85	243	221	256	110	75	210	138	104					
9	Число недействительных избирательных бюллетеней	56	21	1	0	0	0	3	0	0	1	1	2	2	3	5	1	1	0	0	0	0	3	2	4	1	2	2	1					
10	Число действительных избирательных бюллетеней	5698	1260	155	67	87	217	300	116	60	321	137	229	98	130	355	158	90	182	102	105	293	232	303	116	90	229	150	116					
