Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Кочкуровская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451					
1	"Число избирателей, внесенных в списки"	9183	2308	246	382	105	235	303	297	400	74	336	16	30	250	359	93	344	215	368	160	1035	797	321	396	113					
2	"Число бюллетеней, полученных участковыми комиссиями"	9293	2350	260	380	107	236	316	304	397	78	339	16	31	249	363	96	342	223	381	160	1038	802	320	395	110					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6616	1420	185	284	32	130	235	286	255	58	274	14	17	133	197	44	265	187	236	116	931	630	271	326	90					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1131	156	35	9	60	82	32	10	59	6	55	2	12	89	94	34	42	17	35	23	96	80	36	47	20					
6	Число погашенных бюллетеней	1546	774	40	87	15	24	49	8	83	14	10	0	2	27	72	18	35	19	110	21	11	92	13	22	0					
7	Число бюллетеней в переносных ящиках для голосования	1131	156	35	9	60	82	32	10	59	6	55	2	12	89	94	34	42	17	35	23	96	80	36	47	20					
8	Число бюллетеней в стационарных ящиках для голосования	6616	1420	185	284	32	130	235	286	255	58	274	14	17	133	197	44	265	187	236	116	931	630	271	326	90					
9	Число недействительных бюллетеней	283	8	0	16	4	1	7	5	3	1	7	0	0	28	1	0	16	0	20	4	64	74	13	2	9					
10	Число действительных бюллетеней	7464	1568	220	277	88	211	260	291	311	63	322	16	29	194	290	78	291	204	251	135	963	636	294	371	101					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	100	25	3	4	0	3	3	4	4	1	4	0	0	3	4	1	4	3	4	1	11	8	4	5	1					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	47	25	3	4	0	0	3	0	0	1	0	0	0	1	2	1	0	0	4	0	3	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	46	9	0	4	0	2	3	2	2	0	4	1	0	1	0	0	2	2	5	2	2	2	0	0	3					
14	Число погашенных открепительных удостоверений	48	0	0	0	0	3	0	4	4	0	4	0	0	2	2	0	4	3	0	1	8	8	4	0	1					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	92	1	1	5	1	10	12	0	9	3	8	0	0	2	1	0	0	0	10	2	6	19	0	1	1					
		1.18%	0.06%	0.45%	1.70%	1.08%	4.71%	4.49%	0.0%	2.86%	4.68%	2.43%	0.0%	0.0%	0.90%	0.34%	0.0%	0.0%	0.0%	3.69%	1.43%	0.58%	2.67%	0.0%	0.26%	0.90%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	180	22	11	8	0	7	7	5	3	0	20	1	0	2	2	1	16	14	4	0	1	34	21	1	0					
		2.32%	1.39%	5.0%	2.73%	0.0%	3.30%	2.62%	1.68%	0.95%	0.0%	6.07%	6.25%	0.0%	0.90%	0.68%	1.28%	5.21%	6.86%	1.47%	0.0%	0.09%	4.78%	6.84%	0.26%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	37	0	0	3	0	0	1	1	4	0	2	0	0	0	0	0	0	7	2	1	0	15	0	1	0					
		0.47%	0.0%	0.0%	1.02%	0.0%	0.0%	0.37%	0.33%	1.27%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.43%	0.73%	0.71%	0.0%	2.11%	0.0%	0.26%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	42	8	1	13	2	0	3	2	1	0	0	0	0	3	0	0	0	0	0	3	1	5	0	0	0					
		0.54%	0.50%	0.45%	4.43%	2.17%	0.0%	1.12%	0.67%	0.31%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	0.0%	0.0%	0.0%	2.15%	0.09%	0.70%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	10	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	3	0	0	0					
		0.12%	0.0%	0.0%	0.34%	1.08%	0.0%	0.37%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.09%	0.42%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	9	0	0	1	0	0	0	0	4	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0					
		0.11%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	1.27%	1.56%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.14%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	7	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	0	0					
		0.09%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.09%	0.42%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
