Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:     Кадыйская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №127	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160					
1	"Число избирателей, внесенных в списки"	8030	1591	219	122	62	258	1650	155	182	335	238	375	304	235	198	538	166	373	178	86	185	580					
2	"Число бюллетеней, полученных участковыми комиссиями"	8055	1620	229	134	67	255	1613	161	184	332	231	364	315	224	200	534	162	382	190	87	194	577					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	4193	782	127	80	34	156	771	81	78	166	153	173	179	130	123	342	83	187	98	61	87	302					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	486	35	35	17	10	45	28	35	25	31	11	29	19	12	9	21	18	23	9	17	42	15					
6	Число погашенных бюллетеней	3376	803	67	37	23	54	814	45	81	135	67	162	117	82	68	171	61	172	83	9	65	260					
7	Число бюллетеней в переносных ящиках для голосования	486	35	35	17	10	45	28	35	25	31	11	29	19	12	9	21	18	23	9	17	42	15					
8	Число бюллетеней в стационарных ящиках для голосования	4193	782	127	80	34	156	771	81	78	166	153	173	179	130	123	342	83	187	98	61	87	302					
9	Число недействительных бюллетеней	68	9	1	0	2	2	8	1	4	0	4	1	3	1	3	11	1	4	5	0	1	7					
10	Число действительных бюллетеней	4611	808	161	97	42	199	791	115	99	197	160	201	195	141	129	352	100	206	102	78	128	310					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	101	21	3	2	1	3	20	2	2	4	3	5	4	3	2	7	2	5	2	1	2	7					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	20	4	0	2	1	1	5	0	0	0	0	0	0	0	2	3	0	0	0	0	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	17	3	0	1	0	1	4	0	0	0	0	1	0	2	3	1	0	0	0	0	1	0					
14	Число погашенных открепительных удостоверений	81	17	3	0	0	2	15	2	2	4	3	5	4	3	0	4	2	5	2	1	0	7					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	82	7	2	0	1	9	8	2	3	1	11	3	7	2	3	8	0	7	2	1	1	4					
		1.75%	0.85%	1.23%	0.0%	2.27%	4.47%	1.00%	1.72%	2.91%	0.50%	6.70%	1.48%	3.53%	1.40%	2.27%	2.20%	0.0%	3.33%	1.86%	1.28%	0.77%	1.26%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	29	9	0	1	0	1	2	1	1	0	0	0	1	2	0	4	0	2	0	0	1	4					
		0.61%	1.10%	0.0%	1.03%	0.0%	0.49%	0.25%	0.86%	0.97%	0.0%	0.0%	0.0%	0.50%	1.40%	0.0%	1.10%	0.0%	0.95%	0.0%	0.0%	0.77%	1.26%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	134	17	2	8	0	3	18	3	1	9	2	16	6	6	7	12	3	5	1	3	3	9					
		2.86%	2.08%	1.23%	8.24%	0.0%	1.49%	2.25%	2.58%	0.97%	4.56%	1.21%	7.92%	3.03%	4.22%	5.30%	3.30%	2.97%	2.38%	0.93%	3.84%	2.32%	2.83%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	65	7	1	4	0	3	8	2	3	3	0	3	7	4	7	4	0	1	1	0	1	6					
		1.38%	0.85%	0.61%	4.12%	0.0%	1.49%	1.00%	1.72%	2.91%	1.52%	0.0%	1.48%	3.53%	2.81%	5.30%	1.10%	0.0%	0.47%	0.93%	0.0%	0.77%	1.89%					
22	"5. ""За Русь Святую"""	41	2	0	0	0	3	13	0	2	2	2	1	1	0	1	5	1	4	0	1	0	3					
		0.87%	0.24%	0.0%	0.0%	0.0%	1.49%	1.62%	0.0%	1.94%	1.01%	1.21%	0.49%	0.50%	0.0%	0.75%	1.37%	0.99%	1.90%	0.0%	1.28%	0.0%	0.94%					
23	"6. ""Объединенная Российская партия ""Русь"""	9	0	0	0	0	0	1	0	1	0	0	1	0	2	1	2	0	0	0	0	0	1					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.97%	0.0%	0.0%	0.49%	0.0%	1.40%	0.75%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%					
24	"7. ""Новый курс - Автомобильная Россия"""	27	10	0	1	0	0	6	0	1	0	1	1	1	1	0	1	0	0	2	0	0	2					
		0.57%	1.22%	0.0%	1.03%	0.0%	0.0%	0.75%	0.0%	0.97%	0.0%	0.60%	0.49%	0.50%	0.70%	0.0%	0.27%	0.0%	0.0%	1.86%	0.0%	0.0%	0.63%					
25	"8. ""Народно-республиканская партия России"""	11	1	2	1	0	1	1	0	0	0	0	0	0	0	1	1	0	2	0	0	0	1					
		0.23%	0.12%	1.23%	1.03%	0.0%	0.49%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.27%	0.0%	0.95%	0.0%	0.0%	0.0%	0.31%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	2	1	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0					
		0.19%	0.24%	0.61%	0.0%	2.27%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	538	71	61	15	6	17	55	4	14	8	7	10	17	5	15	76	44	65	8	8	19	13					
		11.49%	8.69%	37.65%	15.46%	13.63%	8.45%	6.88%	3.44%	13.59%	4.06%	4.26%	4.95%	8.58%	3.52%	11.36%	20.93%	43.56%	30.95%	7.47%	10.25%	14.72%	4.10%					
28	"11. ""Истинные патриоты России"""	13	3	0	0	0	0	6	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1					
		0.27%	0.36%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	1.28%	0.0%	0.31%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	224	45	8	3	4	13	39	6	12	11	1	4	5	4	6	19	5	4	3	3	3	26					
		4.78%	5.50%	4.93%	3.09%	9.09%	6.46%	4.88%	5.17%	11.65%	5.58%	0.60%	1.98%	2.52%	2.81%	4.54%	5.23%	4.95%	1.90%	2.80%	3.84%	2.32%	8.20%					
30	"13. ""Демократическая партия России"""	14	1	0	0	0	1	0	0	2	0	0	0	3	0	0	1	0	0	0	1	2	3					
		0.29%	0.12%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	1.94%	0.0%	0.0%	0.0%	1.51%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	1.28%	1.55%	0.94%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	0	0	0	1	0	1	0	0	0	1	0	0	2	0	2	1	1	0	0	0	1					
		0.21%	0.0%	0.0%	0.0%	2.27%	0.0%	0.12%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	1.40%	0.0%	0.55%	0.99%	0.47%	0.0%	0.0%	0.0%	0.31%					
32	"15. ""Партия СЛОН"""	6	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0					
		0.12%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	1.28%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	253	49	2	8	1	15	49	3	5	2	4	8	16	7	3	27	3	9	23	2	10	7					
		5.40%	5.99%	1.23%	8.24%	2.27%	7.46%	6.13%	2.58%	4.85%	1.01%	2.43%	3.96%	8.08%	4.92%	2.27%	7.43%	2.97%	4.28%	21.49%	2.56%	7.75%	2.20%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	2	0	1	0	0	0	0	0	2	1	1	2	0	2	2	0	0	3	2	0	0					
		0.38%	0.24%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.60%	0.49%	1.01%	0.0%	1.51%	0.55%	0.0%	0.0%	2.80%	2.56%	0.0%	0.0%					
35	"18. ""ЛДПР"""	681	144	12	13	4	29	139	15	15	44	23	33	32	23	12	37	16	23	4	7	26	30					
		14.55%	17.62%	7.40%	13.40%	9.09%	14.42%	17.39%	12.93%	14.56%	22.33%	14.02%	16.33%	16.16%	16.19%	9.09%	10.19%	15.84%	10.95%	3.73%	8.97%	20.15%	9.46%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	147	38	6	2	2	4	28	9	3	4	9	7	6	3	5	4	1	5	4	0	0	7					
		3.14%	4.65%	3.70%	2.06%	4.54%	1.99%	3.50%	7.75%	2.91%	2.03%	5.48%	3.46%	3.03%	2.11%	3.78%	1.10%	0.99%	2.38%	3.73%	0.0%	0.0%	2.20%					
37	"20. ""Политическая партия ""Единая Россия"""	1774	280	47	27	16	92	328	62	27	87	77	85	65	62	50	123	19	55	32	33	45	162					
		37.91%	34.27%	29.01%	27.83%	36.36%	45.77%	41.05%	53.44%	26.21%	44.16%	46.95%	42.07%	32.82%	43.66%	37.87%	33.88%	18.81%	26.19%	29.90%	42.30%	34.88%	51.10%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1					
		0.19%	0.36%	0.61%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.77%	0.31%					
39	"22. ""Развитие предпринимательства"""	12	3	0	0	0	0	4	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0					
		0.25%	0.36%	0.0%	0.0%	0.0%	0.0%	0.50%	0.86%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.93%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	394	87	11	10	4	7	69	6	7	18	20	20	23	14	9	12	5	13	14	14	12	19					
		8.42%	10.64%	6.79%	10.30%	9.09%	3.48%	8.63%	5.17%	6.79%	9.13%	12.19%	9.90%	11.61%	9.85%	6.81%	3.30%	4.95%	6.19%	13.08%	17.94%	9.30%	5.99%					
																												
41	Против всех	111	25	5	3	2	1	13	0	1	5	0	6	3	3	6	10	1	10	3	0	4	10					
		2.37%	3.05%	3.08%	3.09%	4.54%	0.49%	1.62%	0.0%	0.97%	2.53%	0.0%	2.97%	1.51%	2.11%	4.54%	2.75%	0.99%	4.76%	2.80%	0.0%	3.10%	3.15%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
