Выборы Президента Российской Федерации																																																																		
Дата голосования: 04.03.2012																																																																		
																																																																		
Наименование Избирательной комиссии:    Истринская																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	55																																																																
																																																																		
		Сумма	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720									
1	Число избирателей, включенных в список избирателей	98916	3059	2670	2785	2815	2804	2767	2697	3166	2633	2265	814	1517	2247	2290	1866	2158	2498	1830	2272	2514	1906	2032	2290	1827	393	625	457	1133	1264	2164	1620	2175	2138	2800	1674	939	2567	524	414	1486	408	898	1861	2241	1450	338	431	1517	843	2503	3259	1288	1423	1876	485									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	93700	2800	2600	2600	2800	2800	2650	2550	3000	2450	2000	800	1250	2150	2300	1700	1950	2350	1800	2200	2400	1850	1950	2200	1750	550	550	400	1150	1200	2100	1600	2100	1950	2500	1450	850	2350	500	450	1400	350	750	1800	2200	1350	350	400	1500	800	2400	2850	1250	1400	1800	500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	52147	2059	1653	1637	1674	1549	1468	1652	1717	1433	1090	440	980	1104	1176	808	1118	1217	986	1140	1185	837	910	1207	892	348	335	222	611	668	975	750	1050	910	1833	828	454	1435	329	361	849	314	561	839	1083	584	144	148	829	475	1386	1619	566	749	827	133									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3360	65	18	38	55	43	43	27	25	67	168	13	18	31	25	153	45	25	17	52	19	28	20	37	46	45	31	51	88	86	59	11	30	82	229	172	92	211	71	53	26	30	41	131	48	90	35	18	130	53	30	57	149	14	69	50									
6	Число погашенных избирательных бюллетеней	38192	676	929	925	1071	1208	1139	871	1258	950	742	347	252	1015	1099	739	787	1108	797	1008	1196	985	1020	956	811	157	184	127	451	446	1066	839	1020	958	438	450	304	704	100	36	525	6	148	830	1069	676	171	234	541	272	984	1174	535	637	904	317									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3360	65	18	38	55	43	43	27	25	67	168	13	18	31	25	153	45	25	17	52	19	28	20	37	46	45	31	51	88	86	59	11	30	82	229	172	92	211	71	53	26	30	41	131	48	90	35	18	130	53	30	57	149	14	69	50									
8	Число бюллетеней в стационарных ящиках для голосования	52134	2059	1653	1637	1674	1548	1468	1652	1717	1433	1090	440	980	1104	1176	808	1118	1217	986	1140	1185	837	910	1201	892	348	335	222	611	668	975	750	1049	910	1833	826	452	1435	329	361	849	314	561	839	1082	584	144	148	829	475	1386	1619	566	749	827	133									
9	Число недействительных избирательных бюллетеней	918	13	22	33	15	30	32	15	40	28	12	7	15	15	22	10	22	22	33	0	17	11	22	20	20	4	2	4	14	18	28	16	29	23	22	14	7	25	6	4	26	2	16	14	19	7	1	5	11	8	29	34	19	12	22	1									
10	Число действительных избирательных бюллетеней	54576	2111	1649	1642	1714	1561	1479	1664	1702	1472	1246	446	983	1120	1179	951	1141	1220	970	1192	1187	854	908	1218	918	389	364	269	685	736	1006	745	1050	969	2040	984	537	1621	394	410	849	342	586	956	1111	667	178	161	948	520	1387	1642	696	751	874	182									
11	Число полученных открепительных  удостоверений	1221	40	40	40	40	40	40	40	40	40	31	10	20	30	30	20	20	30	20	30	30	20	20	30	20	10	10	10	15	15	20	20	20	20	30	20	10	20	10	10	15	10	10	20	20	15	10	10	20	10	30	30	15	15	20	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1165	39	40	40	40	40	39	40	40	36	31	10	19	30	30	20	20	30	18	27	30	20	20	30	17	10	4	7	15	7	20	20	20	20	30	19	10	20	7	3	15	3	10	20	20	15	10	10	15	9	30	30	15	15	20	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1832	115	28	27	15	25	28	57	44	32	38	14	8	23	11	9	96	41	28	21	12	27	14	27	40	40	45	7	36	85	11	16	6	14	44	55	26	75	29	112	12	16	18	46	16	16	4	8	53	21	34	102	21	35	40	9									
14	Число неиспользованных открепительных удостоверений	56	1	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	0	2	3	0	0	0	0	3	0	6	3	0	8	0	0	0	0	0	1	0	0	3	7	0	7	0	0	0	0	0	0	5	1	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	29	2	0	1	3	2	2	1	2	1	0	0	0	2	2	1	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
19	Жириновский Владимир Вольфович	3547	91	61	95	80	111	105	70	84	103	81	24	28	82	92	80	83	84	64	85	109	40	52	76	66	16	21	12	64	62	59	62	87	81	139	62	40	119	32	30	80	16	39	65	83	63	9	8	64	30	76	105	49	50	59	19									
