Выборы Президента Российской Федерации																																																															
Дата голосования: 02.03.2008																																																															
																																																															
Наименование Избирательной комиссии:    Истринская																																																															
																																																															
Сводная таблица результатов выборов																																																															
																																																															
	Число участковых избирательных комиссий	56																																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	56																																																													
																																																															
		Сумма	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706					
1	"Число избирателей, включенных в списки избирателей"	94441	2894	2703	2707	2209	2499	2729	2865	2382	2543	2288	665	1522	2220	1900	1855	2074	2472	1931	2212	2405	1902	2099	2202	1749	565	615	384	1136	1220	2175	1830	1890	1990	2146	509	1487	931	2386	420	480	1473	458	833	1849	2175	1311	351	305	1501	802	2618	2763	1236	1447	1727	401					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	92850	2850	2650	2700	2700	2500	2700	2800	2900	2400	2200	750	1250	2150	2350	1650	2050	2400	1850	2100	2200	1850	2050	2100	1750	500	550	350	1100	1150	2200	1850	1900	2050	2050	450	1500	850	2300	450	400	1350	400	700	1850	2200	1250	350	300	1450	800	2500	2650	1200	1350	1650	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	59176	1838	1520	1404	1416	1604	1480	1630	1529	1528	1431	381	1187	1405	1158	1139	1574	1241	1060	1407	1548	1215	1386	1400	1416	315	380	198	719	702	1533	1306	1235	1285	1665	281	877	605	1708	198	214	994	271	531	811	1130	591	237	185	1285	508	1651	1767	708	1034	1158	197					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4164	69	237	79	15	20	120	21	19	126	69	49	51	24	23	39	52	24	37	43	17	26	33	0	107	61	50	75	123	137	57	31	165	215	88	98	187	113	141	75	108	32	53	32	166	67	120	39	38	114	59	50	55	137	8	87	83					
6	Число погашенных избирательных бюллетеней	29510	943	893	1217	1269	876	1100	1149	1352	746	700	320	12	721	1169	472	424	1135	753	650	635	609	631	700	227	124	120	77	258	311	610	513	500	550	297	71	436	132	451	177	78	324	76	137	873	1003	539	74	77	51	233	799	828	355	308	405	20					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4164	69	237	79	15	20	120	21	19	126	69	49	51	24	23	39	52	24	37	43	17	26	33	0	107	61	50	75	123	137	57	31	165	215	88	98	187	113	141	75	108	32	53	32	166	67	120	39	38	114	59	50	55	137	8	87	83					
8	Число бюллетеней в стационарных ящиках для голосования	59158	1838	1520	1400	1412	1604	1480	1630	1529	1528	1431	381	1187	1405	1158	1139	1574	1241	1058	1407	1548	1215	1386	1400	1416	315	380	198	719	701	1533	1306	1234	1285	1665	281	877	603	1708	198	214	994	271	531	811	1127	590	237	185	1285	508	1651	1767	708	1034	1158	197					
9	Число недействительных избирательных бюллетеней	765	4	27	22	43	19	21	27	30	23	35	7	12	0	6	9	0	17	22	24	18	9	18	29	11	7	0	4	8	9	17	7	0	1	9	3	11	7	24	2	3	18	0	6	19	21	10	2	6	10	4	29	56	13	14	10	2					
10	Число действительных избирательных бюллетеней	62557	1903	1730	1457	1384	1605	1579	1624	1518	1631	1465	423	1226	1429	1175	1169	1626	1248	1073	1426	1547	1232	1401	1371	1512	369	430	269	834	829	1573	1330	1399	1499	1744	376	1053	709	1825	271	319	1008	324	557	958	1173	700	274	217	1389	563	1672	1766	832	1028	1235	278					
11	Число полученных открепительных  удостоверений	2469	70	70	70	70	70	70	70	70	70	60	30	50	50	59	40	50	60	40	50	50	40	50	50	40	20	20	20	30	30	50	40	40	40	50	20	30	30	70	20	20	30	20	30	50	70	40	20	20	40	30	60	60	30	30	40	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1026	26	18	18	20	28	37	19	25	18	20	2	24	22	28	11	24	13	21	19	31	15	19	18	30	10	5	5	13	11	31	31	20	21	21	1	11	13	15	5	3	19	5	5	29	31	14	4	18	15	23	24	21	19	17	40	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	999	47	9	13	21	13	14	13	38	21	20	3	9	14	15	15	21	18	46	16	9	22	20	15	15	33	29	9	11	17	5	4	2	4	13	22	21	15	49	9	52	7	15	8	16	14	8	4	14	38	7	15	54	10	20	16	11					
14	Число неиспользованных открепительных удостоверений	1443	44	52	52	50	42	33	51	45	52	40	28	26	28	31	29	26	47	19	31	19	25	31	32	10	10	15	15	17	19	19	9	20	19	29	19	19	17	55	15	17	11	15	25	21	39	26	16	2	25	7	36	39	11	13	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	8	1	1	0	1	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																															
18	Богданов Андрей Владимирович	683	19	15	26	29	16	13	24	34	19	16	9	13	17	0	11	9	21	16	22	19	11	16	19	13	8	4	4	2	11	16	13	2	4	20	7	5	11	20	7	3	13	4	5	6	12	8	10	2	5	5	11	23	10	16	8	1					
		1.08%	0.99%	0.85%	1.76%	2.03%	0.99%	0.81%	1.45%	2.20%	1.15%	1.07%	2.09%	1.05%	1.19%	0.00%	0.93%	0.55%	1.66%	1.46%	1.52%	1.21%	0.89%	1.13%	1.36%	0.85%	2.13%	0.93%	1.47%	0.24%	1.31%	1.01%	0.97%	0.14%	0.27%	1.14%	1.85%	0.47%	1.54%	1.08%	2.56%	0.93%	1.27%	1.23%	0.89%	0.61%	1.01%	1.13%	3.62%	0.90%	0.36%	0.88%	0.65%	1.26%	1.18%	1.54%	0.64%	0.36%					
19	Жириновский Владимир Вольфович	4613	52	28	105	141	114	57	102	127	122	87	28	134	106	135	83	101	137	93	101	124	97	88	118	97	30	35	17	59	87	89	87	54	73	134	35	72	76	140	31	27	144	25	49	98	118	74	22	12	97	53	135	147	47	74	76	19					
		7.28%	2.73%	1.59%	7.10%	9.88%	7.02%	3.56%	6.18%	8.20%	7.38%	5.80%	6.51%	10.82%	7.42%	11.43%	7.05%	6.21%	10.83%	8.49%	6.97%	7.92%	7.82%	6.20%	8.43%	6.37%	7.98%	8.14%	6.23%	7.01%	10.38%	5.60%	6.51%	3.86%	4.87%	7.64%	9.23%	6.77%	10.61%	7.57%	11.36%	8.39%	14.04%	7.72%	8.70%	10.03%	9.88%	10.42%	7.97%	5.38%	6.93%	9.35%	7.94%	8.07%	5.56%	7.10%	6.10%	6.79%					
20	Зюганов Геннадий Андреевич	10303	292	352	407	346	297	278	248	318	278	254	109	172	161	245	192	172	248	244	211	148	185	192	270	215	66	67	25	122	135	172	173	224	182	254	53	162	100	226	25	54	127	81	82	161	262	101	50	30	310	84	296	299	155	208	157	26					
		16.27%	15.31%	20.03%	27.52%	24.25%	18.29%	17.38%	15.02%	20.54%	16.81%	16.93%	25.35%	13.89%	11.27%	20.75%	16.30%	10.58%	19.60%	22.28%	14.55%	9.46%	14.91%	13.53%	19.29%	14.12%	17.55%	15.58%	9.16%	14.49%	16.11%	10.82%	12.94%	16.01%	12.13%	14.49%	13.98%	15.23%	13.97%	12.22%	9.16%	16.77%	12.38%	25.00%	14.56%	16.48%	21.94%	14.23%	18.12%	13.45%	22.16%	14.81%	17.40%	16.41%	18.34%	19.96%	12.61%	9.29%					
21	Медведев Дмитрий Анатольевич	46958	1540	1335	919	868	1178	1231	1250	1039	1212	1108	277	907	1145	795	883	1344	842	720	1092	1256	939	1105	964	1187	265	324	223	651	596	1296	1057	1119	1240	1336	281	814	522	1439	208	235	724	214	421	693	781	517	192	173	977	421	1230	1297	620	730	994	232					
		74.16%	80.76%	75.98%	62.14%	60.83%	72.54%	76.94%	75.71%	67.12%	73.28%	73.87%	64.42%	73.26%	80.13%	67.32%	74.96%	82.66%	66.56%	65.75%	75.31%	80.26%	75.66%	77.87%	68.86%	77.94%	70.48%	75.35%	81.68%	77.32%	71.12%	81.51%	79.06%	79.99%	82.67%	76.21%	74.14%	76.50%	72.91%	77.83%	76.19%	72.98%	70.57%	66.05%	74.78%	70.93%	65.41%	72.82%	69.57%	77.58%	69.84%	74.25%	72.31%	71.19%	73.37%	70.06%	79.84%	82.86%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
