Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Хворостянская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471					
1	"Число избирателей, внесенных в список избирателей"	10853	560	707	296	859	186	81	563	267	308	378	716	856	232	418	104	187	101	472	212	1411	735	1204					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11171	562	735	311	900	186	105	563	268	293	379	753	857	240	426	100	199	103	486	226	1489	777	1213					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7305	316	459	199	535	105	77	317	173	190	244	451	551	171	283	80	144	79	347	146	1062	523	853					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	920	49	43	15	60	17	4	47	25	34	29	120	69	8	42	5	8	7	31	30	109	78	90					
6	Число погашенных избирательных бюллетеней	2945	197	233	97	305	64	24	199	70	69	106	182	237	61	100	15	47	17	108	50	318	176	270					
7	Число избирательных бюллетеней в переносных ящиках для голосования	920	49	43	15	60	17	4	47	25	34	29	120	69	8	42	5	8	7	31	30	109	78	90					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7305	316	459	199	535	105	77	317	173	190	244	451	551	171	283	80	144	79	347	146	1062	523	853					
9	Число недействительных избирательных бюллетеней	134	6	6	4	11	6	0	11	4	5	3	6	16	4	5	2	0	1	5	1	14	11	13					
10	Число действительных избирательных бюллетеней	8091	359	496	210	584	116	81	353	194	219	270	565	604	175	320	83	152	85	373	175	1157	590	930					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	494	20	30	18	40	15	10	22	15	15	22	30	25	10	18	7	10	0	18	15	70	43	41					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	400	6	30	18	40	4	10	8	9	15	4	30	9	10	11	3	10	0	18	15	70	43	37					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	114	5	7	5	4	4	5	4	0	6	7	5	14	6	6	6	4	6	3	4	4	5	4					
14	Число погашенных неиспользованных открепительных удостоверений	94	14	0	0	0	11	0	14	6	0	18	0	16	0	7	4	0	0	0	0	0	0	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
