Выборы Президента Российской Федерации																																																										
Дата голосования: 02.03.2008																																																										
																																																										
Наименование Избирательной комиссии:    Каменская																																																										
																																																										
Сводная таблица результатов выборов																																																										
																																																										
	Число участковых избирательных комиссий	51																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	51																																																								
																																																										
		Сумма	УИК №570	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №2442	УИК №2443					
1	"Число избирателей, включенных в списки избирателей"	40316	85	631	481	2745	154	208	420	772	163	451	55	254	1570	1769	1324	860	2434	2247	803	462	524	560	543	245	486	160	1029	1789	599	463	1442	1395	502	629	379	416	236	1128	149	690	2124	2436	2036	573	299	95	376	71	270	379	405					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	36660	77	584	434	2600	138	187	378	696	150	490	50	230	1460	1600	1185	770	2190	1976	705	417	464	506	490	217	446	148	904	1666	524	422	1335	1280	455	563	350	374	212	1020	135	625	1895	2235	1860	508	260	86	340	66	246	347	364					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	29640	67	464	358	1842	90	146	303	609	145	44	49	186	1144	1358	1080	562	1883	1738	596	325	380	487	374	167	351	70	687	1333	344	352	1108	1121	312	429	275	307	151	827	117	441	1579	1968	1583	465	200	76	266	58	232	267	324					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3296	4	51	73	198	24	6	22	60	5	379	0	9	185	129	39	156	186	53	68	33	14	10	15	29	40	56	140	173	100	40	81	93	93	99	24	5	35	102	14	83	68	22	89	14	34	10	39	3	11	80	0					
6	Число погашенных избирательных бюллетеней	3724	6	69	3	560	24	35	53	27	0	67	1	35	131	113	66	52	121	185	41	59	70	9	101	21	55	22	77	160	80	30	146	66	50	35	51	62	26	91	4	101	248	245	188	29	26	0	35	5	3	0	40					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3296	4	51	73	198	24	6	22	60	5	379	0	9	185	129	39	156	186	53	68	33	14	10	15	29	40	56	140	173	100	40	81	93	93	99	24	5	35	102	14	83	68	22	89	14	34	10	39	3	11	80	0					
8	Число бюллетеней в стационарных ящиках для голосования	29637	67	464	358	1842	90	146	303	609	145	44	49	186	1141	1358	1080	562	1883	1738	596	325	380	487	374	167	351	70	687	1333	344	352	1108	1121	312	429	275	307	151	827	117	441	1579	1968	1583	465	200	76	266	58	232	267	324					
9	Число недействительных избирательных бюллетеней	144	0	5	4	11	4	0	0	0	0	0	0	0	0	5	0	15	19	0	0	2	0	2	6	0	0	0	3	4	0	3	6	0	4	3	2	24	2	0	0	3	0	6	10	0	0	0	1	0	0	0	0					
10	Число действительных избирательных бюллетеней	32789	71	510	427	2029	110	152	325	669	150	423	49	195	1326	1482	1119	703	2050	1791	664	356	394	495	383	196	391	126	824	1502	444	389	1183	1214	401	525	297	288	184	929	131	521	1647	1984	1662	479	234	86	304	61	243	347	324					
11	Число полученных открепительных  удостоверений	783	2	10	10	60	2	2	20	10	2	60	2	2	25	30	20	15	40	36	10	5	10	10	5	4	10	4	20	50	15	13	55	40	10	10	8	5	3	10	2	10	40	30	30	5	5	2	2	2	2	5	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	564	0	6	9	60	1	0	7	6	0	36	0	0	18	27	13	11	35	18	1	1	4	5	5	0	9	4	8	39	14	10	38	38	7	2	6	1	0	8	0	0	40	30	29	5	5	0	0	1	1	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	187	0	2	7	5	6	4	3	5	0	0	0	0	0	8	9	5	15	13	1	2	4	1	2	4	4	1	10	7	4	3	4	5	3	4	3	2	0	3	0	2	9	9	6	5	3	0	0	2	1	0	1					
14	Число неиспользованных открепительных удостоверений	219	2	4	1	0	1	2	13	4	2	24	2	2	7	3	7	4	5	18	9	4	6	5	0	4	1	0	12	11	1	3	17	2	3	8	2	4	3	2	2	10	0	0	1	0	0	2	2	1	1	2	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																										
18	Богданов Андрей Владимирович	154	0	0	2	20	1	1	3	0	1	2	0	0	2	11	6	2	5	4	1	0	3	2	1	2	1	0	3	4	2	1	5	8	1	4	1	4	1	1	0	4	9	10	8	12	3	0	0	1	2	0	0					
		0.47%	0.00%	0.00%	0.46%	0.98%	0.88%	0.66%	0.92%	0.00%	0.67%	0.47%	0.00%	0.00%	0.15%	0.74%	0.54%	0.28%	0.24%	0.22%	0.15%	0.00%	0.76%	0.40%	0.26%	1.02%	0.26%	0.00%	0.36%	0.27%	0.45%	0.26%	0.42%	0.66%	0.25%	0.76%	0.33%	1.28%	0.54%	0.11%	0.00%	0.76%	0.55%	0.50%	0.48%	2.51%	1.28%	0.00%	0.00%	1.64%	0.82%	0.00%	0.00%					
