Выборы Президента Российской Федерации																																																																							
Дата голосования: 02.03.2008																																																																							
																																																																							
"Наименование Избирательной комиссии:    Пермь, Дзержинская"																																																																							
																																																																							
Сводная таблица результатов выборов																																																																							
																																																																							
	Число участковых избирательных комиссий	64																																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	64																																																																					
																																																																							
		Сумма	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №2826	УИК №2827	УИК №2828	УИК №2829	УИК №2830	УИК №2831	УИК №2832	УИК №2833	УИК №2834	УИК №2835	УИК №2836	УИК №2837	УИК №2838	УИК №2839	УИК №2840	УИК №2841	УИК №2842	УИК №2843	УИК №2844	УИК №2845	УИК №2846	УИК №2847	УИК №2848	УИК №2849	УИК №2850	УИК №2851	УИК №2852	УИК №2853	УИК №2854	УИК №2855	УИК №2856	УИК №2857	УИК №2858	УИК №2859	УИК №2860	УИК №2861	УИК №2862	УИК №2863	УИК №2864					
1	"Число избирателей, включенных в списки избирателей"	119788	2328	2002	2004	2031	2161	1370	1699	1828	1577	1626	2143	1637	1508	1697	2550	1897	1359	1659	2086	2040	1204	1758	1632	2007	1684	2558	2290	2060	1917	2426	2254	1753	2414	2287	2773	2190	2249	2374	1892	2408	2085	2324	2113	2098	2168	2099	2438	1749	1854	1554	1845	1811	2412	2376	2083	160	92	526	1624	2020	2277	252	2146	350					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	90000	1700	1500	1500	1500	1600	1000	1300	1400	1200	1200	1600	1200	1100	1200	1800	1400	1000	1200	1500	1500	1000	1300	1200	1500	1200	2000	1700	1500	1400	1800	1600	1300	1800	1700	2000	1600	1600	1700	1400	1700	1500	1700	1500	1500	1500	1500	1800	1300	1400	1100	1400	1400	1700	1700	1600	600	600	600	1200	1500	1700	600	1600	600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	58866	1292	1085	1095	1067	1002	678	790	924	802	775	938	893	701	806	1283	968	652	820	940	1074	573	792	811	1011	790	1062	930	1066	907	1238	1144	909	1174	1107	1234	1046	1004	1104	989	1209	1037	1010	990	947	1280	1082	1290	777	781	692	920	942	1077	1073	1020	160	92	504	747	1020	1156	169	1065	350					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1599	33	29	18	16	23	13	24	22	23	35	33	29	34	34	46	37	29	44	45	33	3	30	27	20	17	39	36	16	35	27	12	16	41	34	39	23	16	22	13	17	19	28	31	22	18	15	14	43	35	9	15	18	53	58	20	0	0	0	21	28	21	27	21	0					
6	Число погашенных избирательных бюллетеней	29535	375	386	387	417	575	309	486	454	375	390	629	278	365	360	471	395	319	336	515	393	424	478	362	469	393	899	734	418	458	535	444	375	585	559	727	531	580	574	398	474	444	662	479	531	202	403	496	480	584	399	465	440	570	569	560	440	508	96	432	452	523	404	514	250					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1599	33	29	18	16	23	13	24	22	23	35	33	29	34	34	46	37	29	44	45	33	3	30	27	20	17	39	36	16	35	27	12	16	41	34	39	23	16	22	13	17	19	28	31	22	18	15	14	43	35	9	15	18	53	58	20	0	0	0	21	28	21	27	21	0					
8	Число бюллетеней в стационарных ящиках для голосования	58767	1292	1085	1095	1067	1002	678	790	924	778	775	938	893	700	806	1280	936	652	819	940	1074	573	791	811	1010	790	1061	930	1066	907	1238	1144	909	1174	1106	1234	1046	1003	1099	989	1209	1017	1008	990	947	1280	1081	1290	777	778	691	920	942	1077	1073	1020	160	92	504	747	1020	1156	168	1065	350					
9	Число недействительных избирательных бюллетеней	994	32	22	26	11	12	12	18	17	10	14	16	21	10	16	30	31	12	11	21	15	27	16	19	18	10	25	15	19	11	21	19	16	18	19	15	14	8	18	13	14	17	17	11	10	17	15	19	14	9	12	13	15	14	14	14	4	1	11	11	22	15	6	18	3					
10	Число действительных избирательных бюллетеней	59372	1293	1092	1087	1072	1013	679	796	929	791	796	955	901	724	824	1296	942	669	852	964	1092	549	805	819	1012	797	1075	951	1063	931	1244	1137	909	1197	1121	1258	1055	1011	1103	989	1212	1019	1019	1010	959	1281	1081	1285	806	804	688	922	945	1116	1117	1026	156	91	493	757	1026	1162	189	1068	347					
11	Число полученных открепительных  удостоверений	2080	45	35	45	30	30	15	40	40	35	30	35	30	30	35	40	40	30	20	45	30	100	37	35	20	25	48	45	30	20	40	45	35	40	40	40	25	30	40	20	25	35	30	25	25	35	40	40	30	40	35	40	35	40	40	35	0	0	0	30	45	30	0	30	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1548	42	26	38	21	25	15	26	35	21	22	34	15	15	26	40	22	13	17	31	30	100	35	28	19	23	48	19	20	14	24	20	24	29	19	26	18	28	33	18	19	28	14	15	16	24	38	24	15	24	21	30	25	35	31	28	0	0	0	16	45	20	0	21	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1504	12	4	15	12	14	6	7	16	3	9	11	14	15	26	14	41	4	9	18	16	12	9	16	8	13	26	9	8	7	18	8	19	15	10	5	27	20	10	14	15	5	17	13	12	62	53	19	8	14	48	22	19	13	17	6	79	35	130	5	10	15	8	26	333					
14	Число неиспользованных открепительных удостоверений	532	3	9	7	9	5	0	14	5	14	8	1	15	15	9	0	18	17	3	14	0	0	2	7	1	2	0	26	10	6	16	25	11	11	21	14	7	2	7	2	6	7	16	10	9	11	2	16	15	16	14	10	10	5	9	7	0	0	0	14	0	10	0	9	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	14	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																							
18	Богданов Андрей Владимирович	1407	26	25	23	33	22	18	11	34	24	24	21	26	16	21	31	30	22	24	30	28	27	22	12	19	17	19	21	28	18	28	35	21	34	24	35	34	14	29	27	30	28	29	14	22	33	14	32	16	15	16	22	19	18	20	14	2	1	11	15	29	20	4	22	8					
		2.33%	1.96%	2.24%	2.07%	3.05%	2.15%	2.60%	1.35%	3.59%	2.99%	2.96%	2.16%	2.82%	2.18%	2.50%	2.34%	3.08%	3.23%	2.78%	3.05%	2.53%	4.69%	2.68%	1.43%	1.84%	2.11%	1.73%	2.17%	2.59%	1.91%	2.21%	3.03%	2.27%	2.80%	2.11%	2.75%	3.18%	1.37%	2.59%	2.69%	2.45%	2.70%	2.80%	1.37%	2.27%	2.54%	1.28%	2.45%	1.95%	1.85%	2.29%	2.35%	1.98%	1.59%	1.77%	1.35%	1.25%	1.09%	2.18%	1.95%	2.77%	1.70%	2.05%	2.03%	2.29%					
19	Жириновский Владимир Вольфович	8049	137	148	123	124	156	83	92	135	103	123	140	105	63	89	135	120	82	83	111	113	94	107	112	130	118	176	185	150	123	158	133	114	133	144	169	143	137	150	136	156	136	131	169	143	186	168	175	118	138	111	134	136	139	162	153	10	15	50	124	164	163	42	175	74					
		13.33%	10.34%	13.29%	11.05%	11.45%	15.22%	12.01%	11.30%	14.27%	12.86%	15.19%	14.42%	11.39%	8.58%	10.60%	10.18%	12.33%	12.04%	9.62%	11.27%	10.21%	16.32%	13.03%	13.37%	12.62%	14.62%	16.00%	19.15%	13.86%	13.06%	12.49%	11.51%	12.32%	10.95%	12.63%	13.28%	13.38%	13.44%	13.38%	13.57%	12.72%	13.13%	12.64%	16.55%	14.76%	14.33%	15.33%	13.42%	14.39%	16.97%	15.86%	14.33%	14.17%	12.30%	14.32%	14.71%	6.25%	16.30%	9.92%	16.15%	15.65%	13.85%	21.54%	16.11%	21.14%					
20	Зюганов Геннадий Андреевич	12255	283	229	237	226	199	150	205	152	124	142	183	171	155	232	307	231	164	228	258	251	52	164	216	224	191	225	193	247	204	246	267	229	269	232	246	208	217	251	249	255	242	243	230	186	175	169	239	141	133	112	152	175	204	171	181	66	23	88	151	179	242	28	163	50					
		20.30%	21.36%	20.56%	21.29%	20.87%	19.41%	21.71%	25.18%	16.07%	15.48%	17.53%	18.85%	18.55%	21.12%	27.62%	23.15%	23.74%	24.08%	26.42%	26.19%	22.67%	9.03%	19.98%	25.78%	21.75%	23.67%	20.45%	19.98%	22.83%	21.66%	19.45%	23.10%	24.76%	22.14%	20.35%	19.32%	19.46%	21.30%	22.39%	24.85%	20.80%	23.36%	23.46%	22.53%	19.20%	13.48%	15.42%	18.33%	17.20%	16.36%	16.00%	16.26%	18.23%	18.05%	15.12%	17.40%	41.25%	25.00%	17.46%	19.66%	17.08%	20.56%	14.36%	15.01%	14.29%					
21	Медведев Дмитрий Анатольевич	37661	847	690	704	689	636	428	488	608	540	507	611	599	490	482	823	561	401	517	565	700	376	512	479	639	471	655	552	638	586	812	702	545	761	721	808	670	643	673	577	771	613	616	597	608	887	730	839	531	518	449	614	615	755	764	678	78	52	344	467	654	737	115	708	215					
		62.39%	63.92%	61.94%	63.25%	63.62%	62.05%	61.94%	59.95%	64.27%	67.42%	62.59%	62.92%	64.97%	66.76%	57.38%	62.07%	57.66%	58.88%	59.91%	57.36%	63.23%	65.28%	62.36%	57.16%	62.04%	58.36%	59.55%	57.14%	58.96%	62.21%	64.19%	60.73%	58.92%	62.63%	63.25%	63.47%	62.68%	63.10%	60.04%	57.58%	62.89%	59.17%	59.46%	58.47%	62.75%	68.34%	66.61%	64.34%	64.76%	63.71%	64.14%	65.67%	64.06%	66.81%	67.55%	65.19%	48.75%	56.52%	68.25%	60.81%	62.40%	62.62%	58.97%	65.19%	61.43%					
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
