Выборы Президента Российской Федерации																																																														
Дата голосования: 04.03.2012																																																														
																																																														
Наименование Избирательной комиссии:    Угличская																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	51																																																												
																																																														
		Сумма	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867									
1	Число избирателей, включенных в список избирателей	39738	2028	1875	1977	1945	2077	2242	2360	2075	1907	1947	1854	2476	1540	553	988	618	173	376	262	223	111	538	869	767	168	297	342	128	509	311	91	134	186	602	578	622	268	596	463	225	260	187	182	135	223	380	232	107	152	462	117									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	31650	1600	1500	1500	1500	1600	1600	1700	1600	1500	1500	1600	1700	1100	400	800	450	130	270	200	180	100	500	800	700	130	300	320	110	480	300	90	130	160	500	500	500	250	500	400	200	200	170	170	110	200	380	210	100	130	430	150									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	21778	1229	1128	1206	1100	1245	1431	1347	1076	1078	1208	1111	1374	975	252	512	235	75	243	131	96	42	197	480	304	86	148	150	42	190	139	47	57	105	372	301	341	118	244	217	102	140	81	78	48	121	111	95	58	66	199	47									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2995	72	41	62	87	71	28	33	70	41	62	64	68	43	32	58	185	19	16	33	42	28	94	28	171	42	49	84	48	158	89	15	25	30	54	62	64	76	129	98	46	18	29	37	55	35	34	47	17	35	119	52									
6	Число погашенных избирательных бюллетеней	6877	299	331	232	313	284	141	320	454	381	230	425	258	82	116	230	30	36	11	36	42	30	209	292	225	2	103	86	20	132	72	28	48	25	74	137	95	56	127	85	52	42	60	55	7	44	235	68	25	29	112	51									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2995	72	41	62	87	71	28	33	70	41	62	64	68	43	32	58	185	19	16	33	42	28	94	28	171	42	49	84	48	158	89	15	25	30	54	62	64	76	129	98	46	18	29	37	55	35	34	47	17	35	119	52									
8	Число бюллетеней в стационарных ящиках для голосования	21774	1229	1127	1206	1100	1245	1431	1346	1075	1078	1208	1111	1373	975	252	512	235	75	243	131	96	42	197	480	304	86	148	150	42	190	139	47	57	105	372	301	341	118	244	217	102	140	81	78	48	121	111	95	58	66	199	47									
9	Число недействительных избирательных бюллетеней	233	17	10	15	8	9	19	13	10	8	17	10	13	9	2	3	5	0	2	0	1	1	3	4	4	4	2	2	0	2	1	2	0	1	6	4	2	2	0	9	0	2	1	1	0	2	1	1	0	0	2	3									
10	Число действительных избирательных бюллетеней	24536	1284	1158	1253	1179	1307	1440	1366	1135	1111	1253	1165	1428	1009	282	567	415	94	257	164	137	69	288	504	471	124	195	232	90	346	227	60	82	134	420	359	403	192	373	306	148	156	109	114	103	154	144	141	75	101	316	96									
11	Число полученных открепительных  удостоверений	468	22	20	20	20	26	25	25	20	20	20	20	25	26	6	10	6	2	7	4	3	2	6	9	13	2	6	4	2	7	3	2	2	4	6	6	11	6	6	5	2	6	2	2	2	7	4	3	4	2	5	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	315	19	10	4	16	20	12	14	13	17	20	14	18	22	2	8	3	1	6	1	2	0	4	4	8	0	4	4	2	7	3	0	1	3	3	5	6	4	3	4	1	3	2	2	2	7	3	0	2	1	5	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	278	9	9	10	7	10	4	15	11	12	4	19	8	13	1	8	1	1	14	1	4	2	1	3	1	4	2	2	2	5	2	2	3	6	6	7	2	4	7	9	6	5	2	3	4	3	4	2	7	1	5	5									
14	Число неиспользованных открепительных удостоверений	153	3	10	16	4	6	13	11	7	3	0	6	7	4	4	2	3	1	1	3	1	2	2	5	5	2	2	0	0	0	0	2	1	1	3	1	5	2	3	1	1	3	0	0	0	0	1	3	2	1	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	11	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
19	Жириновский Владимир Вольфович	1910	79	85	81	89	111	95	105	107	91	76	85	118	77	36	34	39	14	12	20	4	5	23	23	29	21	22	16	10	24	30	3	6	20	32	16	32	36	36	23	13	16	14	12	5	8	13	14	8	7	28	7									
		7.71%	6.07%	7.28%	6.39%	7.50%	8.43%	6.51%	7.61%	9.34%	8.13%	5.98%	7.23%	8.19%	7.56%	12.68%	5.96%	9.29%	14.89%	4.63%	12.20%	2.90%	7.14%	7.90%	4.53%	6.11%	16.41%	11.17%	6.84%	11.11%	6.90%	13.16%	4.84%	7.32%	14.81%	7.51%	4.41%	7.90%	18.56%	9.65%	7.30%	8.78%	10.13%	12.73%	10.43%	4.85%	5.13%	8.97%	9.86%	10.67%	6.93%	8.81%	7.07%									
20	Зюганов Геннадий Андреевич	4823	278	244	281	242	267	321	303	207	253	279	230	336	221	27	128	59	13	62	24	27	8	51	82	91	12	27	42	14	53	22	4	13	17	78	50	79	37	55	36	21	28	15	17	12	22	15	9	9	16	66	20									
