Выборы Президента Российской Федерации																																																											
Дата голосования: 18.03.2018																																																											
																																																											
Наименование Избирательной комиссии:    Угличская																																																											
																																																											
Сводная таблица итогов голосования																																																											
																																																											
	Число участковых избирательных комиссий	48																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																									
																																																											
		Сумма	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828									
1	"Число избирателей, включенных в список избирателей"	37136	1214	1222	1198	1217	1238	1376	1128	1353	945	1426	1203	1690	1355	947	1242	1158	1494	1448	1346	1199	1163	141	240	481	330	435	661	132	276	401	487	418	543	266	318	462	760	207	885	545	403	158	383	124	203	600	526	189									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	32520	1000	1000	1080	1000	1000	1100	1000	1100	900	1200	1000	1500	1100	900	1000	1000	1300	1200	1100	1000	1000	170	250	500	310	450	600	130	280	390	450	390	450	260	300	450	750	190	800	500	400	150	350	100	170	550	500	200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	20578	717	719	711	699	743	900	634	741	518	881	743	957	855	502	636	721	826	791	793	639	657	82	87	154	146	241	305	104	138	153	190	175	260	147	99	142	475	107	447	250	213	80	173	71	105	389	342	120									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3322	34	50	36	50	31	22	25	33	27	17	37	44	21	67	174	38	41	62	32	29	37	43	119	208	120	130	140	20	31	125	130	133	104	48	113	148	29	56	82	95	107	25	104	24	62	92	87	40									
6	Число погашенных избирательных бюллетеней	8620	249	231	333	251	226	178	341	326	355	302	220	499	224	331	190	241	433	347	275	332	306	45	44	138	44	79	155	6	111	112	130	82	86	65	88	160	246	27	271	155	80	45	73	5	3	69	71	40									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3321	34	50	36	50	31	21	25	33	27	17	37	44	21	67	174	38	41	62	32	29	37	43	119	208	120	130	140	20	31	125	130	133	104	48	113	148	29	56	82	95	107	25	104	24	62	92	87	40									
8	Число бюллетеней в стационарных ящиках для голосования	20576	717	719	710	699	743	900	634	741	518	881	743	956	855	502	636	721	826	791	793	639	657	82	87	154	146	241	305	104	138	153	190	175	260	147	99	142	475	107	447	250	213	80	173	71	105	389	342	120									
9	Число недействительных избирательных бюллетеней	248	8	12	10	7	13	13	13	7	8	10	6	9	6	7	13	9	5	5	4	8	6	0	3	6	2	5	3	3	1	4	4	3	3	0	1	2	6	0	4	0	0	2	4	1	0	6	4	2									
10	Число действительных избирательных бюллетеней	23649	743	757	736	742	761	908	646	767	537	888	774	991	870	562	797	750	862	848	821	660	688	125	203	356	264	366	442	121	168	274	316	305	361	195	211	288	498	163	525	345	320	103	273	94	167	475	425	158									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																											
13	Бабурин Сергей Николаевич	204	12	7	7	7	5	8	9	4	0	7	10	5	8	3	8	4	5	9	8	9	9	0	2	2	2	2	3	2	2	1	2	1	2	3	1	5	4	0	5	0	3	2	3	1	1	5	3	3									
		0.85%	1.60%	0.91%	0.94%	0.93%	0.65%	0.87%	1.37%	0.52%	0.00%	0.78%	1.28%	0.50%	0.91%	0.53%	0.99%	0.53%	0.58%	1.06%	0.97%	1.35%	1.30%	0.00%	0.97%	0.55%	0.75%	0.54%	0.67%	1.61%	1.18%	0.36%	0.63%	0.32%	0.55%	1.54%	0.47%	1.72%	0.79%	0.00%	0.95%	0.00%	0.94%	1.90%	1.08%	1.05%	0.60%	1.04%	0.70%	1.88%									
14	Грудинин Павел Николаевич	3539	131	115	129	104	115	146	111	115	105	150	138	157	203	67	112	110	127	128	148	106	89	8	27	32	17	52	70	3	13	28	49	29	52	22	23	37	65	18	81	53	19	12	18	16	22	82	63	22									
		14.81%	17.44%	14.95%	17.29%	13.89%	14.86%	15.85%	16.84%	14.86%	19.27%	16.70%	17.69%	15.70%	23.17%	11.78%	13.83%	14.49%	14.65%	15.01%	17.94%	15.87%	12.82%	6.40%	13.11%	8.84%	6.39%	14.02%	15.73%	2.42%	7.69%	10.07%	15.31%	9.42%	14.29%	11.28%	10.85%	12.76%	12.90%	11.04%	15.31%	15.36%	5.94%	11.43%	6.50%	16.84%	13.17%	17.05%	14.69%	13.75%									
15	Жириновский Владимир Вольфович	1911	63	51	45	49	68	63	50	50	43	85	67	81	73	40	68	57	75	74	65	38	51	11	16	22	14	45	40	15	17	23	35	35	23	14	14	27	33	25	48	31	28	12	26	7	17	33	34	10									
		7.99%	8.39%	6.63%	6.03%	6.54%	8.79%	6.84%	7.59%	6.46%	7.89%	9.47%	8.59%	8.10%	8.33%	7.03%	8.40%	7.51%	8.65%	8.68%	7.88%	5.69%	7.35%	8.80%	7.77%	6.08%	5.26%	12.13%	8.99%	12.10%	10.06%	8.27%	10.94%	11.36%	6.32%	7.18%	6.60%	9.31%	6.55%	15.34%	9.07%	8.99%	8.75%	11.43%	9.39%	7.37%	10.18%	6.86%	7.93%	6.25%									
16	Путин Владимир Владимирович	16944	504	552	518	536	534	628	433	554	368	597	517	705	547	418	571	545	621	602	554	473	497	105	152	293	228	261	318	99	129	212	220	232	277	143	165	213	376	114	371	253	264	77	219	67	125	329	310	118									
		70.90%	67.11%	71.78%	69.44%	71.56%	68.99%	68.19%	65.71%	71.58%	67.52%	66.48%	66.28%	70.50%	62.44%	73.46%	70.49%	71.81%	71.63%	70.57%	67.15%	70.81%	71.61%	84.00%	73.79%	80.94%	85.71%	70.35%	71.46%	79.84%	76.33%	76.26%	68.75%	75.32%	76.10%	73.33%	77.83%	73.45%	74.60%	69.94%	70.13%	73.33%	82.50%	73.33%	79.06%	70.53%	74.85%	68.40%	72.26%	73.75%									
17	Собчак Ксения Анатольевна	443	14	15	11	22	16	33	14	16	11	27	24	13	13	14	18	10	12	12	17	15	20	0	4	4	1	1	5	1	3	3	4	4	5	8	1	2	9	1	7	3	2	0	4	3	0	14	5	2									
		1.85%	1.86%	1.95%	1.47%	2.94%	2.07%	3.58%	2.12%	2.07%	2.02%	3.01%	3.08%	1.30%	1.48%	2.46%	2.22%	1.32%	1.38%	1.41%	2.06%	2.25%	2.88%	0.00%	1.94%	1.10%	0.38%	0.27%	1.12%	0.81%	1.78%	1.08%	1.25%	1.30%	1.37%	4.10%	0.47%	0.69%	1.79%	0.61%	1.32%	0.87%	0.63%	0.00%	1.44%	3.16%	0.00%	2.91%	1.17%	1.25%									
18	Сурайкин Максим Александрович	169	6	7	6	6	3	5	2	5	3	4	7	7	6	5	3	11	7	6	6	9	6	1	0	1	1	2	4	1	1	4	4	0	0	4	5	1	3	5	2	1	1	0	1	0	0	2	4	1									
		0.71%	0.80%	0.91%	0.80%	0.80%	0.39%	0.54%	0.30%	0.65%	0.55%	0.45%	0.90%	0.70%	0.68%	0.88%	0.37%	1.45%	0.81%	0.70%	0.73%	1.35%	0.86%	0.80%	0.00%	0.28%	0.38%	0.54%	0.90%	0.81%	0.59%	1.44%	1.25%	0.00%	0.00%	2.05%	2.36%	0.34%	0.60%	3.07%	0.38%	0.29%	0.31%	0.00%	0.36%	0.00%	0.00%	0.42%	0.93%	0.63%									
19	Титов Борис Юрьевич	205	4	7	9	6	7	4	17	12	1	10	6	14	11	4	7	8	10	7	13	4	8	0	1	2	0	1	1	0	2	0	1	2	1	1	1	1	4	0	6	2	1	0	1	0	0	7	1	0									
		0.86%	0.53%	0.91%	1.21%	0.80%	0.90%	0.43%	2.58%	1.55%	0.18%	1.11%	0.77%	1.40%	1.26%	0.70%	0.86%	1.05%	1.15%	0.82%	1.58%	0.60%	1.15%	0.00%	0.49%	0.55%	0.00%	0.27%	0.22%	0.00%	1.18%	0.00%	0.31%	0.65%	0.27%	0.51%	0.47%	0.34%	0.79%	0.00%	1.13%	0.58%	0.31%	0.00%	0.36%	0.00%	0.00%	1.46%	0.23%	0.00%									
20	Явлинский Григорий Алексеевич	234	9	3	11	12	13	21	10	11	6	8	5	9	9	11	10	5	5	10	10	6	8	0	1	0	1	2	1	0	1	3	1	2	1	0	1	2	4	0	5	2	2	0	1	0	2	3	5	2									
		0.98%	1.20%	0.39%	1.47%	1.60%	1.68%	2.28%	1.52%	1.42%	1.10%	0.89%	0.64%	0.90%	1.03%	1.93%	1.23%	0.66%	0.58%	1.17%	1.21%	0.90%	1.15%	0.00%	0.49%	0.00%	0.38%	0.54%	0.22%	0.00%	0.59%	1.08%	0.31%	0.65%	0.27%	0.00%	0.47%	0.69%	0.79%	0.00%	0.95%	0.58%	0.63%	0.00%	0.36%	0.00%	1.20%	0.62%	1.17%	1.25%									
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
