Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Махачкала, Ленинская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088									
1	Число избирателей, включенных в список избирателей	77365	1627	2057	1467	1538	1596	1735	1637	1556	2125	1962	1804	1596	1566	1405	1018	1283	1859	1132	1224	2339	1838	2062	1610	1515	1781	1553	1721	1854	1755	1554	1556	1539	1550	2023	1906	1716	2100	1660	1700	1772	1109	1590	1044	1613	2017	1667	1034									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	74478	1550	1950	1400	1450	1490	1650	1550	1480	2050	1860	1700	1525	1490	1350	1050	1250	1780	1070	1160	2250	1750	2000	1530	1440	1680	1480	1635	1760	1670	1480	1480	1460	1460	1950	1800	1630	2000	1560	1610	1680	1075	1500	990	2150	1950	1590	1113									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	70730	1512	1870	1337	1391	1460	1626	1485	1398	1954	1786	1650	1455	1414	1272	941	1151	1717	1043	1115	2134	1680	1882	1496	1375	1622	1414	1580	1685	1622	1420	1421	1410	1412	1847	1720	1538	1947	1519	1565	1639	978	1467	959	1495	1843	1540	943									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	553	8	11	3	14	4	0	24	31	5	12	24	30	36	13	0	2	0	0	8	2	15	33	29	12	17	13	6	9	8	14	6	8	4	23	17	40	13	16	5	0	1	5	0	0	20	11	1									
6	Число погашенных избирательных бюллетеней	3195	30	69	60	45	26	24	41	51	91	62	26	40	40	65	109	97	63	27	37	114	55	85	5	53	41	53	49	66	40	46	53	42	44	80	63	52	40	25	40	41	96	28	31	655	87	39	169									
