Выборы Президента Российской Федерации																																																										
Дата голосования: 18.03.2018																																																										
																																																										
"Наименование Избирательной комиссии:    Махачкала, Ленинская"																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	47																																																								
																																																										
		Сумма	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095									
1	"Число избирателей, включенных в список избирателей"	88635	2691	2143	1443	1718	1570	2024	1721	1897	1960	2786	1597	2142	1501	1613	1060	2005	2350	1208	1272	2020	1789	2004	1680	1326	2023	1593	2046	1989	1788	1651	1487	1547	1463	2069	2206	1780	2900	2139	1894	1777	1779	1649	1154	2950	2975	2219	2037									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	85450	2400	2050	1400	1500	1500	1950	1600	1750	1900	2750	1550	2050	1450	1550	1050	1800	2350	1150	1250	2000	1650	2000	1600	1700	1900	1550	2000	1950	1700	1600	1400	1500	1400	2000	2500	1700	2900	2050	2000	1700	1550	1450	1100	2850	2800	2000	1900									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	71974	2398	1175	505	1208	1240	1939	1148	1056	1622	2710	1359	2029	1354	967	810	1765	2012	1119	1230	1952	1636	1935	1356	1305	1850	1128	1366	1434	1691	1561	1398	1455	702	1900	2165	1213	2813	1953	1800	1688	1123	943	900	1862	2792	1219	1188									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3384	2	407	671	73	210	4	10	150	0	40	94	12	25	306	7	3	0	5	20	8	14	9	20	21	11	108	9	6	9	8	2	14	0	21	19	52	2	15	5	0	0	12	123	851	5	1	0									
6	Число погашенных избирательных бюллетеней	10080	0	468	224	219	50	7	442	544	278	0	87	9	71	277	233	30	338	26	0	40	0	56	224	374	39	314	625	510	0	31	0	31	698	79	316	435	85	82	195	12	427	495	77	137	3	780	712									
