Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Малокарачаевская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163					
1	"Число избирателей, внесенных в списки избирателей"	26468	411	368	2392	1760	1071	1887	953	2190	2180	2650	1408	2348	1979	1951	710	1189	1021					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	25998	402	362	2392	1682	1071	1824	945	2110	2102	2580	1355	2331	2004	1961	658	1198	1021					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	24824	357	350	2292	1619	998	1802	910	2102	2007	2441	1315	2221	1898	1951	610	1066	885					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	954	27	12	100	51	62	17	17	6	80	139	40	63	70	0	48	117	105					
6	Число погашенных избирательных бюллетеней	220	18	0	0	12	11	5	18	2	15	0	0	47	36	10	0	15	31					
7	Число избирательных бюллетеней в переносных ящиках для голосования	954	27	12	100	51	62	17	17	6	80	139	40	63	70	0	48	117	105					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	24824	357	350	2292	1619	998	1802	910	2102	2007	2441	1315	2221	1898	1951	610	1066	885					
9	Число недействительных избирательных бюллетеней	20	3	0	2	0	3	1	0	0	0	0	0	0	0	0	0	11	0					
10	Число действительных избирательных бюллетеней	25758	381	362	2390	1670	1057	1818	927	2108	2087	2580	1355	2284	1968	1951	658	1172	990					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	48	1	1	4	3	2	3	2	4	4	5	3	4	4	3	1	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	32	0	0	2	3	1	2	1	3	3	5	3	4	2	0	1	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	53	4	0	1	0	0	3	8	0	5	0	32	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	16	1	1	2	0	1	1	1	1	1	0	0	0	2	3	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	1.Политическая партия «Аграрная партия России»	75	2	0	5	5	0	7	5	19	3	10	2	0	6	9	2	0	0					
		0.29%	0.52%	0.00%	0.21%	0.30%	0.00%	0.38%	0.54%	0.90%	0.14%	0.39%	0.15%	0.00%	0.30%	0.46%	0.30%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	4	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0					
