Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Юсьвинская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №5401	УИК №5402	УИК №5403	УИК №5404	УИК №5405	УИК №5406	УИК №5407	УИК №5408	УИК №5409	УИК №5410	УИК №5411	УИК №5412	УИК №5414	УИК №5416	УИК №5417	УИК №5418	УИК №5419	УИК №5420	УИК №5421	УИК №5422	УИК №5423	УИК №5424	УИК №5425									
1	"Число избирателей, включенных в список избирателей"	13376	2256	571	868	99	131	349	385	550	166	228	433	387	660	638	252	155	177	262	1052	945	1133	1127	552									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12150	1950	550	800	90	150	350	350	470	170	200	400	350	650	550	250	160	200	260	1000	800	1000	1000	450									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	6464	1266	206	437	40	66	163	116	322	102	66	178	149	304	262	90	84	87	134	613	517	457	585	220									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3741	290	309	227	42	56	138	174	135	56	123	202	182	246	286	117	58	67	67	125	189	162	314	176									
6	Число погашенных избирательных бюллетеней	1945	394	35	136	8	28	49	60	13	12	11	20	19	100	2	43	18	46	59	262	94	381	101	54									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3741	290	309	227	42	56	138	174	135	56	123	202	182	246	286	117	58	67	67	125	189	162	314	176									
8	Число бюллетеней в стационарных ящиках для голосования	6462	1266	206	437	40	66	163	116	322	102	66	178	149	304	262	90	84	87	134	613	515	457	585	220									
9	Число недействительных избирательных бюллетеней	92	12	4	2	0	0	3	6	3	1	2	7	1	4	11	1	3	3	3	6	4	8	6	2									
