Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Зимовниковская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593					
1	"Число избирателей, внесенных в списки"	27549	1852	1622	1411	1495	2438	1000	1740	1426	408	338	372	145	150	491	1024	793	259	449	1207	326	1115	1017	584	746	937	565	1247	498	890	1004					
2	"Число бюллетеней, полученных участковыми комиссиями"	27530	1860	1610	1400	1490	2440	980	1740	1420	410	340	360	150	150	480	990	780	260	450	1200	330	1160	1030	590	770	940	550	1230	510	900	1010					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	11650	756	618	583	642	1032	402	632	519	147	132	181	90	61	148	439	280	161	169	388	189	587	512	264	369	360	264	622	254	435	414					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1913	58	35	12	44	58	38	37	47	72	41	14	11	8	154	111	22	24	58	121	24	92	66	31	52	170	66	143	16	163	125					
6	Число погашенных бюллетеней	13967	1046	957	805	804	1350	540	1071	854	191	167	165	49	81	178	440	478	75	223	691	117	481	452	295	349	410	220	465	240	302	471					
7	Число бюллетеней в переносных ящиках для голосования	1913	58	35	12	44	58	38	37	47	72	41	14	11	8	154	111	22	24	58	121	24	92	66	31	52	170	66	143	16	163	125					
8	Число бюллетеней в стационарных ящиках для голосования	11650	756	618	583	642	1032	402	632	519	147	132	181	90	61	148	439	280	161	169	388	189	587	512	264	369	360	264	622	254	435	414					
9	Число недействительных бюллетеней	239	16	10	7	7	12	5	16	9	11	3	6	3	1	8	12	12	0	9	10	5	15	6	0	10	9	4	8	8	12	5					
10	Число действительных бюллетеней	13324	798	643	588	679	1078	435	653	557	208	170	189	98	68	294	538	290	185	218	499	208	664	572	295	411	521	326	757	262	586	534					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	500	25	25	25	25	30	22	25	25	12	10	10	5	5	10	20	10	10	10	21	10	20	21	10	10	21	10	21	10	21	21					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	32	2	3	0	2	4	2	4	0	0	0	0	0	2	0	1	0	0	0	2	0	3	0	0	0	0	0	3	2	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	16	0	3	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	3	0	1	1	0	0					
14	Число погашенных открепительных удостоверений	468	23	22	25	23	26	20	21	25	12	10	10	5	3	10	19	10	10	10	19	10	17	21	10	10	21	10	18	8	19	21					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	219	7	8	9	7	5	9	6	5	8	6	0	1	1	12	18	4	1	6	7	5	13	15	5	10	12	5	16	8	7	3					
		1.61%	0.85%	1.22%	1.51%	1.02%	0.45%	2.04%	0.89%	0.88%	3.65%	3.46%	0.0%	0.99%	1.44%	3.97%	3.27%	1.32%	0.54%	2.64%	1.37%	2.34%	1.91%	2.59%	1.69%	2.37%	2.26%	1.51%	2.09%	2.96%	1.17%	0.55%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	143	8	5	4	7	16	4	6	1	5	1	6	0	4	4	8	1	0	4	4	2	4	0	1	7	14	1	4	5	9	8					
		1.05%	0.98%	0.76%	0.67%	1.02%	1.46%	0.90%	0.89%	0.17%	2.28%	0.57%	3.07%	0.0%	5.79%	1.32%	1.45%	0.33%	0.0%	1.76%	0.78%	0.93%	0.58%	0.0%	0.33%	1.66%	2.64%	0.30%	0.52%	1.85%	1.50%	1.48%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	276	28	11	8	16	21	4	17	9	5	3	0	6	0	5	11	4	4	6	17	1	4	13	11	10	4	2	12	3	20	21					
