Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Демидовская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469					
1	"Число избирателей, внесенных в списки"	14821	1985	1834	1255	1998	262	326	350	322	529	234	549	312	356	251	410	266	454	221	404	274	184	251	1447	347					
2	"Число бюллетеней, полученных участковыми комиссиями"	14585	1884	1740	1164	1897	255	328	349	319	523	236	547	313	353	253	404	284	450	223	406	271	181	241	1444	520					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6216	941	776	600	853	119	142	130	179	164	92	292	130	176	95	146	23	144	72	108	121	115	47	535	216					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1968	44	35	66	19	63	55	100	67	170	65	62	77	95	71	73	142	130	97	157	90	38	144	104	4					
6	Число погашенных бюллетеней	6401	899	929	498	1025	73	131	119	73	189	79	193	106	82	87	185	119	176	54	141	60	28	50	805	300					
7	Число бюллетеней в переносных ящиках для голосования	1967	44	35	66	19	63	55	99	67	170	65	62	77	95	71	73	142	130	97	157	90	38	144	104	4					
8	Число бюллетеней в стационарных ящиках для голосования	6216	941	776	600	853	119	142	130	179	164	92	292	130	176	95	146	23	144	72	108	121	115	47	535	216					
9	Число недействительных бюллетеней	87	10	9	2	9	2	7	3	6	0	3	8	0	3	0	4	0	5	0	0	2	1	2	10	1					
10	Число действительных бюллетеней	8096	975	802	664	863	180	190	226	240	334	154	346	207	268	166	215	165	269	169	265	209	152	189	629	219					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	275	17	17	17	17	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	17	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	43	11	5	10	9	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	81	2	2	2	3	5	1	2	0	5	1	3	0	3	0	5	1	1	2	1	2	3	2	6	29					
14	Число погашенных открепительных удостоверений	232	6	12	7	8	10	8	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	14	8					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	116	7	8	9	5	4	3	1	8	8	7	5	0	7	3	5	4	6	3	3	1	1	4	10	4					
		1.41%	0.71%	0.98%	1.35%	0.57%	2.19%	1.52%	0.43%	3.25%	2.39%	4.45%	1.41%	0.0%	2.58%	1.80%	2.28%	2.42%	2.18%	1.77%	1.13%	0.47%	0.65%	2.09%	1.56%	1.81%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	108	33	8	10	13	0	2	1	1	0	1	0	2	6	3	2	0	1	1	4	4	0	2	12	2					
		1.31%	3.35%	0.98%	1.50%	1.49%	0.0%	1.01%	0.43%	0.40%	0.0%	0.63%	0.0%	0.96%	2.21%	1.80%	0.91%	0.0%	0.36%	0.59%	1.50%	1.89%	0.0%	1.04%	1.87%	0.90%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	240	27	25	16	22	2	4	8	1	11	7	15	7	10	3	5	2	16	7	12	4	0	13	12	11					
		2.93%	2.74%	3.08%	2.40%	2.52%	1.09%	2.03%	3.49%	0.40%	3.29%	4.45%	4.23%	3.38%	3.69%	1.80%	2.28%	1.21%	5.83%	4.14%	4.52%	1.89%	0.0%	6.80%	1.87%	5.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	157	20	28	17	22	0	3	2	0	6	0	2	0	4	4	2	3	0	5	1	1	2	1	19	15					
		1.91%	2.03%	3.45%	2.55%	2.52%	0.0%	1.52%	0.87%	0.0%	1.79%	0.0%	0.56%	0.0%	1.47%	2.40%	0.91%	1.81%	0.0%	2.95%	0.37%	0.47%	1.30%	0.52%	2.97%	6.81%					
22	"5. ""За Русь Святую"""	47	2	4	2	3	1	4	0	2	2	0	3	1	1	0	1	1	2	2	1	3	3	0	6	3					
		0.57%	0.20%	0.49%	0.30%	0.34%	0.54%	2.03%	0.0%	0.81%	0.59%	0.0%	0.84%	0.48%	0.36%	0.0%	0.45%	0.60%	0.72%	1.18%	0.37%	1.42%	1.96%	0.0%	0.93%	1.36%					
23	"6. ""Объединенная Российская партия ""Русь"""	28	2	2	2	3	0	0	3	0	2	1	2	2	1	1	1	1	0	0	0	0	1	0	3	1					
		0.34%	0.20%	0.24%	0.30%	0.34%	0.0%	0.0%	1.31%	0.0%	0.59%	0.63%	0.56%	0.96%	0.36%	0.60%	0.45%	0.60%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.46%	0.45%					
24	"7. ""Новый курс - Автомобильная Россия"""	39	7	8	4	2	0	0	1	0	0	3	1	0	1	0	1	0	1	2	0	1	0	0	6	1					
		0.47%	0.71%	0.98%	0.60%	0.22%	0.0%	0.0%	0.43%	0.0%	0.0%	1.91%	0.28%	0.0%	0.36%	0.0%	0.45%	0.0%	0.36%	1.18%	0.0%	0.47%	0.0%	0.0%	0.93%	0.45%					
25	"8. ""Народно-республиканская партия России"""	10	1	2	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0					
		0.12%	0.10%	0.24%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.45%	0.60%	0.36%	0.59%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	3	0	4	1	0	0	1	0	0	0	2	0	1	0	1	1	0	0	0	0	0	1	0	2					
		0.20%	0.30%	0.0%	0.60%	0.11%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.56%	0.0%	0.36%	0.0%	0.45%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.90%					
27	"10. ""Аграрная партия России"""	270	19	28	9	14	5	1	4	11	11	19	12	9	10	10	10	19	13	4	9	11	2	2	30	8					
		3.29%	1.92%	3.45%	1.35%	1.60%	2.74%	0.50%	1.74%	4.47%	3.29%	12.10%	3.38%	4.34%	3.69%	6.02%	4.56%	11.51%	4.74%	2.36%	3.39%	5.21%	1.30%	1.04%	4.69%	3.63%					
28	"11. ""Истинные патриоты России"""	14	0	1	0	1	0	0	0	5	3	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0					
		0.17%	0.0%	0.12%	0.0%	0.11%	0.0%	0.0%	0.0%	2.03%	0.89%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.15%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	45	5	2	2	4	0	3	3	2	0	1	4	0	2	0	1	5	2	0	1	1	0	3	4	0					
		0.54%	0.50%	0.24%	0.30%	0.45%	0.0%	1.52%	1.31%	0.81%	0.0%	0.63%	1.12%	0.0%	0.73%	0.0%	0.45%	3.03%	0.72%	0.0%	0.37%	0.47%	0.0%	1.57%	0.62%	0.0%					
30	"13. ""Демократическая партия России"""	26	2	2	2	2	2	0	1	2	1	0	0	0	4	0	2	1	0	0	0	1	0	1	3	0					
		0.31%	0.20%	0.24%	0.30%	0.22%	1.09%	0.0%	0.43%	0.81%	0.29%	0.0%	0.0%	0.0%	1.47%	0.0%	0.91%	0.60%	0.0%	0.0%	0.0%	0.47%	0.0%	0.52%	0.46%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	4	1	2	3	0	0	0	2	0	1	5	0	2	0	1	1	0	0	2	0	0	0	4	0					
		0.34%	0.40%	0.12%	0.30%	0.34%	0.0%	0.0%	0.0%	0.81%	0.0%	0.63%	1.41%	0.0%	0.73%	0.0%	0.45%	0.60%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.62%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	1	0	2	0	0					
		0.13%	0.0%	0.12%	0.0%	0.22%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.36%	0.0%	0.75%	0.47%	0.0%	1.04%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	343	69	36	36	44	4	11	8	2	14	7	9	10	5	2	13	4	5	2	5	7	2	4	29	15					
		4.19%	7.00%	4.43%	5.40%	5.04%	2.19%	5.58%	3.49%	0.81%	4.19%	4.45%	2.54%	4.83%	1.84%	1.20%	5.93%	2.42%	1.82%	1.18%	1.88%	3.31%	1.30%	2.09%	4.53%	6.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	2	3	0	6	0	0	1	5	2	0	0	0	2	1	1	1	3	0	1	0	0	0	0	1					
		0.35%	0.20%	0.36%	0.0%	0.68%	0.0%	0.0%	0.43%	2.03%	0.59%	0.0%	0.0%	0.0%	0.73%	0.60%	0.45%	0.60%	1.09%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.45%					
35	"18. ""ЛДПР"""	1158	178	137	106	143	10	26	30	27	44	20	44	16	24	15	35	17	45	36	30	23	26	31	67	28					
		14.15%	18.07%	16.89%	15.91%	16.39%	5.49%	13.19%	13.10%	10.97%	13.17%	12.73%	12.42%	7.72%	8.85%	9.03%	15.98%	10.30%	16.42%	21.30%	11.32%	10.90%	16.99%	16.23%	10.48%	12.72%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	204	22	18	31	24	11	8	8	3	5	2	4	3	4	0	2	3	13	14	9	2	1	3	10	4					
		2.49%	2.23%	2.21%	4.65%	2.75%	6.04%	4.06%	3.49%	1.21%	1.49%	1.27%	1.12%	1.44%	1.47%	0.0%	0.91%	1.81%	4.74%	8.28%	3.39%	0.94%	0.65%	1.57%	1.56%	1.81%					
37	"20. ""Политическая партия ""Единая Россия"""	3592	403	300	255	332	115	73	114	119	189	57	175	123	150	93	79	62	112	71	133	99	101	83	268	86					
		43.89%	40.91%	36.99%	38.28%	38.07%	63.18%	37.05%	49.78%	48.37%	56.58%	36.30%	49.43%	59.42%	55.35%	56.02%	36.07%	37.57%	40.87%	42.01%	50.18%	46.91%	66.01%	43.45%	41.94%	39.09%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	2	2	2	2	0	0	0	1	0	3	1	0	2	0	0	0	0	1	0	0	0	1	1	1					
		0.23%	0.20%	0.24%	0.30%	0.22%	0.0%	0.0%	0.0%	0.40%	0.0%	1.91%	0.28%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.52%	0.15%	0.45%					
39	"22. ""Развитие предпринимательства"""	12	1	1	0	3	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1					
		0.14%	0.10%	0.12%	0.0%	0.34%	0.54%	0.50%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.36%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.45%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1350	141	168	124	165	23	42	35	45	33	23	51	30	19	28	45	32	44	16	47	46	11	33	120	29					
		16.49%	14.31%	20.71%	18.61%	18.92%	12.63%	21.31%	15.28%	18.29%	9.88%	14.64%	14.40%	14.49%	7.01%	16.86%	20.54%	19.39%	16.05%	9.46%	17.73%	21.80%	7.18%	17.27%	18.77%	13.18%					
																															
41	Против всех	233	25	17	31	47	2	7	5	4	3	1	11	3	11	2	6	6	4	4	5	2	2	5	23	7					
		2.84%	2.53%	2.09%	4.65%	5.38%	1.09%	3.55%	2.18%	1.62%	0.89%	0.63%	3.10%	1.44%	4.05%	1.20%	2.73%	3.63%	1.45%	2.36%	1.88%	0.94%	1.30%	2.61%	3.59%	3.18%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
