Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Федоровская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435					
1	"Число избирателей, внесенных в списки избирателей"	16132	1042	126	1166	1237	1627	1087	1517	333	601	275	268	434	548	636	530	241	608	678	666	263	698	666	510	375					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15986	1085	131	1180	1220	1440	1050	1340	331	620	281	273	440	568	669	525	261	616	698	679	267	720	678	525	389					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9503	577	82	618	725	849	491	917	226	378	200	164	267	396	382	327	203	380	341	360	192	372	415	359	282					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	944	56	12	53	34	29	44	9	9	48	13	20	60	61	53	51	26	40	44	43	34	88	66	26	25					
6	Число погашенных избирательных бюллетеней	5539	452	37	509	461	562	515	414	96	194	68	89	113	111	234	147	32	196	313	276	41	260	197	140	82					
7	Число избирательных бюллетеней в переносных ящиках для голосования	944	56	12	53	34	29	44	9	9	48	13	20	60	61	53	51	26	40	44	43	34	88	66	26	25					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9502	577	82	618	725	849	491	917	226	378	200	164	267	396	382	327	203	380	341	360	192	372	414	359	282					
9	Число недействительных избирательных бюллетеней	163	17	1	12	9	11	10	13	3	10	0	4	2	10	7	6	0	2	11	9	7	9	8	2	0					
10	Число действительных избирательных бюллетеней	10283	616	93	659	750	867	525	913	232	416	213	180	325	447	428	372	229	418	374	394	219	451	472	383	307					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	290	32	3	10	28	15	15	26	8	10	2	4	4	14	25	7	18	7	8	15	6	13	5	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	274	32	0	9	21	15	15	26	6	10	2	4	4	14	25	6	18	7	8	15	6	13	5	8	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	55	2	0	2	3	3	8	7	1	0	1	2	2	1	6	1	2	1	2	3	0	1	3	4	0					
14	Число погашенных неиспользованных открепительных удостоверений	16	0	3	1	7	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	0	1	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	267	19	0	28	13	18	10	17	4	6	15	8	12	7	12	20	4	8	6	12	10	11	14	7	6					
		2.56%	3.00%	0.00%	4.17%	1.71%	2.05%	1.87%	1.84%	1.70%	1.41%	7.04%	4.35%	3.67%	1.53%	2.76%	5.29%	1.75%	1.90%	1.56%	2.98%	4.42%	2.39%	2.92%	1.82%	1.95%					
19	2.Всероссийская политическая партия «Гражданская Сила»	24	1	0	1	2	3	3	1	0	2	0	1	0	2	1	0	1	1	1	0	0	0	3	0	1					
		0.23%	0.16%	0.00%	0.15%	0.26%	0.34%	0.56%	0.11%	0.00%	0.47%	0.00%	0.54%	0.00%	0.44%	0.23%	0.00%	0.44%	0.24%	0.26%	0.00%	0.00%	0.00%	0.63%	0.00%	0.33%					
20	3.Политическая партия «Демократическая партия России»	9	1	0	0	0	1	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1					
		0.09%	0.16%	0.00%	0.00%	0.00%	0.11%	0.56%	0.11%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1266	114	12	94	89	99	79	85	47	65	15	24	22	36	57	52	29	49	60	60	15	63	30	32	38					
		12.12%	18.01%	12.77%	14.01%	11.73%	11.28%	14.77%	9.18%	20.00%	15.26%	7.04%	13.04%	6.73%	7.88%	13.10%	13.76%	12.66%	11.67%	15.58%	14.89%	6.64%	13.70%	6.25%	8.31%	12.38%					
