Выборы Президента Российской Федерации																																																															
Дата голосования: 04.03.2012																																																															
																																																															
Наименование Избирательной комиссии:    Черкесская																																																															
																																																															
Сводная таблица итогов голосования																																																															
																																																															
	Число участковых избирательных комиссий	52																																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	52																																																													
																																																															
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52									
1	Число избирателей, включенных в список избирателей	92940	2344	2473	2367	1897	1796	2288	2722	1677	1219	972	1847	2775	1459	1765	1553	563	1741	982	1351	1259	1409	1450	1402	1047	1539	2303	1476	2065	1827	1359	1074	2818	2318	1190	3139	1717	1041	1508	2822	978	1477	1026	1507	2151	1952	1150	2275	2677	1493	2862	2138	2700									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	94525	2358	2485	2425	1909	1802	2305	2741	1761	1225	978	2081	2787	1485	1774	1561	566	1750	1017	1390	1272	1455	1596	1416	1052	1679	2304	1574	2179	1846	1371	1079	2877	2335	1196	3094	1716	1051	1516	2858	987	1487	1032	1521	2185	2027	1177	2286	2704	1504	2850	2152	2747									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	75858	929	1984	2346	1533	1782	2051	2228	1573	1082	690	1700	2581	1205	1452	1370	413	1343	938	1214	1175	1273	1432	1269	917	1224	1787	1308	1172	1738	999	873	1303	1543	962	979	1520	934	1329	2506	864	1171	938	1014	1972	1670	967	2067	2483	1378	2449	1933	2295									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4182	6	67	21	20	14	9	21	20	18	17	19	37	92	240	60	63	52	20	36	25	91	18	40	33	176	37	15	88	12	155	77	56	31	88	1950	30	16	18	28	44	9	32	21	31	30	83	31	19	14	18	17	17									
6	Число погашенных избирательных бюллетеней	14485	1423	434	58	356	6	245	492	168	125	271	362	169	188	82	131	90	355	59	140	72	91	146	107	102	279	480	251	919	96	217	129	1518	761	146	165	166	101	169	324	79	307	62	486	182	327	127	188	202	112	383	202	435									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4182	6	67	21	20	14	9	21	20	18	17	19	37	92	240	60	63	52	20	36	25	91	18	40	33	176	37	15	88	12	155	77	56	31	88	1950	30	16	18	28	44	9	32	21	31	30	83	31	19	14	18	17	17									
8	Число бюллетеней в стационарных ящиках для голосования	75858	929	1984	2346	1533	1782	2051	2228	1573	1082	690	1700	2581	1205	1452	1370	413	1343	938	1214	1175	1273	1432	1269	917	1224	1787	1308	1172	1738	999	873	1303	1543	962	979	1520	934	1329	2506	864	1171	938	1014	1972	1670	967	2067	2483	1378	2449	1933	2295									
9	Число недействительных избирательных бюллетеней	331	22	1	0	1	5	9	0	1	1	4	39	20	1	35	6	7	1	2	1	1	1	1	1	2	1	0	2	11	1	79	1	2	16	1	13	2	1	0	1	0	1	1	1	2	5	1	2	1	8	15	1	0									
10	Число действительных избирательных бюллетеней	79709	913	2050	2367	1552	1791	2051	2249	1592	1099	703	1680	2598	1296	1657	1424	469	1394	956	1249	1199	1363	1449	1308	948	1399	1824	1321	1249	1749	1075	949	1357	1558	1049	2916	1548	949	1347	2533	908	1179	969	1034	2001	1695	1049	2096	2501	1384	2452	1949	2312									
11	Число полученных открепительных  удостоверений	519	11	11	11	9	9	11	11	9	9	6	11	14	9	9	9	6	9	9	9	9	9	9	9	9	9	11	14	11	9	18	9	11	11	9	11	9	9	9	11	6	9	9	9	11	13	9	11	11	9	11	9	14									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	249	2	3	4	2	1	6	5	6	3	1	8	12	0	3	3	3	7	4	6	2	3	2	7	0	2	5	14	3	9	18	1	2	4	2	6	4	0	0	8	3	6	1	3	9	13	1	6	7	2	9	6	12									
13	Число избирателей, проголосовавших по открепительным удостоверениям	82	0	5	0	0	0	4	0	1	1	0	4	0	1	1	3	0	4	4	2	0	3	0	0	0	1	1	7	6	0	5	1	6	1	0	0	1	0	0	0	0	8	1	3	0	0	0	2	3	2	0	1	0									
14	Число неиспользованных открепительных удостоверений	270	9	8	7	7	8	5	6	3	6	5	3	2	9	6	6	3	2	5	3	7	6	7	2	9	7	6	0	8	0	0	8	9	7	7	5	5	9	9	3	3	3	8	6	2	0	8	5	4	7	2	3	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	1	1	4	0	0	3	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																															
19	Жириновский Владимир Вольфович	1198	28	16	86	16	30	17	45	42	10	30	29	28	14	26	16	14	13	12	14	11	24	16	13	11	18	19	26	9	16	43	11	17	35	12	32	28	12	15	26	11	15	10	20	26	39	10	17	25	15	58	40	32									
		1.50%	2.99%	0.78%	3.63%	1.03%	1.67%	0.83%	2.00%	2.64%	0.91%	4.24%	1.69%	1.07%	1.08%	1.54%	1.12%	2.94%	0.93%	1.25%	1.12%	0.92%	1.76%	1.10%	0.99%	1.16%	1.29%	1.04%	1.97%	0.71%	0.91%	3.73%	1.16%	1.25%	2.22%	1.14%	1.09%	1.81%	1.26%	1.11%	1.03%	1.21%	1.27%	1.03%	1.93%	1.30%	2.29%	0.95%	0.81%	0.99%	1.08%	2.35%	2.05%	1.38%									
20	Зюганов Геннадий Андреевич	3949	52	36	43	80	29	173	90	25	19	104	194	71	18	257	39	78	21	15	24	22	40	22	16	14	25	310	22	234	21	138	14	23	233	18	296	62	70	37	29	16	29	17	40	51	190	19	24	38	36	284	126	65									
		4.93%	5.56%	1.76%	1.82%	5.15%	1.61%	8.40%	4.00%	1.57%	1.73%	14.71%	11.29%	2.71%	1.39%	15.19%	2.73%	16.39%	1.51%	1.57%	1.92%	1.83%	2.93%	1.52%	1.22%	1.47%	1.79%	16.99%	1.66%	18.57%	1.20%	11.96%	1.47%	1.69%	14.80%	1.71%	10.11%	4.00%	7.37%	2.75%	1.14%	1.76%	2.46%	1.75%	3.86%	2.55%	11.18%	1.81%	1.14%	1.52%	2.59%	11.51%	6.46%	2.81%									
21	Миронов Сергей Михайлович	950	11	15	43	15	20	16	17	47	10	31	22	25	12	5	14	10	12	11	14	10	24	15	12	11	17	7	25	10	10	11	11	16	30	12	22	35	12	14	25	11	14	10	19	25	38	10	16	24	13	37	23	31									
		1.19%	1.18%	0.73%	1.82%	0.97%	1.11%	0.78%	0.76%	2.95%	0.91%	4.38%	1.28%	0.95%	0.93%	0.30%	0.98%	2.10%	0.86%	1.15%	1.12%	0.83%	1.76%	1.03%	0.92%	1.16%	1.21%	0.38%	1.89%	0.79%	0.57%	0.95%	1.16%	1.18%	1.91%	1.14%	0.75%	2.26%	1.26%	1.04%	0.99%	1.21%	1.19%	1.03%	1.84%	1.25%	2.24%	0.95%	0.76%	0.96%	0.93%	1.50%	1.18%	1.34%									
22	Прохоров Михаил Дмитриевич	1317	38	12	37	12	22	45	39	42	8	35	69	30	11	6	7	22	14	10	11	8	20	12	10	10	14	11	20	15	9	68	8	10	84	11	33	24	10	16	20	10	11	8	16	21	47	8	12	18	16	118	70	79									
		1.65%	4.06%	0.59%	1.56%	0.77%	1.22%	2.18%	1.73%	2.64%	0.73%	4.95%	4.01%	1.15%	0.85%	0.35%	0.49%	4.62%	1.00%	1.04%	0.88%	0.67%	1.47%	0.83%	0.76%	1.05%	1.00%	0.60%	1.51%	1.19%	0.51%	5.89%	0.84%	0.74%	5.34%	1.05%	1.13%	1.55%	1.05%	1.19%	0.79%	1.10%	0.93%	0.82%	1.55%	1.05%	2.76%	0.76%	0.57%	0.72%	1.15%	4.78%	3.59%	3.42%									
23	Путин Владимир Владимирович	72295	784	1971	2158	1429	1690	1800	2058	1436	1052	503	1366	2444	1241	1363	1348	345	1334	908	1186	1148	1255	1384	1257	902	1325	1477	1228	981	1693	815	905	1291	1176	996	2533	1399	845	1265	2433	860	1110	924	939	1878	1381	1002	2027	2396	1304	1955	1690	2105									
		90.32%	83.85%	96.10%	91.17%	92.02%	94.10%	87.38%	91.51%	90.14%	95.64%	71.15%	79.46%	93.35%	95.68%	80.56%	94.27%	72.48%	95.63%	94.78%	94.88%	95.67%	92.01%	95.45%	96.03%	94.95%	94.64%	80.98%	92.82%	77.86%	96.74%	70.62%	95.26%	94.99%	74.71%	94.86%	86.48%	90.26%	88.95%	93.91%	96.01%	94.71%	94.07%	95.26%	90.72%	93.76%	81.24%	95.43%	96.62%	95.76%	93.68%	79.25%	86.67%	91.05%									
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
