Выборы Президента Российской Федерации																																													
Дата голосования: 02.03.2008																																													
																																													
Наименование Избирательной комиссии:    Бичурская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
	Число участковых избирательных комиссий	38																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																											
																																													
		Сумма	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86					
1	"Число избирателей, включенных в списки избирателей"	19197	1056	875	982	678	737	564	1278	1208	660	240	263	267	766	113	844	118	33	269	308	60	365	370	129	499	260	508	211	154	1471	393	359	500	309	776	211	355	743	265					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	19340	940	900	1015	790	715	580	1230	1245	640	260	280	278	780	125	870	120	40	255	320	60	357	395	135	515	250	480	200	145	1480	410	365	495	320	810	225	335	730	250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	10696	524	380	451	381	367	226	574	525	292	158	173	172	527	94	411	90	29	228	226	41	311	228	79	225	132	311	112	135	766	265	169	354	224	405	169	290	412	240					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1960	66	59	70	89	63	95	132	148	73	20	14	24	59	6	68	12	2	25	35	6	36	26	12	62	38	44	36	10	141	50	51	86	35	94	21	32	114	6					
6	Число погашенных избирательных бюллетеней	6684	350	461	494	320	285	259	524	572	275	82	93	82	194	25	391	18	9	2	59	13	10	141	44	228	80	125	52	0	573	95	145	55	61	311	35	13	204	4					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1960	66	59	70	89	63	95	132	148	73	20	14	24	59	6	68	12	2	25	35	6	36	26	12	62	38	44	36	10	141	50	51	86	35	94	21	32	114	6					
8	Число бюллетеней в стационарных ящиках для голосования	10696	524	380	451	381	367	226	574	525	292	158	173	172	527	94	411	90	29	228	226	41	311	228	79	225	132	311	112	135	766	265	169	354	224	405	169	290	412	240					
9	Число недействительных избирательных бюллетеней	165	5	9	5	14	4	8	6	6	7	1	0	2	7	0	9	1	1	3	3	0	4	1	1	6	3	4	0	1	23	3	5	5	2	5	2	1	7	1					
10	Число действительных избирательных бюллетеней	12491	585	430	516	456	426	313	700	667	358	177	187	194	579	100	470	101	30	250	258	47	343	253	90	281	167	351	148	144	884	312	215	435	257	494	188	321	519	245					
11	Число полученных открепительных  удостоверений	537	30	25	30	20	20	15	35	35	15	5	10	5	20	5	20	2	2	10	10	5	10	10	3	15	5	15	5	5	25	15	10	15	10	20	10	15	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	371	18	9	20	20	7	2	14	33	9	5	10	5	20	4	20	2	0	10	10	1	10	10	3	14	5	9	2	5	16	15	9	3	8	20	10	2	1	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	100	16	3	0	3	6	2	3	0	4	1	2	3	1	2	4	0	0	2	1	3	1	3	1	1	3	2	0	1	10	3	2	0	2	8	3	1	1	2					
14	Число неиспользованных открепительных удостоверений	166	12	16	10	0	13	13	21	2	6	0	0	0	0	1	0	0	2	0	0	4	0	0	0	1	0	6	3	0	9	0	1	12	2	0	0	13	19	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	13	5	1	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	Богданов Андрей Владимирович	92	8	2	3	6	3	4	6	1	6	1	1	1	4	0	2	3	0	0	0	0	1	2	2	2	0	2	1	1	5	3	7	2	3	2	0	3	5	0					
		0.73%	1.36%	0.46%	0.58%	1.28%	0.70%	1.25%	0.85%	0.15%	1.64%	0.56%	0.53%	0.51%	0.68%	0.00%	0.42%	2.94%	0.00%	0.00%	0.00%	0.00%	0.29%	0.79%	2.20%	0.70%	0.00%	0.56%	0.68%	0.69%	0.55%	0.95%	3.18%	0.45%	1.16%	0.40%	0.00%	0.93%	0.95%	0.00%					
19	Жириновский Владимир Вольфович	1417	77	71	53	58	65	45	76	109	52	27	19	28	62	0	36	7	1	1	42	21	16	26	11	46	22	45	31	1	108	49	25	41	21	25	11	7	74	8					
		11.20%	13.05%	16.17%	10.17%	12.34%	15.12%	14.02%	10.76%	16.20%	14.25%	15.17%	10.16%	14.29%	10.58%	0.00%	7.52%	6.86%	3.23%	0.40%	16.09%	44.68%	4.61%	10.24%	12.09%	16.03%	12.94%	12.68%	20.95%	0.69%	11.91%	15.56%	11.36%	9.32%	8.11%	5.01%	5.79%	2.17%	14.07%	3.25%					
20	Зюганов Геннадий Андреевич	3301	151	141	163	156	131	72	188	190	84	67	35	28	138	12	204	27	5	25	69	1	68	39	28	116	64	154	29	35	240	115	61	87	53	144	33	29	90	29					
		26.08%	25.59%	32.12%	31.29%	33.19%	30.47%	22.43%	26.63%	28.23%	23.01%	37.64%	18.72%	14.29%	23.55%	12.00%	42.59%	26.47%	16.13%	9.88%	26.44%	2.13%	19.60%	15.35%	30.77%	40.42%	37.65%	43.38%	19.59%	24.14%	26.46%	36.51%	27.73%	19.77%	20.46%	28.86%	17.37%	9.01%	17.11%	11.79%					
21	Медведев Дмитрий Анатольевич	7681	349	216	297	236	227	192	430	367	216	82	132	137	375	88	228	64	24	224	147	25	258	186	49	117	81	150	87	107	531	145	122	305	180	323	144	282	350	208					
		60.69%	59.15%	49.20%	57.01%	50.21%	52.79%	59.81%	60.91%	54.53%	59.18%	46.07%	70.59%	69.90%	63.99%	88.00%	47.60%	62.75%	77.42%	88.54%	56.32%	53.19%	74.35%	73.23%	53.85%	40.77%	47.65%	42.25%	58.78%	73.79%	58.54%	46.03%	55.45%	69.32%	69.50%	64.73%	75.79%	87.58%	66.54%	84.55%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
