Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Ачитская 																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184					
1	"Число избирателей, внесенных в список"	14470	1907	1898	66	537	215	242	207	908	279	235	114	475	129	151	198	798	290	83	56	200	597	189	369	483	86	369	125	83	257	110	104	114	931	1665					
2	Число полученных избирательных бюллетеней	14600	1990	1980	70	550	220	250	220	900	280	230	119	500	132	143	200	800	300	81	61	194	600	188	360	420	83	360	138	87	280	109	103	118	884	1650					
3	"Число избирательных бюллетеней, выданных  досрочно"	187	0	0	0	0	0	0	73	0	0	0	0	67	17	0	0	0	0	0	6	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	8673	1074	1117	57	337	139	167	88	502	164	135	76	258	76	114	135	381	201	53	39	107	404	112	279	288	61	282	64	59	179	85	84	82	513	961					
5	"Число избирательных бюллетеней, выданных вне помещения"	772	82	88	4	28	24	37	21	37	11	11	3	17	9	12	25	37	8	7	2	35	43	19	18	55	8	25	4	11	10	10	7	19	20	25					
6	Число погашенных избирательных бюллетеней	4968	834	775	9	185	57	46	38	361	105	84	40	158	30	17	40	382	91	21	14	52	153	57	63	77	14	53	46	17	91	14	12	17	351	664					
7	Число избирательных бюллетеней в переносных ящиках	959	82	88	4	28	24	37	94	37	11	11	3	84	26	12	25	37	8	7	8	35	43	19	18	55	8	25	28	11	10	10	7	19	20	25					
8	Число бюллетеней в стационарных ящиках для голосования	8672	1074	1117	57	337	139	167	88	501	164	135	76	258	76	114	135	381	201	53	39	107	404	112	279	288	61	282	64	59	179	85	84	82	513	961					
9	Число недействительных избирательных бюллетеней	139	23	7	1	5	6	3	0	8	5	2	2	2	0	2	5	4	5	0	0	2	3	3	4	2	0	3	0	2	4	1	4	2	11	18					
10	Число действительных избирательных бюллетеней	9492	1133	1198	60	360	157	201	182	530	170	144	77	340	102	124	155	414	204	60	47	140	444	128	293	341	69	304	92	68	185	94	87	99	522	968					
11	Число полученных открепительных  удостоверений	294	20	20	5	5	5	5	9	20	5	5	5	20	5	5	5	20	5	5	5	5	20	5	5	8	5	5	5	5	2	5	5	5	20	20					
12	Число выданных открепительных удостоверений	124	14	19	1	5	2	0	9	10	0	0	2	1	0	0	3	9	0	3	0	3	15	0	2	8	0	0	0	0	1	0	0	1	5	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	72	1	5	1	3	2	2	2	3	2	1	2	2	0	2	1	6	3	5	2	1	2	4	3	0	1	3	1	1	1	2	1	1	3	3					
14	Число неиспользованных открепительных удостоверений	170	6	1	4	0	3	5	0	10	5	5	3	19	5	5	2	11	5	2	5	2	5	5	3	0	5	5	5	5	1	5	5	4	15	9					
15	"Число открепительных удостоверений, выданных в ТИК"	6	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																									
18	. Глазьев Сергей Юрьевич	192	30	13	0	5	2	3	3	2	4	4	4	13	2	5	9	8	2	2	0	1	4	2	7	11	1	4	7	0	2	1	0	5	12	24					
		1.99%	2.60%	1.08%	0.00%	1.37%	1.23%	1.47%	1.65%	0.37%	2.29%	2.74%	5.06%	3.80%	1.96%	3.97%	5.62%	1.91%	0.96%	3.33%	0.00%	0.70%	0.89%	1.53%	2.36%	3.21%	1.45%	1.30%	7.61%	0.00%	1.06%	1.05%	0.00%	4.95%	2.25%	2.43%					
19	. Малышкин Олег Александрович	180	18	14	3	7	4	1	2	14	6	9	2	5	1	1	5	6	3	4	2	5	6	1	5	5	3	2	4	3	1	0	0	2	12	24					
		1.87%	1.56%	1.16%	4.92%	1.92%	2.45%	0.49%	1.10%	2.60%	3.43%	6.16%	2.53%	1.46%	0.98%	0.79%	3.12%	1.44%	1.44%	6.67%	4.26%	3.52%	1.34%	0.76%	1.68%	1.46%	4.35%	0.65%	4.35%	4.29%	0.53%	0.00%	0.00%	1.98%	2.25%	2.43%					
20	. Миронов Сергей Михайлович	51	3	9	0	1	2	0	0	1	1	0	0	0	1	1	1	2	1	0	0	3	3	0	2	2	0	1	2	1	4	0	0	2	4	4					
		0.53%	0.26%	0.75%	0.00%	0.27%	1.23%	0.00%	0.00%	0.19%	0.57%	0.00%	0.00%	0.00%	0.98%	0.79%	0.62%	0.48%	0.48%	0.00%	0.00%	2.11%	0.67%	0.00%	0.67%	0.58%	0.00%	0.33%	2.17%	1.43%	2.12%	0.00%	0.00%	1.98%	0.75%	0.41%					
