Выборы Президента Российской Федерации																																																														
Дата голосования: 04.03.2012																																																														
																																																														
Наименование Избирательной комиссии:    Куюргазинская																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	51																																																												
																																																														
		Сумма	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537	УИК №2538	УИК №2539	УИК №2540	УИК №2541	УИК №2542	УИК №2543	УИК №2544	УИК №2545	УИК №2546	УИК №2547	УИК №2548	УИК №2549	УИК №2550	УИК №2551	УИК №2552	УИК №2553	УИК №2554	УИК №2555	УИК №2556	УИК №2557	УИК №2558	УИК №2559	УИК №2560	УИК №2561	УИК №2562	УИК №2563									
1	Число избирателей, включенных в список избирателей	18746	897	924	1003	1073	1255	1009	301	125	129	231	239	450	667	295	528	218	168	220	337	110	173	245	553	455	123	98	137	491	239	115	656	100	164	149	95	457	167	234	141	250	969	247	108	78	385	162	195	275	126	281	699									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	19920	934	950	1000	1050	1300	1050	350	136	134	236	250	464	711	300	550	242	180	234	350	116	177	250	660	570	125	100	148	530	260	128	700	104	190	160	98	570	170	250	150	270	1040	260	125	85	400	173	200	290	140	290	770									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	14179	623	592	844	617	971	750	212	102	101	189	193	319	574	249	407	152	151	181	254	90	142	149	354	347	109	83	98	361	189	96	473	95	132	106	51	291	126	202	121	223	723	216	94	71	302	138	176	215	75	241	609									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2841	185	135	63	341	136	97	68	15	15	33	35	110	60	35	62	45	9	27	69	14	31	76	131	67	11	12	31	93	41	14	163	0	28	18	39	75	18	19	12	23	130	26	10	7	72	12	11	37	20	12	48									
6	Число погашенных избирательных бюллетеней	2900	126	223	93	92	193	203	70	19	18	14	22	35	77	16	81	45	20	26	27	12	4	25	175	156	5	5	19	76	30	18	64	9	30	36	8	204	26	29	17	24	187	18	21	7	26	23	13	38	45	37	113									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2841	185	135	63	341	136	97	68	15	15	33	35	110	60	35	62	45	9	27	69	14	31	76	131	67	11	12	31	93	41	14	163	0	28	18	39	75	18	19	12	23	130	26	10	7	72	12	11	37	20	12	48									
8	Число бюллетеней в стационарных ящиках для голосования	14179	623	592	844	617	971	750	212	102	101	189	193	319	574	249	407	152	151	181	254	90	142	149	354	347	109	83	98	361	189	96	473	95	132	106	51	291	126	202	121	223	723	216	94	71	302	138	176	215	75	241	609									
9	Число недействительных избирательных бюллетеней	45	0	9	3	0	3	8	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	1	4	2	0	1	0	0	0	0	3	0	0	0	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	16975	808	718	904	958	1104	839	280	115	116	222	228	429	633	284	467	197	160	208	323	104	173	224	481	412	120	94	129	454	230	110	633	95	160	124	90	363	144	221	131	246	853	242	104	78	374	149	187	252	95	253	657									
11	Число полученных открепительных  удостоверений	528	6	17	7	10	11	7	5	5	2	2	2	6	7	4	8	10	10	4	2	4	1	5	5	20	2	3	10	38	12	10	30	1	5	10	3	24	2	15	8	12	60	17	12	11	10	9	5	10	10	5	34									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	528	6	17	7	10	11	7	5	5	2	2	2	6	7	4	8	10	10	4	2	4	1	5	5	20	2	3	10	38	12	10	30	1	5	10	3	24	2	15	8	12	60	17	12	11	10	9	5	10	10	5	34									
13	Число избирателей, проголосовавших по открепительным удостоверениям	255	4	6	8	27	18	3	4	2	3	3	4	2	6	5	7	1	6	4	7	4	5	4	7	11	7	7	4	6	2	2	9	1	2	2	2	5	2	6	4	2	5	5	3	4	7	3	4	2	0	2	6									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	372	12	0	12	26	49	29	40	5	3	4	11	19	17	0	22	6	6	8	10	1	4	0	12	17	0	3	0	2	3	0	11	1	14	0	0	0	0	0	0	7	8	1	6	1	0	0	0	0	0	1	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
19	Жириновский Владимир Вольфович	361	22	16	21	36	39	37	5	6	1	0	3	2	3	1	1	3	8	1	4	1	0	2	16	28	0	3	0	4	2	0	14	1	2	4	2	16	2	2	3	3	18	1	3	1	4	0	3	3	2	0	12									
		2.12%	2.72%	2.20%	2.32%	3.76%	3.52%	4.37%	1.79%	5.13%	0.86%	0.00%	1.32%	0.47%	0.47%	0.35%	0.21%	1.52%	5.00%	0.48%	1.24%	0.96%	0.00%	0.89%	3.30%	6.76%	0.00%	3.16%	0.00%	0.88%	0.87%	0.00%	2.20%	1.05%	1.25%	3.23%	2.22%	4.37%	1.39%	0.90%	2.26%	1.22%	2.11%	0.41%	2.88%	1.28%	1.07%	0.00%	1.60%	1.19%	2.11%	0.00%	1.83%									
20	Зюганов Геннадий Андреевич	1023	35	52	53	56	122	88	9	6	3	7	5	11	13	18	20	14	19	14	20	4	13	9	80	57	3	3	2	30	5	4	21	2	6	6	4	20	15	5	6	5	35	6	2	1	17	4	10	17	15	12	39									
