Выборы Президента Российской Федерации																																																							
Дата голосования: 02.03.2008																																																							
																																																							
Наименование Избирательной комиссии:    Приморская г.Новороссийска																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
	Число участковых избирательных комиссий	48																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																					
																																																							
		Сумма	УИК №3501	УИК №3502	УИК №3503	УИК №3504	УИК №3505	УИК №3506	УИК №3507	УИК №3508	УИК №3509	УИК №3510	УИК №3511	УИК №3512	УИК №3513	УИК №3514	УИК №3515	УИК №3516	УИК №3517	УИК №3518	УИК №3519	УИК №3520	УИК №3521	УИК №3522	УИК №3523	УИК №3524	УИК №3525	УИК №3526	УИК №3527	УИК №3528	УИК №3529	УИК №3530	УИК №3531	УИК №3532	УИК №3533	УИК №3534	УИК №3535	УИК №3536	УИК №3537	УИК №3538	УИК №3539	УИК №3540	УИК №3541	УИК №3542	УИК №3543	УИК №3544	УИК №3545	УИК №3546	УИК №3547	УИК №3548					
1	"Число избирателей, включенных в списки избирателей"	67934	2074	1846	1092	975	1182	1621	1364	1560	1136	1447	1648	1848	2420	1964	2212	1980	2054	1760	1022	840	1519	820	594	245	557	2411	2226	1637	1214	1815	267	801	1275	1926	1826	2259	1826	1176	1468	1498	2707	1328	1570	1479	290	197	311	647					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	73066	2475	2065	1370	1010	1420	1690	1670	1450	1220	1460	1810	1940	2710	2060	2545	2365	2240	2000	1140	870	1660	805	565	246	524	2545	2345	1655	1340	1810	275	810	1295	2145	2040	2340	2020	1245	1590	1550	2720	1400	1650	1520	283	197	305	676					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	58815	1748	1466	961	779	1043	1342	1056	1294	960	1227	1385	1441	2030	1800	1979	1741	1728	1435	829	733	1268	773	520	235	485	2185	1936	1470	1039	1691	235	711	1155	1739	1569	2022	1679	1076	1355	1274	2453	1041	1308	1347	246	190	268	568					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5510	149	306	29	168	110	119	260	60	70	178	147	219	321	164	166	178	74	234	106	93	117	25	45	8	27	107	73	134	118	98	30	82	105	91	146	124	68	18	83	106	174	187	179	106	29	0	31	48					
6	Число погашенных избирательных бюллетеней	8741	578	293	380	63	267	229	354	96	190	55	278	280	359	96	400	446	438	331	205	44	275	7	0	3	12	253	336	51	183	21	10	17	35	315	325	194	273	151	152	170	93	172	163	67	8	7	6	60					
7	Число избирательных бюллетеней в переносных ящиках для голосования	5510	149	306	29	168	110	119	260	60	70	178	147	219	321	164	166	178	74	234	106	93	117	25	45	8	27	107	73	134	118	98	30	82	105	91	146	124	68	18	83	106	174	187	179	106	29	0	31	48					
8	Число бюллетеней в стационарных ящиках для голосования	58802	1748	1466	961	779	1043	1342	1056	1294	960	1227	1385	1438	2030	1800	1979	1741	1728	1435	829	733	1268	773	520	235	485	2185	1936	1470	1039	1691	235	711	1155	1739	1569	2022	1679	1076	1355	1274	2453	1041	1308	1347	236	190	268	568					
9	Число недействительных избирательных бюллетеней	1144	28	3	19	11	25	11	0	14	8	325	16	21	4	9	31	3	26	12	10	12	18	9	9	4	6	26	11	16	12	30	3	0	0	0	12	0	0	0	236	14	98	2	11	22	1	0	2	14					
10	Число действительных избирательных бюллетеней	63168	1869	1769	971	936	1128	1450	1316	1340	1022	1080	1516	1636	2347	1955	2114	1916	1776	1657	925	814	1367	789	556	239	506	2266	1998	1588	1145	1759	262	793	1260	1830	1703	2146	1747	1094	1202	1366	2529	1226	1476	1431	264	190	297	602					
11	Число полученных открепительных  удостоверений	1889	40	60	40	20	30	45	20	35	30	35	30	60	125	80	120	90	79	36	30	30	35	35	10	15	10	55	40	31	20	19	5	40	30	89	50	40	40	30	35	30	30	35	35	50	5	5	10	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1889	40	60	40	20	30	45	20	35	30	35	30	60	125	80	120	90	79	36	30	30	35	35	10	15	10	55	40	31	20	19	5	40	30	89	50	40	40	30	35	30	30	35	35	50	5	5	10	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1416	23	25	12	30	25	26	14	39	37	86	36	26	53	36	24	75	39	35	23	30	10	16	35	9	27	37	18	17	14	132	17	10	44	35	37	34	31	14	17	20	24	17	50	19	13	6	10	9					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	309	2	2	2	3	3	4	3	3	0	1	2	2	2	7	52	103	10	2	2	2	3	0	0	0	0	7	3	3	4	3	1	1	4	11	4	20	21	1	0	4	2	3	3	3	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																							
18	Богданов Андрей Владимирович	505	24	33	22	17	3	15	6	7	2	26	9	3	2	9	7	0	4	31	10	20	3	11	2	3	3	19	34	15	11	12	0	0	1	0	14	0	8	2	13	9	31	17	20	17	5	2	0	3					
		0.79%	1.27%	1.86%	2.22%	1.80%	0.26%	1.03%	0.46%	0.52%	0.19%	1.85%	0.59%	0.18%	0.09%	0.46%	0.33%	0.00%	0.22%	1.86%	1.07%	2.42%	0.22%	1.38%	0.35%	1.23%	0.59%	0.83%	1.69%	0.94%	0.95%	0.67%	0.00%	0.00%	0.08%	0.00%	0.82%	0.00%	0.46%	0.18%	0.90%	0.65%	1.18%	1.38%	1.34%	1.17%	1.89%	1.05%	0.00%	0.49%					
19	Жириновский Владимир Вольфович	3515	147	84	141	60	54	70	76	84	54	57	91	97	41	129	204	121	132	92	37	21	61	71	50	19	14	138	166	82	102	138	16	26	51	41	93	68	98	35	60	10	121	61	69	80	10	6	26	11					
		5.47%	7.75%	4.74%	14.24%	6.34%	4.68%	4.79%	5.78%	6.20%	5.24%	4.06%	5.94%	5.85%	1.74%	6.57%	9.51%	6.31%	7.33%	5.51%	3.96%	2.54%	4.40%	8.90%	8.85%	7.82%	2.73%	6.02%	8.26%	5.11%	8.82%	7.71%	6.04%	3.28%	4.05%	2.24%	5.42%	3.17%	5.61%	3.20%	4.17%	0.72%	4.61%	4.97%	4.64%	5.51%	3.77%	3.16%	8.70%	1.79%					
20	Зюганов Геннадий Андреевич	5767	142	78	196	73	106	153	94	84	90	56	101	99	304	152	106	185	111	138	83	30	108	61	44	20	65	248	174	182	107	177	21	14	11	305	206	255	167	132	151	226	275	99	124	70	31	22	16	75					
		8.97%	7.49%	4.40%	19.80%	7.71%	9.19%	10.47%	7.14%	6.20%	8.74%	3.99%	6.59%	5.97%	12.93%	7.74%	4.94%	9.64%	6.16%	8.27%	8.88%	3.63%	7.80%	7.64%	7.79%	8.23%	12.70%	10.82%	8.66%	11.35%	9.25%	9.89%	7.92%	1.77%	0.87%	16.67%	12.01%	11.88%	9.56%	12.07%	10.50%	16.38%	10.47%	8.06%	8.34%	4.82%	11.70%	11.58%	5.35%	12.18%					
21	Медведев Дмитрий Анатольевич	53381	1556	1574	612	786	965	1212	1140	1165	876	941	1315	1437	2000	1665	1797	1610	1529	1396	795	743	1195	646	460	197	424	1861	1624	1309	925	1432	225	753	1197	1484	1390	1823	1474	925	978	1121	2102	1049	1263	1264	218	160	255	513					
		83.00%	82.02%	88.83%	61.82%	82.99%	83.69%	82.96%	86.63%	86.04%	85.05%	66.98%	85.84%	86.72%	85.07%	84.78%	83.78%	83.90%	84.85%	83.64%	85.03%	89.95%	86.28%	80.95%	81.42%	81.07%	82.81%	81.20%	80.84%	81.61%	79.95%	80.04%	84.91%	94.96%	95.00%	81.09%	81.05%	84.95%	84.37%	84.55%	68.01%	81.23%	80.02%	85.42%	84.94%	86.99%	82.26%	84.21%	85.28%	83.28%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
