Выборы Президента Российской Федерации																																																								
Дата голосования: 04.03.2012																																																								
																																																								
Наименование Избирательной комиссии:    Тольятти, Комсомольская																																																								
																																																								
Сводная таблица итогов голосования																																																								
																																																								
	Число участковых избирательных комиссий	45																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	45																																																						
																																																								
		Сумма	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652									
1	Число избирателей, включенных в список избирателей	94690	2703	2233	2217	2288	1949	2157	1993	1741	1887	2023	2254	2085	2176	2071	1881	1964	2368	2081	2323	2177	1845	1963	2351	2131	2837	2388	1470	1856	1834	2667	2656	2346	2409	2405	1804	2052	1997	2317	2063	1447	1849	2440	2345	2463	184									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	90100	2400	2200	2100	2200	1800	2100	1900	1700	1800	1900	2100	2000	2100	1900	1800	1900	2200	2000	2200	2000	1700	1900	2200	1900	2700	2300	1400	1700	1800	2600	2600	2300	2300	2300	1700	2000	1900	2200	2000	1300	1700	2300	2300	2400	300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	55681	1530	1462	1444	1388	1310	1380	1309	1122	1120	1242	1288	1234	1344	1326	1167	1250	1461	1329	1284	1296	1185	1249	1457	921	1660	1256	817	1228	1031	1582	1392	1344	1482	1426	951	1160	1011	1295	1129	704	851	1298	1388	1414	164									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2197	222	29	25	46	38	63	56	46	52	44	46	49	49	18	42	46	57	38	68	38	33	20	19	218	31	26	51	18	27	22	48	41	19	25	25	24	69	34	65	80	128	38	25	39	0									
6	Число погашенных избирательных бюллетеней	32222	648	709	631	766	452	657	535	532	628	614	766	717	707	556	591	604	682	633	848	666	482	631	724	761	1009	1018	532	454	742	996	1160	915	799	849	724	816	820	871	806	516	721	964	887	947	136									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2197	222	29	25	46	38	63	56	46	52	44	46	49	49	18	42	46	57	38	68	38	33	20	19	218	31	26	51	18	27	22	48	41	19	25	25	24	69	34	65	80	128	38	25	39	0									
8	Число бюллетеней в стационарных ящиках для голосования	55562	1528	1462	1443	1388	1310	1379	1300	1122	1119	1242	1288	1234	1344	1295	1167	1249	1460	1329	1284	1292	1184	1248	1457	921	1637	1239	817	1226	1030	1578	1392	1344	1479	1421	951	1160	1011	1293	1129	704	843	1298	1387	1414	164									
9	Число недействительных избирательных бюллетеней	903	61	26	22	15	24	14	13	16	13	18	22	11	15	4	18	11	18	15	21	18	15	16	18	15	20	10	19	19	17	25	17	19	26	25	7	21	139	16	14	3	9	17	21	19	1									
10	Число действительных избирательных бюллетеней	56856	1689	1465	1446	1419	1324	1428	1343	1152	1158	1268	1312	1272	1378	1309	1191	1284	1499	1352	1331	1312	1202	1252	1458	1124	1648	1255	849	1225	1040	1575	1423	1366	1472	1421	969	1163	941	1311	1180	781	962	1319	1391	1434	163									
11	Число полученных открепительных  удостоверений	1035	30	20	25	25	25	25	20	20	30	25	20	25	20	20	20	20	35	25	20	25	20	30	25	30	35	40	15	30	20	30	30	15	15	15	25	25	10	25	20	15	15	15	30	30	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	881	30	17	24	20	22	25	15	17	24	23	16	21	17	14	17	12	33	25	16	22	16	26	22	22	35	34	11	30	12	25	29	11	12	15	20	23	9	21	14	11	10	11	25	27	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	469	41	7	11	9	12	12	5	6	15	7	19	1	10	10	14	20	4	5	5	16	7	5	11	6	10	5	12	21	4	13	11	6	10	11	9	11	6	11	14	11	10	6	11	10	9									
14	Число неиспользованных открепительных удостоверений	154	0	3	1	5	3	0	5	3	6	2	4	4	3	6	3	8	2	0	4	3	4	4	3	8	0	6	4	0	8	5	1	4	3	0	5	2	1	4	6	4	5	4	5	3	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	41	2	2	0	1	2	2	2	1	1	0	0	1	1	0	0	0	0	1	1	2	0	1	0	4	0	0	0	0	2	1	2	0	2	2	0	3	1	1	1	0	0	0	1	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
