Выборы Президента Российской Федерации																																																							
Дата голосования: 18.03.2018																																																							
																																																							
"Наименование Избирательной комиссии:    Тольятти, Комсомольская"																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																					
																																																							
		Сумма	УИК №3901	УИК №3902	УИК №3903	УИК №3904	УИК №3905	УИК №3906	УИК №3907	УИК №3908	УИК №3909	УИК №3910	УИК №3911	УИК №3912	УИК №3913	УИК №3914	УИК №3915	УИК №3916	УИК №3917	УИК №3918	УИК №3919	УИК №3920	УИК №3921	УИК №3922	УИК №3923	УИК №3924	УИК №3925	УИК №3926	УИК №3927	УИК №3928	УИК №3929	УИК №3930	УИК №3931	УИК №3932	УИК №3933	УИК №3934	УИК №3935	УИК №3936	УИК №3937	УИК №3938	УИК №3939	УИК №3940	УИК №3941	УИК №3942	УИК №3943	УИК №3944									
1	"Число избирателей, включенных в список избирателей"	87823	2226	2049	1981	2228	2039	1952	1845	1598	1780	1858	2109	1979	1966	1931	1719	1845	2462	1876	2166	2067	1671	1858	2361	2038	2729	2136	1369	1618	1634	2622	2406	2128	2175	2178	1624	2066	1688	2210	1871	1367	1592	2338	2153	2315									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	81400	2100	1900	1900	2100	1750	1800	1700	1500	1600	1800	2000	1850	1850	1800	1600	1700	2300	1800	2000	1900	1600	1700	2100	1800	2500	2000	1250	1250	1500	2500	2300	2000	2100	2100	1500	1900	1550	2000	1750	1200	1450	2200	2000	2200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	54093	1440	1355	1311	1381	1236	1297	1225	1026	1097	1145	1282	1192	1185	1243	1058	1172	1562	1196	1248	1293	1056	1222	1468	1012	1678	1197	817	1086	964	1706	1397	1350	1416	1348	913	1286	982	1223	1062	792	872	1375	1425	1502									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2617	31	28	52	75	200	64	81	53	52	75	88	65	52	60	50	48	77	22	75	59	47	58	39	146	35	22	38	40	39	44	48	55	38	39	48	46	62	44	50	73	106	70	66	57									
6	Число погашенных избирательных бюллетеней	24690	629	517	537	644	314	439	394	421	451	580	630	593	613	497	492	480	661	582	677	548	497	420	593	642	787	781	395	124	497	750	855	595	646	713	539	568	506	733	638	335	472	755	509	641									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2617	31	28	52	75	200	64	81	53	52	75	88	65	52	60	50	48	77	22	75	59	47	58	39	146	35	22	38	40	39	44	48	55	38	39	48	46	62	44	50	73	106	70	66	57									
8	Число бюллетеней в стационарных ящиках для голосования	54079	1440	1355	1310	1377	1235	1296	1225	1026	1097	1145	1282	1190	1185	1243	1058	1172	1562	1195	1248	1293	1056	1222	1467	1012	1678	1197	817	1086	964	1706	1397	1350	1416	1348	912	1286	981	1223	1062	792	871	1375	1425	1502									
9	Число недействительных избирательных бюллетеней	824	18	26	14	13	26	10	14	8	18	19	27	27	9	19	15	13	30	19	26	27	17	13	22	20	21	21	17	17	11	37	22	22	14	15	12	13	21	16	14	11	16	25	27	22									
10	Число действительных избирательных бюллетеней	55872	1453	1357	1348	1439	1409	1350	1292	1071	1131	1201	1343	1228	1228	1284	1093	1207	1609	1198	1297	1325	1086	1267	1484	1138	1692	1198	838	1109	992	1713	1423	1383	1440	1372	948	1319	1022	1251	1098	854	961	1420	1464	1537									
