Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
"Наименование Избирательной комиссии:    Тольятти, Комсомольская"																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701					
1	"Число избирателей, включенных в списки избирателей"	96169	2583	2384	2334	2248	2038	2249	2077	1819	1956	2083	2312	2127	2198	2174	1988	1996	2303	2228	2352	2210	1842	2077	2286	1859	2883	2366	1470	2128	1907	2670	2804	2489	2548	2501	1975	2093	1796	2383	2130	1236	1615	2512	2490	2450					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	88700	2400	2200	2200	2100	1800	2100	1900	1700	1800	1900	2100	2000	2000	2000	1800	1800	2100	2100	2200	2000	1700	1900	2100	1700	2600	2200	1400	1900	1800	2400	2600	2300	2400	2300	1800	2000	1700	2200	2000	1100	1500	2300	2300	2300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	45661	1230	1222	1091	1022	1006	1141	1102	992	961	1036	1093	1045	1142	1075	890	964	1071	1058	1090	1146	922	1024	1054	655	1371	971	702	1319	845	1284	1136	1101	1271	1181	799	1057	920	1122	971	478	612	1117	1216	1156					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1820	24	22	17	41	164	69	47	27	28	48	44	39	35	18	24	39	42	20	46	40	36	24	35	108	72	13	27	32	23	18	23	20	17	19	38	19	58	35	58	66	128	51	30	36					
6	Число погашенных избирательных бюллетеней	41219	1146	956	1092	1037	630	890	751	681	811	816	963	916	823	907	886	797	987	1022	1064	814	742	852	1011	937	1157	1216	671	549	932	1098	1441	1179	1112	1100	963	924	722	1043	971	556	760	1132	1054	1108					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1820	24	22	17	41	164	69	47	27	28	48	44	39	35	18	24	39	42	20	46	40	36	24	35	108	72	13	27	32	23	18	23	20	17	19	38	19	58	35	58	66	128	51	30	36					
8	Число бюллетеней в стационарных ящиках для голосования	45614	1230	1219	1091	1022	1006	1139	1102	992	960	1036	1093	1044	1142	1075	890	964	1064	1047	1090	1144	922	1023	1053	655	1371	971	702	1319	845	1284	1136	1101	1271	1168	799	1055	920	1122	970	478	610	1117	1216	1156					
9	Число недействительных избирательных бюллетеней	601	23	11	20	11	16	15	20	12	14	14	16	13	18	14	17	9	12	9	17	17	9	14	13	12	17	4	4	20	9	13	6	17	17	13	7	19	14	22	11	10	7	10	14	21					
10	Число действительных избирательных бюллетеней	46833	1231	1230	1088	1052	1154	1193	1129	1007	974	1070	1121	1070	1159	1079	897	994	1094	1058	1119	1167	949	1033	1075	751	1426	980	725	1331	859	1289	1153	1104	1271	1174	830	1055	964	1135	1017	534	731	1158	1232	1171					
