Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Ханты-Мансийская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275					
1	"Число избирателей, внесенных в списки избирателей"	39114	2037	1200	2070	2963	2533	1343	2042	1882	2165	2777	2588	370	560	3016	2673	1913	1600	410	1924	1941	1107					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	33200	1600	950	1600	2500	2200	1000	1700	1900	2000	2400	2100	300	500	2600	2100	1900	1350	300	1700	1600	900					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	25185	1200	800	1267	1775	1603	685	1269	1860	1461	1813	1611	221	352	1986	1448	1505	997	245	1252	1225	610					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1090	21	4	78	77	56	152	63	22	36	37	91	3	10	47	284	0	19	26	32	27	5					
6	Число погашенных избирательных бюллетеней	6924	379	146	254	648	541	163	368	18	503	550	398	76	138	567	368	395	334	29	416	348	285					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1089	21	4	77	77	56	152	63	22	36	37	91	3	10	47	284	0	19	26	32	27	5					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	25184	1200	800	1267	1775	1602	685	1269	1860	1461	1813	1611	221	352	1986	1448	1505	997	245	1252	1225	610					
9	Число недействительных избирательных бюллетеней	232	13	7	7	15	17	4	12	10	3	16	19	5	2	15	24	19	11	4	16	10	3					
10	Число действительных избирательных бюллетеней	26041	1208	797	1337	1837	1641	833	1320	1872	1494	1834	1683	219	360	2018	1708	1486	1005	267	1268	1242	612					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	714	40	20	60	50	60	20	40	20	40	50	64	10	10	50	30	0	40	10	50	40	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	460	26	16	33	38	46	10	25	17	31	37	48	0	0	36	14	0	17	2	24	33	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	511	11	14	31	14	25	13	27	75	21	15	20	0	2	31	30	122	20	5	3	8	24					
14	Число погашенных неиспользованных открепительных удостоверений	254	14	4	27	12	14	10	15	3	9	13	16	10	10	14	16	0	23	8	26	7	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	19	0	1	0	1	1	0	0	2	0	3	3	0	0	3	2	0	2	0	1	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	397	15	11	24	22	34	10	25	21	15	29	37	1	3	41	17	19	20	1	25	15	12					
		1.51%	1.23%	1.37%	1.79%	1.19%	2.05%	1.19%	1.88%	1.12%	1.00%	1.57%	2.17%	0.45%	0.83%	2.02%	0.98%	1.26%	1.97%	0.37%	1.95%	1.20%	1.95%					
19	2.Всероссийская политическая партия «Гражданская Сила»	494	17	14	28	21	34	19	27	43	20	47	12	4	1	52	39	26	22	5	23	30	10					
		1.88%	1.39%	1.74%	2.08%	1.13%	2.05%	2.27%	2.03%	2.28%	1.34%	2.54%	0.71%	1.79%	0.28%	2.56%	2.25%	1.73%	2.17%	1.85%	1.79%	2.40%	1.63%					
20	3.Политическая партия «Демократическая партия России»	36	2	0	0	1	3	0	0	0	2	4	3	2	1	2	2	7	2	1	1	2	1					
		0.14%	0.16%	0.00%	0.00%	0.05%	0.18%	0.00%	0.00%	0.00%	0.13%	0.22%	0.18%	0.89%	0.28%	0.10%	0.12%	0.47%	0.20%	0.37%	0.08%	0.16%	0.16%					
