Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Нагорный район																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758					
1	"Число избирателей, внесенных в списки"	43270	2106	2173	2292	1362	2158	2553	2061	2442	2069	2364	2555	1601	1966	2048	2612	2015	2184	2048	2572	2089					
2	"Число бюллетеней, полученных участковыми комиссиями"	43604	2113	2176	2334	1362	2172	2612	2059	2502	2017	2329	2555	1613	1981	2069	2636	2052	2171	2166	2614	2071					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	24760	1137	1326	1244	667	1251	1397	1310	1298	1230	1430	1370	914	1230	1231	1462	1244	1204	1086	1456	1273					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	941	56	52	69	16	25	45	42	61	33	16	72	30	52	45	52	82	27	90	60	16					
6	Число погашенных бюллетеней	17903	920	798	1021	679	896	1170	707	1143	754	883	1113	669	699	793	1122	726	940	990	1098	782					
7	Число бюллетеней в переносных ящиках для голосования	912	56	52	69	16	25	45	42	61	33	16	72	30	52	45	52	82	27	61	60	16					
8	Число бюллетеней в стационарных ящиках для голосования	24706	1137	1326	1244	667	1248	1395	1310	1294	1197	1411	1370	913	1230	1231	1450	1243	1201	1115	1454	1270					
9	Число недействительных бюллетеней	243	13	19	3	6	15	12	10	17	25	18	0	7	9	6	10	16	17	14	21	5					
10	Число действительных бюллетеней	25375	1180	1359	1310	677	1258	1428	1342	1338	1205	1409	1442	936	1273	1270	1492	1309	1211	1162	1493	1281					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1180	62	59	59	56	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	470	22	11	18	18	37	28	12	33	28	20	23	24	19	23	28	15	27	22	28	34					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	445	24	11	20	0	16	14	20	24	33	37	22	26	18	21	25	23	19	0	37	55					
14	Число погашенных открепительных удостоверений	710	40	48	41	38	22	31	47	26	31	39	36	35	40	36	31	44	32	37	31	25					
15	Число открепительных удостоверений выданных ТИК	20	1	3	0	0	0	2	0	1	0	3	1	0	1	0	0	3	0	3	1	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	178	12	8	12	6	6	10	18	15	16	11	3	4	9	4	8	6	2	13	8	7					
		0.69%	1.00%	0.58%	0.91%	0.87%	0.47%	0.69%	1.33%	1.10%	1.30%	0.77%	0.20%	0.42%	0.70%	0.31%	0.53%	0.45%	0.16%	1.10%	0.52%	0.54%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2041	68	95	80	49	76	136	72	96	79	119	119	114	123	86	143	100	155	75	101	155					
		7.96%	5.69%	6.89%	6.09%	7.17%	5.97%	9.44%	5.32%	7.08%	6.42%	8.33%	8.25%	12.08%	9.59%	6.73%	9.52%	7.54%	12.62%	6.37%	6.67%	12.05%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	499	19	35	19	18	23	29	32	30	16	26	20	24	26	30	26	26	25	31	28	16					
		1.94%	1.59%	2.53%	1.44%	2.63%	1.80%	2.01%	2.36%	2.21%	1.30%	1.82%	1.38%	2.54%	2.02%	2.35%	1.73%	1.96%	2.03%	2.63%	1.84%	1.24%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2645	110	102	136	62	141	156	132	176	92	158	133	110	138	119	168	131	152	113	139	177					
		10.32%	9.22%	7.40%	10.35%	9.07%	11.07%	10.83%	9.76%	12.98%	7.47%	11.07%	9.22%	11.66%	10.76%	9.32%	11.18%	9.88%	12.37%	9.60%	9.18%	13.76%					
22	"5. ""За Русь Святую"""	125	6	9	6	1	3	5	4	8	6	4	11	3	5	12	6	8	6	5	11	6					
		0.48%	0.50%	0.65%	0.45%	0.14%	0.23%	0.34%	0.29%	0.59%	0.48%	0.28%	0.76%	0.31%	0.39%	0.94%	0.39%	0.60%	0.48%	0.42%	0.72%	0.46%					
23	"6. ""Объединенная Российская партия ""Русь"""	57	5	2	5	2	5	2	1	3	3	4	3	2	2	0	2	4	2	3	2	5					
		0.22%	0.41%	0.14%	0.38%	0.29%	0.39%	0.13%	0.07%	0.22%	0.24%	0.28%	0.20%	0.21%	0.15%	0.0%	0.13%	0.30%	0.16%	0.25%	0.13%	0.38%					
24	"7. ""Новый курс - Автомобильная Россия"""	432	20	20	21	13	19	29	27	27	15	26	29	14	20	22	29	21	11	19	21	29					
		1.68%	1.67%	1.45%	1.59%	1.90%	1.49%	2.01%	1.99%	1.99%	1.21%	1.82%	2.01%	1.48%	1.56%	1.72%	1.93%	1.58%	0.89%	1.61%	1.38%	2.25%					
25	"8. ""Народно-республиканская партия России"""	10	2	0	1	0	3	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0					
