Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    район Лефортово																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №3307	УИК №3308	УИК №3309					
1	"Число избирателей, внесенных в список избирателей"	52435	1766	1923	944	1695	1423	1440	2797	2823	2814	2798	2920	1798	2929	2261	1897	1723	1310	1289	2797	2340	2456	2534	2381	2458	686	69	164					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	47970	1500	1800	1500	1400	1300	1300	2500	2500	2600	2600	2600	1600	2300	2050	1700	1600	1150	1150	2250	2300	2200	2300	2250	2250	1000	100	170					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	31365	995	942	922	894	864	809	1636	1751	1535	1711	2110	1179	1846	1829	968	980	1062	531	1849	1343	1306	1375	1182	1385	133	69	159					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1219	21	39	22	20	32	16	30	23	13	33	32	19	46	55	36	26	8	8	21	40	27	36	33	46	532	0	5					
6	Число погашенных избирательных бюллетеней	15386	484	819	556	486	404	475	834	726	1052	856	458	402	408	166	696	594	80	611	380	917	867	889	1035	819	335	31	6					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1219	21	39	22	20	32	16	30	23	13	33	32	19	46	55	36	26	8	8	21	40	27	36	33	46	532	0	5					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	31018	961	941	922	894	862	809	1464	1751	1535	1711	2110	1160	1846	1828	955	980	1054	531	1848	1318	1306	1357	1129	1385	133	69	159					
9	Число недействительных избирательных бюллетеней	574	14	13	9	25	14	10	36	23	25	21	22	29	48	31	20	13	48	12	16	18	22	32	27	40	0	3	3					
10	Число действительных избирательных бюллетеней	31663	968	967	935	889	880	815	1458	1751	1523	1723	2120	1150	1844	1852	971	993	1014	527	1853	1340	1311	1361	1135	1391	665	66	161					
