Выборы Президента Российской Федерации																																													
Дата голосования: 02.03.2008																																													
																																													
Наименование Избирательной комиссии:    Усолье-Сибирская городская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
	Число участковых избирательных комиссий	38																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																											
																																													
		Сумма	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369					
1	"Число избирателей, включенных в списки избирателей"	67793	1920	1647	2015	1380	690	1338	2818	169	2688	2395	2440	1907	1714	2442	2393	2402	1945	162	1527	1692	1643	1775	1876	1842	1715	2256	2020	1969	1716	1685	1733	1664	1710	1753	1604	1628	1761	1759					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	62910	1800	1600	1800	1300	600	1150	2600	160	2500	2200	2200	1700	1550	2200	2200	2200	1850	150	1700	1600	1500	1600	1750	1750	1600	2100	2000	1800	1600	1600	1650	1500	1600	1600	1500	1500	1600	1600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	34672	935	812	1182	718	283	519	1212	137	1412	1291	1123	704	812	1134	1237	1184	1066	71	994	890	752	988	956	1056	918	1199	1095	1045	946	921	918	815	880	881	910	825	925	926					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1551	41	32	36	23	17	75	74	20	90	38	63	44	49	87	37	51	40	76	39	22	26	40	34	42	46	54	40	33	28	30	31	22	27	25	23	31	27	38					
6	Число погашенных избирательных бюллетеней	26687	824	756	582	559	300	556	1314	3	998	871	1014	952	689	979	926	965	744	3	667	688	722	572	760	652	636	847	865	722	626	649	701	663	693	694	567	644	648	636					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1551	41	32	36	23	17	75	74	20	90	38	63	44	49	87	37	51	40	76	39	22	26	40	34	42	46	54	40	33	28	30	31	22	27	25	23	31	27	38					
8	Число бюллетеней в стационарных ящиках для голосования	34658	934	812	1182	718	283	519	1212	137	1410	1291	1123	704	812	1134	1237	1184	1066	71	994	890	752	988	956	1055	918	1199	1095	1045	946	913	918	815	880	881	910	825	925	924					
9	Число недействительных избирательных бюллетеней	374	9	13	14	12	7	6	13	0	6	15	13	4	9	7	30	12	14	1	6	11	7	7	10	16	6	17	16	8	3	3	12	8	9	10	7	6	14	13					
10	Число действительных избирательных бюллетеней	35835	966	831	1204	729	293	588	1273	157	1494	1314	1173	744	852	1214	1244	1223	1092	146	1027	901	771	1021	980	1081	958	1236	1119	1070	971	940	937	829	898	896	926	850	938	949					
11	Число полученных открепительных  удостоверений	1055	22	28	32	27	8	5	36	0	28	30	34	24	25	35	37	43	37	0	24	30	18	26	20	30	35	57	35	33	22	31	26	17	29	35	43	27	30	36					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	976	16	24	31	27	8	3	36	0	27	26	33	24	23	33	37	40	34	0	20	24	17	26	20	26	31	56	30	31	21	27	25	15	27	28	40	27	30	33					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	641	15	15	20	15	15	19	21	25	16	27	28	15	12	12	20	24	7	25	18	17	10	15	19	10	15	25	19	3	18	16	19	7	5	11	23	20	26	14					
14	Число неиспользованных открепительных удостоверений	79	6	4	1	0	0	2	0	0	1	4	1	0	2	2	0	3	3	0	4	6	1	0	0	4	4	1	5	2	1	4	1	2	2	7	3	0	0	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	38	1	2	3	0	0	0	1	0	1	0	1	2	1	1	0	2	2	0	0	0	1	1	0	1	1	1	0	1	2	2	2	1	1	2	1	1	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	Богданов Андрей Владимирович	563	17	20	19	16	2	6	20	3	26	9	21	9	12	21	19	13	20	1	14	11	15	17	10	26	11	16	19	26	6	15	19	15	13	21	7	7	21	20					
		1.55%	1.74%	2.37%	1.56%	2.16%	0.67%	1.01%	1.56%	1.91%	1.73%	0.68%	1.77%	1.20%	1.39%	1.72%	1.49%	1.05%	1.81%	0.68%	1.36%	1.21%	1.93%	1.65%	1.01%	2.37%	1.14%	1.28%	1.67%	2.41%	0.62%	1.59%	2.00%	1.79%	1.43%	2.32%	0.75%	0.82%	2.21%	2.08%					
19	Жириновский Владимир Вольфович	5170	125	121	201	104	54	104	176	23	209	199	169	122	130	183	162	193	166	30	159	136	112	135	129	130	122	169	135	135	137	144	144	120	119	129	142	109	139	154					
		14.28%	12.82%	14.34%	16.50%	14.04%	18.00%	17.51%	13.69%	14.65%	13.93%	14.97%	14.25%	16.31%	15.10%	14.99%	12.72%	15.63%	15.01%	20.41%	15.39%	14.91%	14.40%	13.13%	13.03%	11.85%	12.66%	13.49%	11.89%	12.52%	14.07%	15.27%	15.17%	14.34%	13.12%	14.24%	15.22%	12.73%	14.60%	16.01%					
20	Зюганов Геннадий Андреевич	9228	292	189	288	165	55	143	343	43	463	315	267	171	178	359	372	336	311	34	245	238	166	241	284	267	235	333	303	268	262	260	232	217	206	234	227	211	241	234					
		25.49%	29.95%	22.39%	23.65%	22.27%	18.33%	24.07%	26.67%	27.39%	30.87%	23.70%	22.51%	22.86%	20.67%	29.40%	29.20%	27.21%	28.12%	23.13%	23.72%	26.10%	21.34%	23.44%	28.69%	24.34%	24.38%	26.58%	26.70%	24.86%	26.90%	27.57%	24.45%	25.93%	22.71%	25.83%	24.33%	24.65%	25.32%	24.32%					
21	Медведев Дмитрий Анатольевич	20874	532	501	696	444	182	335	734	88	796	791	716	442	532	651	691	681	595	81	609	516	478	628	557	658	590	718	662	641	566	521	542	477	560	512	550	523	537	541					
		57.65%	54.56%	59.36%	57.14%	59.92%	60.67%	56.40%	57.08%	56.05%	53.07%	59.52%	60.37%	59.09%	61.79%	53.32%	54.24%	55.14%	53.80%	55.10%	58.95%	56.58%	61.44%	61.09%	56.26%	59.98%	61.20%	57.30%	58.33%	59.46%	58.11%	55.25%	57.11%	56.99%	61.74%	56.51%	58.95%	61.10%	56.41%	56.24%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
