Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    Медногорская городская																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №739	УИК №740	УИК №742	УИК №743	УИК №744	УИК №745	УИК №747	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758									
1	"Число избирателей, включенных в список избирателей"	22257	1679	1607	1436	1418	1287	1320	1394	1384	670	1477	1681	920	1580	1468	517	941	731	290	182	129	146									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	20580	1570	1490	1260	1310	1210	1230	1290	1270	630	1400	1530	850	1480	1360	460	880	680	260	170	120	130									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	13194	1119	1067	824	901	832	828	861	797	421	881	936	502	865	798	248	466	435	173	98	70	72									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1090	52	60	115	40	81	53	76	75	27	54	42	40	100	71	33	62	46	22	13	11	17									
6	Число погашенных избирательных бюллетеней	6295	399	363	321	369	297	349	352	398	182	465	552	308	515	491	179	352	199	65	59	39	41									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1090	52	60	115	40	81	53	76	75	27	54	42	40	100	71	33	62	46	22	13	11	17									
8	Число бюллетеней в стационарных ящиках для голосования	13194	1119	1067	824	901	832	828	861	797	421	881	936	502	865	798	248	466	435	173	98	70	72									
9	Число недействительных избирательных бюллетеней	186	17	13	13	8	8	13	10	11	6	17	14	13	7	17	3	5	8	0	0	1	2									
10	Число действительных избирательных бюллетеней	14098	1154	1114	926	933	905	868	927	861	442	918	964	529	958	852	278	523	473	195	111	80	87									
11	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	93	6	12	6	4	7	3	5	13	3	3	4	1	6	8	1	5	2	2	1	1	0									
		0.65%	0.51%	1.06%	0.64%	0.43%	0.77%	0.34%	0.53%	1.49%	0.67%	0.32%	0.41%	0.18%	0.62%	0.92%	0.36%	0.95%	0.42%	1.03%	0.90%	1.23%	0.00%									
14	Грудинин Павел Николаевич	3048	278	207	181	173	165	166	199	178	90	192	256	127	230	192	42	107	156	47	38	16	8									
		21.34%	23.74%	18.37%	19.28%	18.38%	18.07%	18.84%	21.24%	20.41%	20.09%	20.53%	26.18%	23.43%	23.83%	22.09%	14.95%	20.27%	32.43%	24.10%	34.23%	19.75%	8.99%									
15	Жириновский Владимир Вольфович	962	76	51	52	57	47	59	54	86	27	79	70	62	75	51	19	33	35	14	5	5	5									
		6.73%	6.49%	4.53%	5.54%	6.06%	5.15%	6.70%	5.76%	9.86%	6.03%	8.45%	7.16%	11.44%	7.77%	5.87%	6.76%	6.25%	7.28%	7.18%	4.50%	6.17%	5.62%									
16	Путин Владимир Владимирович	9592	760	822	658	679	654	614	642	552	298	615	618	325	627	575	210	356	268	127	64	55	73									
		67.15%	64.90%	72.94%	70.07%	72.16%	71.63%	69.69%	68.52%	63.30%	66.52%	65.78%	63.19%	59.96%	64.97%	66.17%	74.73%	67.42%	55.72%	65.13%	57.66%	67.90%	82.02%									
17	Собчак Ксения Анатольевна	137	9	5	10	7	11	6	10	10	7	9	5	5	8	12	2	8	8	2	2	1	0									
		0.96%	0.77%	0.44%	1.06%	0.74%	1.20%	0.68%	1.07%	1.15%	1.56%	0.96%	0.51%	0.92%	0.83%	1.38%	0.71%	1.52%	1.66%	1.03%	1.80%	1.23%	0.00%									
18	Сурайкин Максим Александрович	133	7	9	13	8	7	14	10	12	6	12	8	3	6	6	3	6	1	0	1	1	0									
		0.93%	0.60%	0.80%	1.38%	0.85%	0.77%	1.59%	1.07%	1.38%	1.34%	1.28%	0.82%	0.55%	0.62%	0.69%	1.07%	1.14%	0.21%	0.00%	0.90%	1.23%	0.00%									
19	Титов Борис Юрьевич	70	8	5	2	2	4	4	4	4	9	5	2	4	4	4	0	4	1	3	0	0	1									
		0.49%	0.68%	0.44%	0.21%	0.21%	0.44%	0.45%	0.43%	0.46%	2.01%	0.53%	0.20%	0.74%	0.41%	0.46%	0.00%	0.76%	0.21%	1.54%	0.00%	0.00%	1.12%									
20	Явлинский Григорий Алексеевич	63	10	3	4	3	10	2	3	6	2	3	1	2	2	4	1	4	2	0	0	1	0									
		0.44%	0.85%	0.27%	0.43%	0.32%	1.10%	0.23%	0.32%	0.69%	0.45%	0.32%	0.10%	0.37%	0.21%	0.46%	0.36%	0.76%	0.42%	0.00%	0.00%	1.23%	0.00%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
