Выборы Президента Российской Федерации																																																																							
Дата голосования: 02.03.2008																																																																							
																																																																							
Наименование Избирательной комиссии:    Красногвардейская N25																																																																							
																																																																							
Сводная таблица результатов выборов																																																																							
																																																																							
	Число участковых избирательных комиссий	64																																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	64																																																																					
																																																																							
		Сумма	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828					
1	"Число избирателей, включенных в списки избирателей"	128154	1975	2881	2315	2044	2145	2418	2322	2665	2351	2467	2398	2169	2536	2236	1900	1987	1834	2125	1758	1967	1742	1717	1811	2596	2216	2104	1715	2064	2252	1929	1652	1561	1878	2104	2463	2430	1969	1833	1821	1934	1917	2222	2417	2271	2563	2098	2450	1503	1761	1912	1871	2369	1672	1812	1768	1709	1763	1836	1336	1633	533	2047	634	1773					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	129350	2000	2950	2400	2100	2200	2500	2350	2600	2400	2600	2550	2200	2450	2200	1900	2050	1850	2050	1450	2050	1800	1800	1900	2500	2200	2000	1700	2200	2200	1950	1700	1600	1900	2050	2550	2550	2000	1950	1950	2000	2050	2300	2500	2300	2550	2050	2350	1550	1800	2000	1950	2350	1700	1900	1750	1800	1700	1850	1350	1700	450	1700	550	1800					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	89645	1525	1827	1635	1862	1564	1612	1646	2154	1728	1727	1703	1475	1426	1304	1040	1585	1603	1528	1153	1476	1452	1275	1499	1586	1303	1439	1101	1822	1789	1171	1126	1014	1219	1170	1586	1562	1342	1173	1349	1455	1351	1373	1606	1546	2032	1653	1696	1111	1125	1388	1228	1691	1439	1384	1237	1253	1194	1210	793	1012	244	1314	373	1386					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2784	20	32	26	23	32	22	19	27	35	28	24	21	19	25	75	31	14	16	17	19	82	25	20	18	26	37	21	31	15	30	33	10	22	18	104	98	32	79	30	17	67	419	141	226	23	35	16	156	14	19	30	39	50	15	10	29	10	40	53	62	3	30	12	12					
6	Число погашенных избирательных бюллетеней	36921	455	1091	739	215	604	866	685	419	637	845	823	704	1005	871	785	434	233	506	280	555	266	500	381	896	871	524	578	347	396	749	541	576	659	862	860	890	626	698	571	528	632	508	753	528	495	362	638	283	661	593	692	620	211	501	503	518	496	600	504	626	203	356	165	402					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2784	20	32	26	23	32	22	19	27	35	28	24	21	19	25	75	31	14	16	17	19	82	25	20	18	26	37	21	31	15	30	33	10	22	18	104	98	32	79	30	17	67	419	141	226	23	35	16	156	14	19	30	39	50	15	10	29	10	40	53	62	3	30	12	12					
8	Число бюллетеней в стационарных ящиках для голосования	89566	1525	1827	1628	1862	1559	1612	1646	2154	1728	1727	1703	1475	1422	1302	1040	1582	1599	1528	1153	1476	1452	1271	1493	1583	1301	1434	1097	1822	1789	1171	1126	1014	1219	1167	1576	1557	1340	1173	1349	1455	1351	1373	1606	1546	2032	1653	1696	1111	1125	1388	1228	1688	1439	1384	1237	1253	1191	1208	793	1012	244	1312	373	1386					
9	Число недействительных избирательных бюллетеней	1379	21	29	9	34	36	23	15	30	15	26	6	22	26	28	13	35	35	0	16	34	22	18	21	26	22	27	25	20	23	13	22	19	13	20	29	21	27	21	21	27	16	32	40	19	19	28	28	21	20	23	17	19	34	20	25	25	20	14	10	26	4	20	3	6					
10	Число действительных избирательных бюллетеней	90971	1524	1830	1645	1851	1555	1611	1650	2151	1748	1729	1721	1474	1415	1299	1102	1578	1578	1544	1154	1461	1512	1278	1492	1575	1305	1444	1093	1833	1781	1188	1137	1005	1228	1165	1651	1634	1345	1231	1358	1445	1402	1760	1707	1753	2036	1660	1684	1246	1119	1384	1241	1708	1455	1379	1222	1257	1181	1234	836	1048	243	1322	382	1392					
11	Число полученных открепительных  удостоверений	3232	50	60	60	50	50	50	50	75	50	60	67	50	60	50	60	40	50	60	75	60	60	40	40	50	50	50	40	60	60	40	40	48	40	50	50	50	50	60	50	60	60	50	60	50	60	50	50	40	40	50	60	50	40	50	30	40	47	50	50	50	20	50	20	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2990	50	56	60	50	47	45	48	72	50	60	67	44	45	40	37	40	42	56	67	60	60	40	40	49	31	44	30	60	60	31	40	41	38	46	47	50	46	55	48	58	58	50	60	50	60	49	49	40	40	50	57	50	30	50	29	40	40	50	33	48	6	43	8	50					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1753	26	18	32	17	11	19	33	33	31	44	42	15	19	27	18	23	22	130	45	56	19	14	14	14	21	51	38	11	11	22	33	16	29	13	46	33	46	22	18	36	22	19	28	30	36	33	23	19	13	10	22	14	12	10	14	26	19	45	21	15	18	37	36	63					
14	Число неиспользованных открепительных удостоверений	242	0	4	0	0	3	5	2	3	0	0	0	6	15	10	23	0	8	4	8	0	0	0	0	1	19	6	10	0	0	9	0	7	2	4	3	0	4	5	2	2	2	0	0	0	0	1	1	0	0	0	3	0	10	0	1	0	7	0	17	2	14	7	12	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	266	2	4	6	4	4	3	4	3	3	5	3	1	6	3	1	2	3	3	15	5	2	2	8	2	1	4	5	8	4	3	7	4	8	7	3	3	1	5	6	7	5	2	4	6	4	8	4	3	2	4	6	4	3	3	5	6	7	5	2	6	2	2	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																							
18	Богданов Андрей Владимирович	1692	29	58	32	12	26	37	24	37	37	34	30	24	25	27	21	44	47	26	28	23	22	33	28	35	28	28	24	18	41	22	19	25	19	19	26	34	17	22	25	38	29	37	33	29	25	25	31	16	26	28	21	36	22	19	18	34	21	21	11	22	3	19	10	12					
		1.83%	1.88%	3.12%	1.93%	0.64%	1.63%	2.26%	1.44%	1.70%	2.10%	1.94%	1.74%	1.60%	1.73%	2.03%	1.88%	2.73%	2.91%	1.68%	2.39%	1.54%	1.43%	2.55%	1.85%	2.19%	2.11%	1.90%	2.15%	0.97%	2.27%	1.83%	1.64%	2.44%	1.53%	1.60%	1.55%	2.05%	1.24%	1.76%	1.81%	2.58%	2.05%	2.06%	1.89%	1.64%	1.22%	1.48%	1.81%	1.26%	2.28%	1.99%	1.67%	2.08%	1.48%	1.36%	1.44%	2.65%	1.75%	1.68%	1.30%	2.05%	1.21%	1.42%	2.60%	0.86%					
19	Жириновский Владимир Вольфович	6647	101	192	132	37	131	114	113	150	125	117	111	109	119	118	110	56	109	101	130	104	86	96	105	133	79	158	101	106	107	100	91	105	92	97	118	126	109	65	96	114	77	140	125	99	123	118	149	75	77	91	117	100	68	81	106	78	84	78	77	78	30	170	39	104					
		7.20%	6.54%	10.33%	7.98%	1.96%	8.23%	6.98%	6.79%	6.88%	7.09%	6.67%	6.43%	7.29%	8.26%	8.89%	9.87%	3.47%	6.76%	6.54%	11.11%	6.96%	5.61%	7.41%	6.94%	8.31%	5.95%	10.74%	9.03%	5.72%	5.93%	8.33%	7.85%	10.25%	7.41%	8.19%	7.02%	7.61%	7.94%	5.19%	6.96%	7.74%	5.43%	7.81%	7.16%	5.59%	5.99%	6.99%	8.70%	5.92%	6.76%	6.47%	9.30%	5.79%	4.57%	5.79%	8.50%	6.08%	6.99%	6.25%	9.10%	7.26%	12.15%	12.67%	10.13%	7.44%					
20	Зюганов Геннадий Андреевич	14787	229	300	282	58	256	239	269	268	292	288	301	228	301	249	235	74	248	211	218	253	193	230	283	334	270	272	225	256	242	206	221	216	247	242	339	301	225	218	212	252	264	253	183	290	250	224	275	204	229	259	208	283	170	172	188	218	164	183	185	261	42	263	85	151					
		16.01%	14.82%	16.14%	17.05%	3.08%	16.09%	14.63%	16.16%	12.29%	16.56%	16.41%	17.43%	15.24%	20.89%	18.76%	21.08%	4.59%	15.38%	13.67%	18.63%	16.92%	12.58%	17.75%	18.70%	20.86%	20.35%	18.49%	20.13%	13.82%	13.41%	17.15%	19.07%	21.09%	19.90%	20.42%	20.18%	18.19%	16.40%	17.41%	15.37%	17.12%	18.62%	14.12%	10.48%	16.37%	12.17%	13.27%	16.06%	16.10%	20.11%	18.41%	16.53%	16.39%	11.42%	12.29%	15.08%	17.00%	13.66%	14.66%	21.87%	24.30%	17.00%	19.60%	22.08%	10.80%					
21	Медведев Дмитрий Анатольевич	67845	1165	1280	1199	1744	1142	1221	1244	1696	1294	1290	1279	1113	970	905	736	1404	1174	1206	778	1081	1211	919	1076	1073	928	986	743	1453	1391	860	806	659	870	807	1168	1173	994	926	1025	1041	1032	1330	1366	1335	1638	1293	1229	951	787	1006	895	1289	1195	1107	910	927	912	952	563	687	168	870	248	1125					
		73.47%	75.40%	68.85%	72.49%	92.52%	71.78%	74.72%	74.71%	77.76%	73.40%	73.50%	74.06%	74.40%	67.31%	68.20%	66.01%	87.04%	72.78%	78.11%	66.50%	72.31%	78.94%	70.91%	71.12%	67.02%	69.93%	67.03%	66.46%	78.41%	77.11%	71.61%	69.54%	64.36%	70.10%	68.10%	69.52%	70.88%	72.45%	73.96%	74.33%	70.72%	72.78%	74.22%	78.19%	75.34%	79.71%	76.60%	71.79%	75.06%	69.10%	71.50%	71.14%	74.64%	80.26%	79.13%	72.98%	72.31%	75.94%	76.28%	66.55%	63.97%	68.02%	64.83%	64.42%	80.47%					
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
