Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Руднянская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457					
1	"Число избирателей, внесенных в списки избирателей"	20953	2504	2439	644	1453	1049	1255	1593	238	372	220	580	145	274	156	188	408	82	170	378	634	265	300	385	375	511	319	424	673	241	976	112	166	238	363	193	152	207	126	69	76					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	20374	2414	2285	632	1359	968	1215	1564	246	369	226	586	134	283	156	175	386	80	160	376	624	261	293	382	366	503	317	410	660	237	998	112	160	230	367	192	149	204	137	71	87					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	11215	1275	1206	342	881	643	608	882	128	216	92	340	67	88	81	103	248	41	89	219	399	127	177	216	166	260	109	294	397	105	483	38	100	138	132	150	72	123	73	44	63					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2440	46	57	25	41	17	86	16	46	80	94	60	60	97	36	45	79	36	58	65	44	100	45	73	124	112	112	52	71	37	170	51	52	43	121	30	42	51	33	20	13					
6	Число погашенных избирательных бюллетеней	6719	1093	1022	265	437	308	521	666	72	73	40	186	7	98	39	27	59	3	13	92	181	34	71	93	76	131	96	64	192	95	345	23	8	49	114	12	35	30	31	7	11					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2440	46	57	25	41	17	86	16	46	80	94	60	60	97	36	45	79	36	58	65	44	100	45	73	124	112	112	52	71	37	170	51	52	43	121	30	42	51	33	20	13					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11174	1275	1206	342	840	643	608	882	128	216	92	340	67	88	81	103	248	41	89	219	399	127	177	216	166	260	109	294	397	105	483	38	100	138	132	150	72	123	73	44	63					
9	Число недействительных избирательных бюллетеней	221	19	17	11	28	7	15	14	8	2	3	4	0	0	5	0	9	1	0	1	4	1	6	0	9	0	0	22	3	3	16	2	1	1	4	2	3	0	0	0	0					
10	Число действительных избирательных бюллетеней	13393	1302	1246	356	853	653	679	884	166	294	183	396	127	185	112	148	318	76	147	283	439	226	216	289	281	372	221	324	465	139	637	87	151	180	249	178	111	174	106	64	76					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	640	25	25	15	20	15	20	20	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	20	15	15	15	15	15	15	15	15	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	137	25	16	0	12	3	9	14	0	0	0	6	0	1	0	0	1	0	0	10	7	0	0	1	2	2	1	0	15	2	6	1	0	0	0	1	0	0	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	125	14	12	5	2	5	2	5	3	3	2	3	3	2	1	3	1	1	2	3	2	1	3	9	8	3	1	4	1	1	4	2	0	5	0	2	3	0	2	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	503	0	9	15	8	12	11	6	15	15	15	9	15	14	15	15	14	15	15	5	8	15	15	14	13	13	14	15	0	13	14	14	15	15	15	14	15	15	13	15	15					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
