16	Путин Владимир Владимирович	15551	146	817	331	155	41	238	81	674	71	62	194	176	741	97	152	266	341	209	165	220	153	231	217	356	100	186	442	265	143	296	389	438	324	382	399	373	356	332	452	387	335	500	436	336	380	490	289	234	93	129	77	153	97	461	143									
		73.88%	88.48%	80.10%	73.88%	87.08%	82.00%	79.07%	85.26%	75.39%	82.56%	76.54%	81.86%	87.56%	68.11%	77.60%	86.36%	74.30%	87.21%	78.87%	88.71%	79.42%	76.50%	87.50%	81.27%	81.46%	76.92%	87.74%	70.16%	74.23%	86.14%	78.31%	86.06%	65.28%	70.28%	65.30%	67.63%	63.54%	71.34%	65.74%	67.66%	68.74%	66.60%	71.23%	69.10%	62.57%	63.76%	74.24%	67.84%	77.48%	89.42%	75.44%	81.05%	72.86%	85.09%	79.62%	82.18%									
17	Собчак Ксения Анатольевна	86	0	1	2	0	0	2	0	5	0	0	0	0	2	0	1	0	0	1	1	0	0	1	0	3	0	0	0	1	0	2	1	5	6	1	2	4	5	3	3	0	2	7	4	2	4	7	3	1	0	0	0	0	0	2	2									
		0.41%	0.00%	0.10%	0.45%	0.00%	0.00%	0.66%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.57%	0.00%	0.00%	0.38%	0.54%	0.00%	0.00%	0.38%	0.00%	0.69%	0.00%	0.00%	0.00%	0.28%	0.00%	0.53%	0.22%	0.75%	1.30%	0.17%	0.34%	0.68%	1.00%	0.59%	0.45%	0.00%	0.40%	0.99%	0.63%	0.37%	0.67%	1.06%	0.70%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	1.15%									
18	Сурайкин Максим Александрович	87	1	6	2	0	0	3	1	4	0	0	0	1	3	2	0	2	6	1	0	0	0	1	0	2	0	0	3	2	0	0	0	4	2	1	2	0	1	1	3	2	4	6	6	3	2	5	3	1	0	0	0	0	0	1	0									
		0.41%	0.61%	0.59%	0.45%	0.00%	0.00%	0.99%	1.05%	0.45%	0.00%	0.00%	0.00%	0.50%	0.28%	1.60%	0.00%	0.56%	1.53%	0.38%	0.00%	0.00%	0.00%	0.38%	0.00%	0.46%	0.00%	0.00%	0.48%	0.56%	0.00%	0.00%	0.00%	0.60%	0.43%	0.17%	0.34%	0.00%	0.20%	0.20%	0.45%	0.36%	0.80%	0.85%	0.95%	0.56%	0.34%	0.76%	0.70%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%									
19	Титов Борис Юрьевич	56	1	4	2	1	0	0	0	2	0	0	0	0	3	0	1	0	2	1	1	0	1	0	0	0	0	0	0	2	0	0	3	1	4	2	1	1	0	3	2	1	2	0	3	2	2	3	2	0	0	0	0	1	0	1	1									
		0.27%	0.61%	0.39%	0.45%	0.56%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.57%	0.00%	0.51%	0.38%	0.54%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.66%	0.15%	0.87%	0.34%	0.17%	0.17%	0.00%	0.59%	0.30%	0.18%	0.40%	0.00%	0.48%	0.37%	0.34%	0.45%	0.47%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.17%	0.57%									
20	Явлинский Григорий Алексеевич	69	1	4	2	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	3	1	0	0	1	4	0	5	2	2	4	3	1	5	3	5	1	2	2	3	1	0	0	0	1	0	0	3	1									
		0.33%	0.61%	0.39%	0.45%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.48%	0.28%	0.00%	0.00%	0.22%	0.60%	0.00%	0.85%	0.34%	0.34%	0.80%	0.59%	0.15%	0.89%	0.60%	0.71%	0.16%	0.37%	0.34%	0.45%	0.23%	0.00%	0.00%	0.00%	1.05%	0.00%	0.00%	0.52%	0.57%									
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
