Выборы Президента Российской Федерации																																																						
Дата голосования: 02.03.2008																																																						
																																																						
Наименование Избирательной комиссии:    Балахтинская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
	Число участковых избирательных комиссий	47																																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	47																																																				
																																																						
		Сумма	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №2279					
1	"Число избирателей, включенных в списки избирателей"	16980	1114	766	1074	693	719	1068	321	137	94	394	158	770	186	167	1310	502	112	52	230	203	527	73	146	323	57	781	121	81	154	356	130	86	1365	169	121	107	565	164	110	163	574	49	514	30	17	50	77					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	16705	1110	760	950	670	730	1040	314	145	94	390	159	780	184	165	1200	500	113	53	230	206	530	75	145	325	57	780	127	82	152	360	136	86	1340	182	125	108	560	166	113	165	560	52	510	30	17	52	77					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	11216	755	455	590	429	522	565	211	100	88	263	118	454	134	134	797	334	81	51	191	178	339	43	104	239	31	541	113	81	116	254	106	70	810	130	107	80	309	133	81	155	372	46	360	28	15	42	61					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1126	30	29	138	29	21	113	28	19	0	24	14	87	11	3	102	45	10	0	4	0	41	16	8	12	3	42	6	0	24	35	18	5	90	10	12	13	14	5	12	0	27	0	24	0	0	0	2					
6	Число погашенных избирательных бюллетеней	4359	325	276	222	212	187	362	75	26	6	103	27	239	39	28	297	121	22	2	35	28	150	16	33	74	23	197	8	1	12	71	12	11	440	42	6	15	237	28	20	10	161	6	126	2	2	10	14					
