Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    Балахтинская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №2279									
1	Число избирателей, включенных в список избирателей	16383	1053	761	1071	713	925	1099	323	142	97	365	131	737	181	136	1269	445	83	48	209	178	504	48	142	276	49	759	118	75	129	328	126	62	1287	163	113	95	504	157	114	173	564	28	524	79									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	16604	1000	750	1000	730	900	1050	320	164	128	380	145	760	200	169	1220	480	93	50	230	200	500	54	145	300	58	770	118	75	151	330	138	76	1300	191	130	106	530	170	104	173	580	38	511	87									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	10858	716	489	599	433	658	549	217	108	88	284	99	439	118	99	804	310	60	27	146	149	339	23	101	203	39	564	93	66	91	249	97	57	758	122	82	76	348	132	85	136	363	25	372	45									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1600	84	52	128	33	61	93	41	23	9	27	17	64	22	14	136	64	13	5	13	10	31	18	26	22	0	67	22	8	18	35	13	3	188	12	22	14	50	8	4	20	52	2	52	4									
6	Число погашенных избирательных бюллетеней	4146	200	209	273	264	181	408	62	33	31	69	29	257	60	56	280	106	20	18	71	41	130	13	18	75	19	139	3	1	42	46	28	16	354	57	26	16	132	30	15	17	165	11	87	38									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1600	84	52	128	33	61	93	41	23	9	27	17	64	22	14	136	64	13	5	13	10	31	18	26	22	0	67	22	8	18	35	13	3	188	12	22	14	50	8	4	20	52	2	52	4									
8	Число бюллетеней в стационарных ящиках для голосования	10858	716	489	599	433	658	549	217	108	88	284	99	439	118	99	804	310	60	27	146	149	339	23	101	203	39	564	93	66	91	249	97	57	758	122	82	76	348	132	85	136	363	25	372	45									
9	Число недействительных избирательных бюллетеней	154	11	5	18	3	6	8	1	0	1	9	3	4	1	4	12	3	0	1	2	0	4	0	0	3	0	6	1	0	0	3	1	0	7	1	1	0	9	4	3	1	10	1	7	0									
10	Число действительных избирательных бюллетеней	12304	789	536	709	463	713	634	257	131	96	302	113	499	139	109	928	371	73	31	157	159	366	41	127	222	39	625	114	74	109	281	109	60	939	133	103	90	389	136	86	155	405	26	417	49									
11	Число полученных открепительных  удостоверений	258	20	11	12	8	24	13	3	2	2	2	4	9	8	5	20	4	1	1	0	9	8	1	5	8	0	4	2	1	2	3	4	2	11	10	2	5	3	4	3	3	10	0	6	3									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	256	20	11	12	8	23	12	3	2	2	2	4	9	8	5	20	4	1	1	0	9	8	1	5	8	0	4	2	1	2	3	4	2	11	10	2	5	3	4	3	3	10	0	6	3									
