Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Старокулаткинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548					
1	"Число избирателей, внесенных в списки избирателей"	12226	2410	1989	748	562	315	112	142	363	667	334	257	143	912	203	841	281	389	539	332	327	360					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	12950	2500	1950	750	550	350	133	167	400	700	400	250	162	1000	238	950	300	400	650	350	350	400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9561	1716	1297	579	473	266	99	121	331	519	279	201	119	797	177	710	213	333	471	291	252	317					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1031	142	151	92	66	32	8	17	20	67	29	35	16	70	20	60	27	33	48	33	35	30					
6	Число погашенных избирательных бюллетеней	2358	642	502	79	11	52	26	29	49	114	92	14	27	133	41	180	60	34	131	26	63	53					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1031	142	151	92	66	32	8	17	20	67	29	35	16	70	20	60	27	33	48	33	35	30					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9554	1711	1295	579	473	266	99	121	331	519	279	201	119	797	177	710	213	333	471	291	252	317					
9	Число недействительных избирательных бюллетеней	57	17	7	7	1	1	0	0	0	5	0	0	1	3	2	3	0	0	5	0	3	2					
10	Число действительных избирательных бюллетеней	10528	1836	1439	664	538	297	107	138	351	581	308	236	134	864	195	767	240	366	514	324	284	345					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1340	186	129	50	30	40	20	20	50	65	80	15	20	105	35	105	25	55	125	50	60	75					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1307	186	129	50	24	38	20	20	50	54	73	15	18	105	35	105	25	55	125	45	60	75					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	146	22	24	7	6	5	2	3	8	8	8	5	2	7	4	4	4	4	5	4	6	8					
14	Число погашенных неиспользованных открепительных удостоверений	33	0	0	0	6	2	0	0	0	11	7	0	2	0	0	0	0	0	0	5	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	40	8	6	0	0	0	0	4	2	13	0	0	0	3	3	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	148	31	27	8	7	2	0	2	1	8	5	5	1	8	1	11	0	2	12	5	4	8					
		1.40%	1.67%	1.87%	1.19%	1.30%	0.67%	0.00%	1.45%	0.28%	1.37%	1.62%	2.12%	0.74%	0.92%	0.51%	1.43%	0.00%	0.55%	2.31%	1.54%	1.39%	2.31%					
19	2.Всероссийская политическая партия «Гражданская Сила»	10	3	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0					
		0.09%	0.16%	0.14%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.22%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	1	0					
		0.06%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	1.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.19%	0.00%	0.35%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	719	141	114	60	17	8	2	2	6	13	26	16	10	39	6	84	10	7	66	28	27	37					
		6.79%	7.61%	7.88%	8.94%	3.15%	2.68%	1.87%	1.45%	1.71%	2.22%	8.44%	6.78%	7.41%	4.50%	3.05%	10.91%	4.17%	1.91%	12.72%	8.64%	9.41%	10.66%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	3	4	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0					
		0.10%	0.16%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.32%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	4	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0					
		0.09%	0.22%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	190	40	24	19	10	3	0	0	3	6	2	4	2	15	2	6	4	12	19	5	9	5					
		1.79%	2.16%	1.66%	2.83%	1.86%	1.01%	0.00%	0.00%	0.85%	1.02%	0.65%	1.69%	1.48%	1.73%	1.02%	0.78%	1.67%	3.28%	3.66%	1.54%	3.14%	1.44%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	378	99	86	13	17	8	6	3	11	19	7	1	1	20	9	14	1	11	20	5	10	17					
		3.57%	5.34%	5.95%	1.94%	3.15%	2.68%	5.61%	2.17%	3.13%	3.24%	2.27%	0.42%	0.74%	2.31%	4.57%	1.82%	0.42%	3.01%	3.85%	1.54%	3.48%	4.90%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	46	5	12	2	2	0	1	2	1	3	1	1	1	2	0	4	1	3	1	0	1	3					
		0.43%	0.27%	0.83%	0.30%	0.37%	0.00%	0.93%	1.45%	0.28%	0.51%	0.32%	0.42%	0.74%	0.23%	0.00%	0.52%	0.42%	0.82%	0.19%	0.00%	0.35%	0.86%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8992	1508	1164	561	485	274	98	127	329	530	265	209	116	776	177	643	223	330	393	280	230	274					
		84.95%	81.38%	80.50%	83.61%	89.98%	91.95%	91.59%	92.03%	93.73%	90.44%	86.04%	88.56%	85.93%	89.50%	89.85%	83.51%	92.92%	90.16%	75.72%	86.42%	80.14%	78.96%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	18	2	2	0	0	2	0	0	0	1	1	0	0	4	0	0	1	0	2	0	2	1					
		0.17%	0.11%	0.14%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.17%	0.32%	0.00%	0.00%	0.46%	0.00%	0.00%	0.42%	0.00%	0.39%	0.00%	0.70%	0.29%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
