Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Енотаевская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128					
1	"Число избирателей, внесенных в список избирателей"	20965	1201	361	1533	340	739	96	449	949	700	2533	1815	2001	897	675	162	724	480	815	1930	2043	522					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	20328	1120	370	1550	330	720	88	430	900	670	2540	1800	1810	860	670	160	720	480	820	1830	1940	520					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10936	634	137	761	163	415	53	257	523	380	1430	1063	1161	540	332	82	395	251	443	792	837	287					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	753	49	22	74	11	15	4	19	23	27	38	39	51	25	44	11	50	13	102	52	46	38					
6	Число погашенных избирательных бюллетеней	8639	437	211	715	156	290	31	154	354	263	1072	698	598	295	294	67	275	216	275	986	1057	195					
7	Число избирательных бюллетеней в переносных ящиках для голосования	753	49	22	74	11	15	4	19	23	27	38	39	51	25	44	11	50	13	102	52	46	38					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10933	634	137	761	163	415	53	257	522	380	1430	1062	1160	540	332	82	395	251	443	792	837	287					
9	Число недействительных избирательных бюллетеней	210	12	4	17	7	8	4	3	10	10	30	20	22	8	4	1	4	4	8	11	21	2					
10	Число действительных избирательных бюллетеней	11476	671	155	818	167	422	53	273	535	397	1438	1081	1189	557	372	92	441	260	537	833	862	323					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	477	30	10	40	5	15	2	10	25	15	50	40	50	20	10	5	10	10	20	50	50	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	226	13	4	21	2	15	0	6	20	14	30	25	16	9	3	0	10	3	6	15	4	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	643	88	2	70	7	52	2	24	67	24	36	51	89	52	5	4	12	3	2	27	5	21					
14	Число погашенных неиспользованных открепительных удостоверений	251	17	6	19	3	0	2	4	5	1	20	15	34	11	7	5	0	7	14	35	46	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	2	0	0	0	0	0	0	0	0	0	4	2	1	1	0	0	0	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1744	100	44	125	27	56	5	28	70	76	213	190	214	20	51	5	40	64	38	187	144	47					
		14.92%	14.64%	27.67%	14.97%	15.52%	13.02%	8.77%	10.14%	12.84%	18.67%	14.51%	17.26%	17.67%	3.54%	13.56%	5.38%	8.99%	24.24%	6.97%	22.16%	16.31%	14.46%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1112	68	15	47	10	21	9	12	64	25	185	106	138	39	34	3	27	37	35	101	105	31					
		9.52%	9.96%	9.43%	5.63%	5.75%	4.88%	15.79%	4.35%	11.74%	6.14%	12.60%	9.63%	11.40%	6.90%	9.04%	3.23%	6.07%	14.02%	6.42%	11.97%	11.89%	9.54%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	88	4	1	1	1	2	1	0	3	2	18	7	8	0	1	0	7	0	1	10	18	3					
		0.75%	0.59%	0.63%	0.12%	0.57%	0.47%	1.75%	0.00%	0.55%	0.49%	1.23%	0.64%	0.66%	0.00%	0.27%	0.00%	1.57%	0.00%	0.18%	1.18%	2.04%	0.92%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2224	98	19	168	50	102	9	27	77	53	264	238	247	65	81	12	65	42	73	219	251	64					
		19.03%	14.35%	11.95%	20.12%	28.74%	23.72%	15.79%	9.78%	14.13%	13.02%	17.98%	21.62%	20.40%	11.50%	21.54%	12.90%	14.61%	15.91%	13.39%	25.95%	28.43%	19.69%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	90	6	1	9	3	5	0	0	4	1	10	10	15	0	4	0	3	1	3	9	4	2					
		0.77%	0.88%	0.63%	1.08%	1.72%	1.16%	0.00%	0.00%	0.73%	0.25%	0.68%	0.91%	1.24%	0.00%	1.06%	0.00%	0.67%	0.38%	0.55%	1.07%	0.45%	0.62%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6184	393	75	463	76	234	29	206	317	239	742	527	563	433	198	72	299	115	385	303	339	176					
		52.92%	57.54%	47.17%	55.45%	43.68%	54.42%	50.88%	74.64%	58.17%	58.72%	50.54%	47.87%	46.49%	76.64%	52.66%	77.42%	67.19%	43.56%	70.64%	35.90%	38.39%	54.15%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	2	0	5	0	2	0	0	0	1	6	3	4	0	3	0	0	1	2	4	1	0					
		0.29%	0.29%	0.00%	0.60%	0.00%	0.47%	0.00%	0.00%	0.00%	0.25%	0.41%	0.27%	0.33%	0.00%	0.80%	0.00%	0.00%	0.38%	0.37%	0.47%	0.11%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
