Выборы Президента Российской Федерации																																										
Дата голосования: 18.03.2018																																										
																																										
Наименование Избирательной комиссии:    Нюрбинская																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	31																																								
																																										
		Сумма	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №812									
1	"Число избирателей, включенных в список избирателей"	17942	840	810	882	574	898	1010	671	633	560	549	1932	101	219	322	624	415	558	264	170	501	492	298	352	110	571	465	324	314	1078	347	1058									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	18210	774	767	880	562	850	951	700	616	529	450	1885	102	234	339	695	425	639	266	183	566	541	351	393	110	646	540	360	335	1225	396	900									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	11377	409	408	503	354	499	582	405	403	329	301	1237	54	172	211	421	294	316	182	114	334	324	214	233	82	425	310	222	204	712	223	900									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	779	66	118	17	8	22	31	21	16	20	71	53	2	7	9	20	13	41	22	11	21	43	15	16	0	9	23	16	7	46	15	0									
6	Число погашенных избирательных бюллетеней	6052	299	241	360	200	329	338	274	197	180	78	595	46	55	119	254	118	282	62	58	211	174	122	144	28	212	207	122	124	465	158	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	781	66	118	17	8	22	31	21	16	20	71	53	2	7	9	20	13	41	22	11	21	43	15	16	0	9	23	16	7	48	15	0									
8	Число бюллетеней в стационарных ящиках для голосования	11377	409	408	503	354	499	582	405	403	329	301	1237	54	172	211	421	294	316	182	114	334	324	214	233	82	425	310	222	204	712	223	900									
9	Число недействительных избирательных бюллетеней	71	5	2	4	2	3	5	0	2	5	0	11	0	0	1	2	0	0	2	1	2	3	2	2	0	1	0	0	0	2	2	12									
10	Число действительных избирательных бюллетеней	12087	470	524	516	360	518	608	426	417	344	372	1279	56	179	219	439	307	357	202	124	353	364	227	247	82	433	333	238	211	758	236	888									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
13	Бабурин Сергей Николаевич	22	0	3	0	0	2	2	1	0	0	0	2	0	0	1	1	0	2	1	0	0	1	1	0	0	0	0	0	0	1	2	2									
		0.18%	0.00%	0.57%	0.00%	0.00%	0.38%	0.33%	0.23%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.45%	0.23%	0.00%	0.56%	0.49%	0.00%	0.00%	0.27%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.84%	0.22%									
14	Грудинин Павел Николаевич	4369	159	154	194	126	157	200	165	127	106	104	464	14	48	89	158	130	144	69	40	133	133	86	53	11	204	153	90	95	305	108	350									
		35.94%	33.47%	29.28%	37.31%	34.81%	30.13%	32.63%	38.73%	30.31%	30.37%	27.96%	35.97%	25.00%	26.82%	40.45%	35.83%	42.35%	40.34%	33.82%	32.00%	37.46%	36.24%	37.55%	21.29%	13.41%	47.00%	45.95%	37.82%	45.02%	40.13%	45.38%	38.89%									
15	Жириновский Владимир Вольфович	191	11	5	4	4	4	3	1	3	3	6	13	2	5	2	1	0	4	4	1	3	3	1	1	1	4	6	1	0	9	5	81									
		1.57%	2.32%	0.95%	0.77%	1.10%	0.77%	0.49%	0.23%	0.72%	0.86%	1.61%	1.01%	3.57%	2.79%	0.91%	0.23%	0.00%	1.12%	1.96%	0.80%	0.85%	0.82%	0.44%	0.40%	1.22%	0.92%	1.80%	0.42%	0.00%	1.18%	2.10%	9.00%									
