Выборы Президента Российской Федерации																																																																
Дата голосования: 02.03.2008																																																																
																																																																
Наименование Избирательной комиссии:    Апшеронская																																																																
																																																																
Сводная таблица результатов выборов																																																																
																																																																
	Число участковых избирательных комиссий	57																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																														
																																																																
		Сумма	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357					
1	"Число избирателей, включенных в списки избирателей"	59242	2533	2359	294	2315	1368	1730	1195	2033	2068	1467	2144	2485	1885	1887	1829	380	204	1647	1356	1325	1910	2190	1900	189	350	1777	825	880	617	620	198	513	981	1077	137	281	267	170	1623	61	414	182	81	39	1216	217	672	561	463	1513	714	780	620	213	1759	542	186					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	62150	2540	2313	287	2345	1260	1844	1437	2051	2193	1493	2181	2439	2018	1989	1719	396	196	1729	1336	1590	2224	2288	2050	191	450	1989	883	916	653	684	209	586	1071	1150	138	281	272	167	1699	52	447	230	69	34	1369	229	689	585	467	1535	714	830	690	213	1959	592	189					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	45594	2152	1808	212	1643	664	1379	960	1584	1439	1134	1706	1924	1505	1335	1294	238	153	1195	1152	1110	1557	1783	1405	144	244	1276	679	766	459	416	184	448	844	879	89	202	189	138	1273	44	253	138	66	13	1014	177	507	372	368	1198	551	608	493	198	1466	417	149					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	7399	130	215	24	225	580	102	136	118	518	87	149	288	86	244	109	80	37	400	123	158	325	277	277	37	74	216	107	80	148	200	10	65	116	159	42	66	76	29	235	8	136	44	3	8	51	3	60	103	50	98	84	63	65	15	169	69	22					
6	Число погашенных избирательных бюллетеней	9157	258	290	51	477	16	363	341	349	236	272	326	227	427	410	316	78	6	134	61	322	342	228	368	10	132	497	97	70	46	68	15	73	111	112	7	13	7	0	191	0	58	48	0	13	304	49	122	110	49	239	79	159	132	0	324	106	18					
7	Число избирательных бюллетеней в переносных ящиках для голосования	7399	130	215	24	225	580	102	136	118	518	87	149	288	86	244	109	80	37	400	123	158	325	277	277	37	74	216	107	80	148	200	10	65	116	159	42	66	76	29	235	8	136	44	3	8	51	3	60	103	50	98	84	63	65	15	169	69	22					
8	Число бюллетеней в стационарных ящиках для голосования	45594	2152	1808	212	1643	664	1379	960	1584	1439	1134	1706	1924	1505	1335	1294	238	153	1195	1152	1110	1557	1783	1405	144	244	1276	679	766	459	416	184	448	844	879	89	202	189	138	1273	44	253	138	66	13	1014	177	507	372	368	1198	551	608	493	198	1466	417	149					
9	Число недействительных избирательных бюллетеней	503	15	18	3	21	4	0	33	18	12	37	32	9	14	22	22	6	2	11	3	0	0	0	12	2	5	12	0	8	5	0	0	4	0	20	0	5	2	4	18	0	4	7	0	0	13	1	11	5	13	25	9	9	9	0	14	4	0					
10	Число действительных избирательных бюллетеней	52490	2267	2005	233	1847	1240	1481	1063	1684	1945	1184	1823	2203	1577	1557	1381	312	188	1584	1272	1268	1882	2060	1670	179	313	1480	786	838	602	616	194	509	960	1018	131	263	263	163	1490	52	385	175	69	21	1052	179	556	470	405	1271	626	662	549	213	1621	482	171					
11	Число полученных открепительных  удостоверений	1877	5	5	10	70	30	40	60	45	75	35	45	50	50	40	50	20	0	40	30	50	50	46	70	10	14	40	30	30	20	20	2	30	40	40	10	20	30	15	40	10	20	55	10	10	80	15	30	30	20	30	20	20	50	10	80	60	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1796	5	5	10	70	17	40	60	45	75	35	45	50	50	40	50	20	0	40	29	50	50	44	70	10	14	40	30	24	20	20	2	29	40	40	2	18	30	4	40	0	20	55	5	7	80	10	30	23	20	30	20	20	50	10	80	53	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	685	21	25	13	14	24	10	7	15	4	23	26	63	12	12	19	12	12	18	11	16	21	28	39	3	6	13	3	3	0	0	2	12	10	11	5	4	9	10	11	1	5	4	7	1	6	2	8	9	6	17	1	5	16	5	21	13	11					
14	Число неиспользованных открепительных удостоверений	81	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	6	0	0	0	1	0	0	8	2	0	11	0	10	0	0	5	3	0	5	0	7	0	0	0	0	0	0	0	7	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	723	73	75	4	22	25	52	31	12	34	36	18	30	23	11	33	8	1	7	19	10	18	15	12	2	1	8	24	3	16	25	2	1	5	2	0	0	0	0	2	2	1	0	0	0	3	1	0	0	15	26	4	3	3	1	3	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																
18	Богданов Андрей Владимирович	405	6	26	3	23	10	11	15	14	27	19	21	2	26	9	13	1	0	3	2	0	0	0	24	1	6	15	6	8	5	7	2	3	9	17	0	3	2	2	7	0	2	1	0	0	13	2	6	2	6	1	4	3	3	1	8	4	1					
		0.76%	0.26%	1.29%	1.27%	1.23%	0.80%	0.74%	1.37%	0.82%	1.38%	1.56%	1.13%	0.09%	1.63%	0.57%	0.93%	0.31%	0.00%	0.19%	0.16%	0.00%	0.00%	0.00%	1.43%	0.55%	1.89%	1.01%	0.76%	0.95%	0.82%	1.14%	1.03%	0.58%	0.94%	1.64%	0.00%	1.12%	0.75%	1.20%	0.46%	0.00%	0.51%	0.55%	0.00%	0.00%	1.22%	1.11%	1.06%	0.42%	1.44%	0.08%	0.63%	0.45%	0.54%	0.47%	0.49%	0.82%	0.58%					
19	Жириновский Владимир Вольфович	3633	170	235	17	190	119	37	127	151	193	133	162	130	75	117	172	23	17	23	14	0	0	5	173	20	31	116	64	62	41	30	25	40	15	84	2	43	23	16	93	3	13	3	2	2	92	19	63	49	37	42	70	46	25	9	101	54	15					
		6.86%	7.45%	11.62%	7.20%	10.17%	9.57%	2.50%	11.59%	8.87%	9.86%	10.89%	8.73%	5.88%	4.71%	7.41%	12.26%	7.23%	8.95%	1.44%	1.10%	0.00%	0.00%	0.24%	10.29%	11.05%	9.75%	7.77%	8.14%	7.33%	6.75%	4.87%	12.89%	7.80%	1.56%	8.09%	1.53%	16.04%	8.68%	9.58%	6.17%	5.77%	3.34%	1.65%	2.90%	9.52%	8.64%	10.56%	11.11%	10.32%	8.85%	3.24%	11.02%	6.86%	4.48%	4.23%	6.18%	11.11%	8.77%					
20	Зюганов Геннадий Андреевич	10330	376	488	38	440	188	322	258	361	392	259	434	418	293	246	286	41	23	339	279	331	502	120	431	27	67	233	178	244	165	14	73	110	51	153	20	49	38	12	290	6	67	12	13	0	204	37	134	75	89	266	142	131	127	38	292	79	29					
