Выборы Президента Российской Федерации																																																																																	
Дата голосования: 02.03.2008																																																																																	
																																																																																	
Наименование Избирательной комиссии:    Ишимбайская																																																																																	
																																																																																	
Сводная таблица результатов выборов																																																																																	
																																																																																	
	Число участковых избирательных комиссий	74																																																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	74																																																																															
																																																																																	
		Сумма	УИК №2164	УИК №2165	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181	УИК №2182	УИК №2183	УИК №2184	УИК №2185	УИК №2186	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196	УИК №2197	УИК №2198	УИК №2199	УИК №2200	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237					
1	"Число избирателей, включенных в списки избирателей"	68587	1625	1456	1552	1190	1221	194	1308	1363	999	1225	1143	1168	1536	1452	1201	1953	1430	1365	978	1067	1588	1225	1608	1241	1508	1794	1486	1481	1339	1318	857	1177	984	1250	923	1248	1625	1515	1426	420	453	188	364	685	661	552	183	259	518	834	421	293	642	1325	735	951	352	547	264	301	663	330	406	215	1129	631	196	500	141	728	418	353	316	594					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	67800	1560	1480	1490	1200	1200	200	1280	1365	990	1150	1120	1180	1460	1350	1180	1850	1400	1360	970	1080	1480	1240	1530	1240	1470	1700	1430	1480	1280	1300	860	1260	970	1200	970	1280	1550	1450	1350	430	450	185	355	710	680	560	185	270	560	845	440	285	655	1360	750	970	335	540	260	305	675	340	405	220	1160	650	200	515	145	730	430	365	330	600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	54787	1193	1290	1003	919	1053	179	1116	864	935	962	698	889	1230	924	958	1609	1215	1100	666	599	1400	1068	934	1107	1231	1570	840	1236	1165	1077	593	1016	781	1144	753	1081	1029	1250	1289	384	383	155	300	599	547	470	183	240	368	782	344	228	401	848	644	915	320	490	208	285	626	308	308	178	926	565	178	456	131	520	373	315	312	531					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2725	10	29	37	113	106	7	56	34	14	77	32	12	9	39	51	129	14	19	21	86	15	11	39	73	51	44	93	42	32	36	50	41	14	18	38	67	75	107	8	12	27	7	15	51	39	32	0	9	16	30	46	48	16	46	37	24	4	29	32	0	24	11	70	22	88	56	16	32	9	62	5	30	0	31					
6	Число погашенных избирательных бюллетеней	10288	357	161	450	168	41	14	108	467	41	111	390	279	221	387	171	112	171	241	283	395	65	161	557	60	188	86	497	202	83	187	217	203	175	38	179	132	446	93	53	34	40	23	40	60	94	58	2	21	176	33	50	9	238	466	69	31	11	21	20	20	25	21	27	20	146	29	6	27	5	148	52	20	18	38					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2725	10	29	37	113	106	7	56	34	14	77	32	12	9	39	51	129	14	19	21	86	15	11	39	73	51	44	93	42	32	36	50	41	14	18	38	67	75	107	8	12	27	7	15	51	39	32	0	9	16	30	46	48	16	46	37	24	4	29	32	0	24	11	70	22	88	56	16	32	9	62	5	30	0	31					
8	Число бюллетеней в стационарных ящиках для голосования	54787	1193	1290	1003	919	1053	179	1116	864	935	962	698	889	1230	924	958	1609	1215	1100	666	599	1400	1068	934	1107	1231	1570	840	1236	1165	1077	593	1016	781	1144	753	1081	1029	1250	1289	384	383	155	300	599	547	470	183	240	368	782	344	228	401	848	644	915	320	490	208	285	626	308	308	178	926	565	178	456	131	520	373	315	312	531					
9	Число недействительных избирательных бюллетеней	517	13	16	8	0	4	0	15	12	0	7	9	3	0	25	13	12	21	12	0	2	0	6	15	25	0	3	26	16	10	60	9	13	5	2	1	0	0	7	5	1	21	11	2	9	17	5	1	2	10	4	4	1	9	4	9	3	5	1	0	4	0	4	1	3	0	0	0	0	0	6	0	2	0	3					
