Выборы Президента Российской Федерации																																															
Дата голосования: 04.03.2012																																															
																																															
Наименование Избирательной комиссии:    Баргузинская																																															
																																															
Сводная таблица итогов голосования																																															
																																															
	Число участковых избирательных комиссий	36																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	36																																													
																																															
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36									
1	Число избирателей, включенных в список избирателей	16952	1184	1509	766	734	178	472	147	1035	238	1164	1038	190	1136	921	81	180	153	119	543	494	128	331	113	288	193	522	194	857	182	111	106	634	249	106	482	174									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	15705	1100	1300	700	700	180	480	140	1000	180	1100	950	170	1000	900	70	180	130	110	500	450	120	300	110	270	190	480	170	800	160	100	100	600	250	95	450	170									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	8970	570	741	368	334	97	221	97	465	129	574	428	126	516	397	39	141	114	84	324	225	73	166	72	189	133	426	127	532	90	61	67	439	201	84	237	83									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1066	29	117	10	30	7	15	13	28	11	33	30	14	38	29	0	26	10	15	51	81	27	47	14	38	15	25	26	88	27	25	16	63	22	2	27	17									
6	Число погашенных избирательных бюллетеней	5662	501	442	322	336	76	244	30	507	40	493	492	30	446	474	24	13	6	11	125	144	20	87	24	43	42	29	17	180	43	14	17	98	27	9	186	70									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1073	29	117	10	30	7	15	13	28	11	33	30	14	38	29	7	26	10	15	51	81	27	47	14	38	15	25	26	88	27	25	16	63	22	2	27	17									
8	Число бюллетеней в стационарных ящиках для голосования	8969	569	741	368	334	97	221	97	465	129	574	428	126	516	397	39	141	114	84	324	225	73	166	72	189	133	426	127	532	90	61	67	439	201	84	237	83									
9	Число недействительных избирательных бюллетеней	125	12	12	6	3	0	4	1	12	0	10	7	0	5	7	1	1	3	0	9	1	1	3	0	0	2	6	3	0	0	2	1	7	0	0	4	2									
10	Число действительных избирательных бюллетеней	9917	586	846	372	361	104	232	109	481	140	597	451	140	549	419	45	166	121	99	366	305	99	210	86	227	146	445	150	620	117	84	82	495	223	86	260	98									
11	Число полученных открепительных  удостоверений	500	30	33	20	21	6	14	5	27	7	25	25	7	26	16	3	5	4	4	15	14	4	9	10	11	7	25	7	27	5	5	3	30	15	3	25	7									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	222	7	12	5	3	2	4	5	3	0	8	3	5	6	3	3	4	2	2	2	7	0	1	9	0	1	17	0	27	0	3	3	28	15	0	25	7									
13	Число избирателей, проголосовавших по открепительным удостоверениям	119	9	9	0	3	0	1	0	9	0	6	8	4	13	2	5	2	2	2	3	3	4	5	1	0	0	3	1	4	1	1	0	5	1	7	2	3									
14	Число неиспользованных открепительных удостоверений	278	23	21	15	18	4	10	0	24	7	17	22	2	20	13	0	1	2	2	13	7	4	8	1	11	6	8	7	0	5	2	0	2	0	3	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
19	Жириновский Владимир Вольфович	466	27	36	16	10	7	15	9	40	9	34	37	12	51	33	2	7	6	3	20	8	5	6	5	15	13	9	9	7	0	0	0	5	4	1	2	3									
		4.64%	4.52%	4.20%	4.23%	2.75%	6.73%	6.36%	8.18%	8.11%	6.43%	5.60%	8.08%	8.57%	9.21%	7.75%	4.35%	4.19%	4.84%	3.03%	5.33%	2.61%	5.00%	2.82%	5.81%	6.61%	8.78%	1.99%	5.88%	1.13%	0.00%	0.00%	0.00%	0.99%	1.79%	1.16%	0.76%	3.00%									
20	Зюганов Геннадий Андреевич	1514	97	153	48	57	14	44	26	83	23	127	89	20	133	92	5	31	26	14	39	33	15	24	12	16	16	56	14	56	6	13	7	54	23	12	27	9									
		15.08%	16.22%	17.83%	12.70%	15.66%	13.46%	18.64%	23.64%	16.84%	16.43%	20.92%	19.43%	14.29%	24.01%	21.60%	10.87%	18.56%	20.97%	14.14%	10.40%	10.78%	15.00%	11.27%	13.95%	7.05%	10.81%	12.42%	9.15%	9.03%	5.13%	15.12%	8.43%	10.76%	10.31%	13.95%	10.23%	9.00%									
21	Миронов Сергей Михайлович	227	21	18	8	8	0	3	3	13	1	30	11	8	11	9	1	4	0	1	6	5	1	2	0	2	3	9	5	9	6	0	1	10	2	2	10	4									
		2.26%	3.51%	2.10%	2.12%	2.20%	0.00%	1.27%	2.73%	2.64%	0.71%	4.94%	2.40%	5.71%	1.99%	2.11%	2.17%	2.40%	0.00%	1.01%	1.60%	1.63%	1.00%	0.94%	0.00%	0.88%	2.03%	1.99%	3.27%	1.45%	5.13%	0.00%	1.20%	1.99%	0.90%	2.33%	3.79%	4.00%									
22	Прохоров Михаил Дмитриевич	344	42	36	11	15	3	9	0	15	3	30	23	14	14	21	0	3	4	1	12	1	1	4	3	2	5	12	2	29	6	1	0	11	1	4	4	2									
