Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Куменская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668					
1	"Число избирателей, внесенных в списки"	15304	266	452	345	383	1281	308	527	292	1365	253	428	241	218	138	486	351	270	1084	524	1310	1458	1354	897	1073					
2	"Число бюллетеней, полученных участковыми комиссиями"	15145	265	445	350	380	1280	310	530	300	1370	250	430	240	210	141	490	345	255	1070	520	1311	1460	1358	855	980					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	8996	172	255	175	239	822	182	304	146	722	171	233	152	125	57	273	217	169	625	310	756	797	857	542	695					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	557	10	41	31	29	32	27	2	3	14	33	43	0	5	8	60	17	15	57	17	16	51	16	8	22					
6	Число погашенных бюллетеней	5592	83	149	144	112	426	101	224	151	634	46	154	88	80	76	157	111	71	388	193	539	612	485	305	263					
7	Число бюллетеней в переносных ящиках для голосования	557	10	41	31	29	32	27	2	3	14	33	43	0	5	8	60	17	15	57	17	16	51	16	8	22					
8	Число бюллетеней в стационарных ящиках для голосования	8996	172	255	175	239	822	182	304	146	722	171	233	152	125	57	273	217	169	625	310	756	797	857	542	695					
9	Число недействительных бюллетеней	231	18	14	6	3	14	5	9	3	28	0	3	7	5	0	7	9	5	24	7	9	19	10	9	17					
10	Число действительных бюллетеней	9322	164	282	200	265	840	204	297	146	708	204	273	145	125	65	326	225	179	658	320	763	829	863	541	700					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	193	4	6	4	6	17	8	7	4	14	4	6	4	4	3	6	5	4	10	7	16	11	18	11	14					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	83	1	1	0	1	3	7	1	3	3	4	2	1	3	2	5	2	0	2	4	11	11	11	2	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	123	0	0	2	0	2	2	1	2	3	0	3	0	4	0	2	4	7	18	1	2	9	7	49	5					
14	Число погашенных открепительных удостоверений	110	3	5	4	5	14	1	6	1	11	0	4	3	1	1	1	3	4	8	3	5	0	7	9	11					
15	Число открепительных удостоверений выданных ТИК	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	1	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	111	4	3	4	1	12	2	3	3	9	2	0	1	2	0	11	1	1	11	6	13	4	5	6	7					
		1.16%	2.19%	1.01%	1.94%	0.37%	1.40%	0.95%	0.98%	2.01%	1.22%	0.98%	0.0%	0.65%	1.53%	0.0%	3.30%	0.42%	0.54%	1.61%	1.83%	1.68%	0.47%	0.57%	1.09%	0.97%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	155	1	3	0	5	7	4	5	0	10	2	4	1	2	0	13	2	2	11	2	26	9	18	3	25					
		1.62%	0.54%	1.01%	0.0%	1.86%	0.81%	1.91%	1.63%	0.0%	1.35%	0.98%	1.44%	0.65%	1.53%	0.0%	3.90%	0.85%	1.08%	1.61%	0.61%	3.36%	1.06%	2.06%	0.54%	3.48%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	297	15	14	4	3	13	6	9	0	30	8	11	4	3	1	14	8	4	33	2	15	23	33	22	22					
		3.10%	8.24%	4.72%	1.94%	1.11%	1.52%	2.87%	2.94%	0.0%	4.07%	3.92%	3.98%	2.63%	2.30%	1.53%	4.20%	3.41%	2.17%	4.83%	0.61%	1.94%	2.71%	3.78%	4.0%	3.06%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	242	0	7	3	1	18	3	4	0	11	0	9	2	3	1	5	4	5	14	10	26	33	40	24	19					
		2.53%	0.0%	2.36%	1.45%	0.37%	2.10%	1.43%	1.30%	0.0%	1.49%	0.0%	3.26%	1.31%	2.30%	1.53%	1.50%	1.70%	2.71%	2.05%	3.05%	3.36%	3.89%	4.58%	4.36%	2.64%					
22	"5. ""За Русь Святую"""	64	3	4	2	0	7	2	4	0	5	0	2	2	2	0	2	1	1	5	2	1	5	3	1	10					
		0.66%	1.64%	1.35%	0.97%	0.0%	0.81%	0.95%	1.30%	0.0%	0.67%	0.0%	0.72%	1.31%	1.53%	0.0%	0.60%	0.42%	0.54%	0.73%	0.61%	0.12%	0.58%	0.34%	0.18%	1.39%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	1	2	2	0	5	1	0	0	2	1	0	0	0	0	0	1	0	3	0	2	1	1	2	2					
