Выборы Президента Российской Федерации																																																					
Дата голосования: 04.03.2012																																																					
																																																					
Наименование Избирательной комиссии:    Черногорская городская																																																					
																																																					
Сводная таблица итогов голосования																																																					
																																																					
	Число участковых избирательных комиссий	42																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	42																																																			
																																																					
		Сумма	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161									
1	Число избирателей, включенных в список избирателей	51766	818	965	1074	982	1252	975	1720	600	1353	818	1164	1296	1257	1360	1343	985	1041	1066	1676	862	1191	955	1801	1113	622	1743	1690	1997	1964	1313	1550	681	2121	1229	680	2063	1481	512	1200	1210	621	1422									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	51030	860	1000	1090	1080	1240	920	1750	540	1350	840	1100	1230	1350	1150	1430	1030	960	1050	1630	790	1090	980	1780	1050	650	1750	1790	1900	1950	1270	1620	740	2100	1170	720	1950	1160	540	1170	1170	660	1430									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	27351	556	535	526	463	470	463	848	252	623	516	434	571	596	682	773	469	438	537	736	441	554	634	983	594	266	978	951	1140	1126	826	876	446	1173	676	403	1154	822	252	638	723	434	773									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4466	214	131	188	179	212	201	196	83	84	57	159	114	96	96	97	78	138	70	163	154	141	78	82	65	104	106	106	61	61	67	60	31	112	117	30	110	73	54	148	53	46	51									
6	Число погашенных избирательных бюллетеней	19213	90	334	376	438	558	256	706	205	643	267	507	545	658	372	560	483	384	443	731	195	395	268	715	391	280	666	733	699	763	377	684	263	815	377	287	686	265	234	384	394	180	606									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4466	214	131	188	179	212	201	196	83	84	57	159	114	96	96	97	78	138	70	163	154	141	78	82	65	104	106	106	61	61	67	60	31	112	117	30	110	73	54	148	53	46	51									
8	Число бюллетеней в стационарных ящиках для голосования	27339	556	535	526	463	470	463	846	252	623	516	434	571	591	682	773	469	438	537	736	441	554	634	983	594	266	978	949	1139	1126	824	876	446	1173	676	403	1154	822	252	638	723	434	773									
9	Число недействительных избирательных бюллетеней	320	13	12	16	8	7	4	6	2	10	2	5	6	5	5	5	3	4	8	7	7	6	11	15	4	3	10	14	12	18	2	14	2	22	7	1	12	6	1	6	7	8	4									
10	Число действительных избирательных бюллетеней	31485	757	654	698	634	675	660	1036	333	697	571	588	679	682	773	865	544	572	599	892	588	689	701	1050	655	367	1074	1041	1188	1169	889	922	475	1263	786	432	1252	889	305	780	769	472	820									
11	Число полученных открепительных  удостоверений	745	20	20	10	10	10	10	20	10	25	20	10	20	20	20	20	10	10	10	20	20	10	10	20	10	10	30	20	30	40	30	30	10	20	15	10	20	15	10	20	20	20	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	578	11	14	5	8	10	9	15	2	18	12	6	12	13	18	20	6	10	8	12	11	5	10	15	10	8	26	15	20	38	30	27	8	16	14	8	18	15	2	14	14	18	27									
13	Число избирателей, проголосовавших по открепительным удостоверениям	467	39	6	5	14	10	5	9	3	7	6	4	8	6	10	3	2	11	10	9	10	9	14	10	8	12	8	15	11	19	20	19	3	13	36	3	15	25	10	3	5	16	16									
14	Число неиспользованных открепительных удостоверений	167	9	6	5	2	0	1	5	8	7	8	4	8	7	2	0	4	0	2	8	9	5	0	5	0	2	4	5	10	2	0	3	2	4	1	2	2	0	8	6	6	2	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	73	3	2	5	3	0	1	1	0	0	2	1	1	2	4	4	1	2	0	2	1	2	2	6	0	3	2	4	1	2	2	0	0	3	1	1	3	0	0	3	1	0	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																					
19	Жириновский Владимир Вольфович	2811	88	62	69	76	89	78	85	25	63	51	55	69	63	73	81	44	57	59	85	71	57	64	94	65	39	70	88	93	90	83	72	35	87	56	48	126	64	26	62	40	29	80									
		8.84%	11.43%	9.31%	9.66%	11.84%	13.05%	11.75%	8.16%	7.46%	8.91%	8.90%	9.27%	10.07%	9.17%	9.38%	9.31%	8.04%	9.90%	9.72%	9.45%	11.93%	8.20%	8.99%	8.83%	9.86%	10.54%	6.46%	8.34%	7.75%	7.58%	9.32%	7.69%	7.34%	6.77%	7.06%	11.09%	9.97%	7.15%	8.50%	7.89%	5.15%	6.04%	9.71%									
20	Зюганов Геннадий Андреевич	6618	176	159	131	117	108	140	197	50	142	115	125	137	147	150	213	121	104	148	188	148	144	182	215	129	46	230	212	269	250	213	186	88	265	174	90	245	192	73	168	183	106	142									
		20.81%	22.86%	23.87%	18.35%	18.22%	15.84%	21.08%	18.91%	14.93%	20.08%	20.07%	21.08%	20.00%	21.40%	19.28%	24.48%	22.12%	18.06%	24.38%	20.91%	24.87%	20.72%	25.56%	20.19%	19.58%	12.43%	21.22%	20.09%	22.42%	21.06%	23.91%	19.87%	18.45%	20.62%	21.94%	20.79%	19.38%	21.45%	23.86%	21.37%	23.58%	22.08%	17.23%									
21	Миронов Сергей Михайлович	1192	29	28	20	15	16	23	43	5	25	28	13	21	18	28	36	26	26	16	37	22	36	32	51	25	13	45	49	43	39	34	37	22	60	43	15	43	39	6	23	24	19	19									
		3.75%	3.77%	4.20%	2.80%	2.34%	2.35%	3.46%	4.13%	1.49%	3.54%	4.89%	2.19%	3.07%	2.62%	3.60%	4.14%	4.75%	4.51%	2.64%	4.12%	3.70%	5.18%	4.49%	4.79%	3.79%	3.51%	4.15%	4.64%	3.58%	3.29%	3.82%	3.95%	4.61%	4.67%	5.42%	3.46%	3.40%	4.36%	1.96%	2.93%	3.09%	3.96%	2.31%									
22	Прохоров Михаил Дмитриевич	2332	38	25	20	35	30	30	70	18	50	34	31	44	50	48	104	59	41	56	69	41	52	66	68	43	17	78	85	98	109	97	90	30	77	55	30	100	75	25	55	86	46	57									
		7.33%	4.94%	3.75%	2.80%	5.45%	4.40%	4.52%	6.72%	5.37%	7.07%	5.93%	5.23%	6.42%	7.28%	6.17%	11.95%	10.79%	7.12%	9.23%	7.68%	6.89%	7.48%	9.27%	6.38%	6.53%	4.59%	7.20%	8.06%	8.17%	9.18%	10.89%	9.62%	6.29%	5.99%	6.94%	6.93%	7.91%	8.38%	8.17%	6.99%	11.08%	9.58%	6.92%									
