Выборы Президента Российской Федерации																																																
Дата голосования: 04.03.2012																																																
																																																
Наименование Избирательной комиссии:    Оловяннинская																																																
																																																
Сводная таблица итогов голосования																																																
																																																
	Число участковых избирательных комиссий	37																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	37																																														
																																																
		Сумма	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711									
1	Число избирателей, включенных в список избирателей	27766	173	979	481	156	418	268	351	101	58	223	571	88	460	108	618	1662	483	1209	205	337	331	909	551	854	280	388	1453	2181	2119	2448	2024	831	1576	792	926	119	1035									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	27211	170	1018	496	157	426	270	354	104	58	229	581	84	466	111	618	1638	513	1219	209	328	351	879	544	859	279	394	1328	1979	2041	2323	1945	824	1544	770	942	131	1029									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	14070	91	393	268	89	230	172	229	65	45	167	283	60	254	75	296	781	270	718	98	181	247	297	234	413	153	200	783	965	1143	1332	1041	350	777	381	404	96	489									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1855	9	36	35	16	36	28	34	13	3	37	59	6	59	17	114	84	58	33	23	33	49	161	54	124	27	53	22	41	58	126	78	41	83	49	87	7	62									
6	Число погашенных избирательных бюллетеней	11286	70	589	193	52	160	70	91	26	10	25	239	18	153	19	208	773	185	468	88	114	55	421	256	322	99	141	523	973	840	865	826	433	684	340	451	28	478									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1855	9	36	35	16	36	28	34	13	3	37	59	6	59	17	114	84	58	33	23	33	49	161	54	124	27	53	22	41	58	126	78	41	83	49	87	7	62									
8	Число бюллетеней в стационарных ящиках для голосования	13931	91	393	268	89	230	172	229	65	45	167	283	60	254	75	296	781	270	718	98	181	247	297	234	413	153	200	782	965	1141	1332	905	350	777	381	404	96	489									
9	Число недействительных избирательных бюллетеней	210	0	4	3	1	3	4	2	1	0	0	7	0	3	3	0	10	4	10	4	0	2	4	1	6	5	2	12	12	18	39	18	5	8	6	6	0	7									
10	Число действительных избирательных бюллетеней	15576	100	425	300	104	263	196	261	77	48	204	335	66	310	89	410	855	324	741	117	214	294	454	287	531	175	251	792	994	1181	1419	965	386	852	424	485	103	544									
11	Число полученных открепительных  удостоверений	389	2	15	7	2	6	4	5	1	1	3	8	1	7	2	9	23	7	17	3	5	7	12	8	12	4	6	20	28	28	32	27	12	22	11	13	4	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	284	0	15	7	1	6	1	3	0	1	3	8	0	3	0	8	10	2	17	3	1	7	4	0	4	4	2	20	26	25	19	27	12	11	8	10	4	12									
13	Число избирателей, проголосовавших по открепительным удостоверениям	182	1	6	6	1	3	2	1	0	2	1	3	3	1	2	6	2	0	0	1	2	3	1	2	5	5	2	26	2	7	22	35	4	10	4	2	7	2									
14	Число неиспользованных открепительных удостоверений	105	2	0	0	1	0	3	2	1	0	0	0	1	4	2	1	13	5	0	0	4	0	8	8	8	0	4	0	2	3	13	0	0	11	3	3	0	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																
19	Жириновский Владимир Вольфович	1447	4	52	31	6	12	16	8	9	1	13	24	2	21	3	26	93	28	46	2	32	4	35	35	57	13	20	92	141	98	88	85	38	88	39	89	23	73									
		9.17%	4.00%	12.12%	10.23%	5.71%	4.51%	8.00%	3.04%	11.54%	2.08%	6.37%	7.02%	3.03%	6.71%	3.26%	6.34%	10.75%	8.54%	6.13%	1.65%	14.95%	1.35%	7.64%	12.15%	10.61%	7.22%	7.91%	11.44%	14.02%	8.17%	6.04%	8.65%	9.72%	10.23%	9.07%	18.13%	22.33%	13.25%									
20	Зюганов Геннадий Андреевич	1982	11	62	52	15	53	17	16	3	7	7	40	4	59	7	45	129	26	128	5	34	25	33	25	54	18	28	82	125	157	196	130	44	138	53	67	6	81									
		12.56%	11.00%	14.45%	17.16%	14.29%	19.92%	8.50%	6.08%	3.85%	14.58%	3.43%	11.70%	6.06%	18.85%	7.61%	10.98%	14.91%	7.93%	17.04%	4.13%	15.89%	8.45%	7.21%	8.68%	10.06%	10.00%	11.07%	10.20%	12.43%	13.09%	13.44%	13.22%	11.25%	16.05%	12.33%	13.65%	5.83%	14.70%									
21	Миронов Сергей Михайлович	403	3	11	10	2	3	6	2	1	0	3	1	0	10	3	12	24	4	13	1	5	7	8	5	14	5	2	27	28	33	48	29	17	25	10	10	3	18									
		2.55%	3.00%	2.56%	3.30%	1.90%	1.13%	3.00%	0.76%	1.28%	0.00%	1.47%	0.29%	0.00%	3.19%	3.26%	2.93%	2.77%	1.22%	1.73%	0.83%	2.34%	2.36%	1.75%	1.74%	2.61%	2.78%	0.79%	3.36%	2.78%	2.75%	3.29%	2.95%	4.35%	2.91%	2.33%	2.04%	2.91%	3.27%									
22	Прохоров Михаил Дмитриевич	639	4	29	13	2	7	3	4	0	0	0	0	0	11	2	14	17	6	44	0	3	10	4	4	13	1	10	39	53	82	92	51	22	47	13	15	4	20									
		4.05%	4.00%	6.76%	4.29%	1.90%	2.63%	1.50%	1.52%	0.00%	0.00%	0.00%	0.00%	0.00%	3.51%	2.17%	3.41%	1.97%	1.83%	5.86%	0.00%	1.40%	3.38%	0.87%	1.39%	2.42%	0.56%	3.95%	4.85%	5.27%	6.84%	6.31%	5.19%	5.63%	5.47%	3.02%	3.05%	3.88%	3.63%									
23	Путин Владимир Владимирович	11105	78	271	194	79	188	154	231	64	40	181	270	60	209	74	313	592	260	510	109	140	248	374	218	393	138	191	552	647	811	995	670	265	554	309	304	67	352									
		70.35%	78.00%	63.17%	64.03%	75.24%	70.68%	77.00%	87.83%	82.05%	83.33%	88.73%	78.95%	90.91%	66.77%	80.43%	76.34%	68.44%	79.27%	67.91%	90.08%	65.42%	83.78%	81.66%	75.69%	73.18%	76.67%	75.49%	68.66%	64.31%	67.64%	68.24%	68.16%	67.77%	64.42%	71.86%	61.91%	65.05%	63.88%									
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
