Выборы Президента Российской Федерации																																																								
Дата голосования: 04.03.2012																																																								
																																																								
Наименование Избирательной комиссии:    Сосновская																																																								
																																																								
Сводная таблица итогов голосования																																																								
																																																								
	Число участковых избирательных комиссий	45																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	45																																																						
																																																								
		Сумма	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664									
1	Число избирателей, включенных в список избирателей	26340	1924	1631	1741	1994	804	362	168	415	714	524	109	519	597	356	907	731	680	254	858	232	393	402	519	1008	179	217	690	764	218	188	178	150	360	317	288	882	102	264	382	572	317	291	330	419	1390									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	26799	1974	1641	1781	2037	825	362	166	429	719	533	114	513	605	362	920	738	707	266	878	231	395	407	508	1026	186	217	700	781	217	194	183	169	367	320	291	890	103	264	387	590	328	294	338	423	1420									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	11105	902	872	790	908	322	171	54	213	430	216	70	222	245	116	323	300	254	90	392	98	165	186	202	329	98	106	214	304	99	93	57	61	82	75	101	350	47	106	161	215	161	104	151	185	465									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5774	267	217	176	205	106	160	61	50	201	78	31	120	110	40	264	189	260	56	151	63	84	83	194	354	50	35	141	140	94	69	53	49	158	96	145	266	44	91	47	168	62	89	102	104	251									
6	Число погашенных избирательных бюллетеней	9920	805	552	815	924	397	31	51	166	88	239	13	171	250	206	333	249	193	120	335	70	146	138	112	343	38	76	345	337	24	32	73	59	127	149	45	274	12	67	179	207	105	101	85	134	704									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5774	267	217	176	205	106	160	61	50	201	78	31	120	110	40	264	189	260	56	151	63	84	83	194	354	50	35	141	140	94	69	53	49	158	96	145	266	44	91	47	168	62	89	102	104	251									
8	Число бюллетеней в стационарных ящиках для голосования	11105	902	872	790	908	322	171	54	213	430	216	70	222	245	116	323	300	254	90	392	98	165	186	202	329	98	106	214	304	99	93	57	61	82	75	101	350	47	106	161	215	161	104	151	185	465									
9	Число недействительных избирательных бюллетеней	106	10	12	3	1	4	2	0	4	4	2	1	5	4	3	10	0	2	1	4	0	1	1	1	4	2	0	4	0	0	1	1	1	0	1	2	2	0	6	1	1	1	0	1	1	2									
10	Число действительных избирательных бюллетеней	16773	1159	1077	963	1112	424	329	115	259	627	292	100	337	351	153	577	489	512	145	539	161	248	268	395	679	146	141	351	444	193	161	109	109	240	170	244	614	91	191	207	382	222	193	252	288	714									
11	Число полученных открепительных  удостоверений	300	32	27	23	20	13	0	6	10	5	5	0	3	3	5	5	7	13	10	5	3	5	3	3	10	3	3	5	5	0	4	5	5	4	3	3	8	2	2	3	5	5	3	3	3	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	268	32	26	21	17	13	0	6	9	4	2	0	2	1	5	5	6	13	10	5	3	5	3	3	7	3	2	4	5	0	2	5	5	4	1	0	8	0	2	3	4	5	1	3	3	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	150	2	5	7	5	1	1	6	1	10	4	1	6	8	1	2	5	4	3	6	4	2	5	4	5	1	3	1	7	2	1	2	2	3	3	2	1	1	4	1	1	1	3	2	4	7									
14	Число неиспользованных открепительных удостоверений	32	0	1	2	3	0	0	0	1	1	3	0	1	2	0	0	1	0	0	0	0	0	0	0	3	0	1	1	0	0	2	0	0	0	2	3	0	2	0	0	1	0	2	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	10	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																								
19	Жириновский Владимир Вольфович	718	74	47	10	38	21	10	5	17	30	18	0	8	4	6	25	18	19	6	41	13	20	19	20	31	7	6	15	24	3	4	5	5	10	11	7	48	5	8	12	16	4	5	2	12	9									
