Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Целинная																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199					
1	"Число избирателей, внесенных в списки"	13018	505	210	494	1605	1644	654	1150	274	517	602	1235	1354	522	334	772	312	640	194					
2	"Число бюллетеней, полученных участковыми комиссиями"	13006	514	203	502	1594	1689	589	1153	296	508	613	1227	1364	506	338	769	305	646	190					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6725	322	71	230	842	746	387	539	164	336	309	684	634	305	216	388	145	320	87					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1029	100	80	109	109	20	51	66	42	25	31	18	24	54	64	11	101	29	95					
6	Число погашенных бюллетеней	5252	92	52	163	643	923	151	548	90	147	273	525	706	147	58	370	59	297	8					
7	Число бюллетеней в переносных ящиках для голосования	1029	100	80	109	109	20	51	66	42	25	31	18	24	54	64	11	101	29	95					
8	Число бюллетеней в стационарных ящиках для голосования	6720	322	71	230	842	746	387	539	164	336	309	679	634	305	216	388	145	320	87					
9	Число недействительных бюллетеней	321	26	5	12	22	28	0	26	10	20	55	20	17	9	17	14	6	30	4					
10	Число действительных бюллетеней	7428	396	146	327	929	738	438	579	196	341	285	677	641	350	263	385	240	319	178					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	139	7	7	7	8	17	0	7	18	7	7	7	7	7	8	9	7	7	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	111	7	2	6	8	17	0	4	18	3	7	7	7	4	5	8	2	6	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	78	3	0	1	8	3	7	2	3	4	1	10	7	6	6	8	6	1	2					
14	Число погашенных открепительных удостоверений	28	0	5	1	0	0	0	3	0	4	0	0	0	3	3	1	5	1	2					
15	Число открепительных удостоверений выданных ТИК	10	0	0	2	0	1	0	0	0	0	0	2	0	0	1	0	0	0	4					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
