Выборы Президента Российской Федерации																												
																												
Наименование Избирательной комиссии:    Кошехабльская																												
																												
Итоги голосования 																												
																												
		Сумма	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53					
1	"Число избирателей, внесенных в список"	22386	2062	157	201	417	2030	532	1022	1217	171	1761	1310	1010	738	2925	2860	1226	130	895	538	635	549					
2	Число полученных избирательных бюллетеней	22309	2067	157	206	438	2021	533	1013	1201	167	1766	1315	1010	736	2837	2852	1232	133	899	535	639	552					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	21039	1927	141	177	378	1908	516	933	1095	140	1661	1281	987	674	2712	2739	1170	120	849	490	605	536					
5	"Число избирательных бюллетеней, выданных вне помещения"	1035	130	15	20	35	83	12	70	105	18	100	20	11	50	124	69	51	10	41	43	18	10					
6	Число погашенных избирательных бюллетеней	235	10	1	9	25	30	5	10	1	9	5	14	12	12	1	44	11	3	9	2	16	6					
7	Число избирательных бюллетеней в переносных ящиках	1035	130	15	20	35	83	12	70	105	18	100	20	11	50	124	69	51	10	41	43	18	10					
8	Число бюллетеней в стационарных ящиках для голосования	21039	1927	141	177	378	1908	516	933	1095	140	1661	1281	987	674	2712	2739	1170	120	849	490	605	536					
9	Число недействительных избирательных бюллетеней	38	4	0	1	1	5	2	1	0	3	0	0	0	0	0	6	4	0	6	1	4	0					
10	Число действительных избирательных бюллетеней	22036	2053	156	196	412	1986	526	1002	1200	155	1761	1301	998	724	2836	2802	1217	130	884	532	619	546					
11	Число полученных открепительных  удостоверений	95	8	3	3	3	8	3	5	5	3	5	5	5	3	8	8	5	3	3	3	3	3					
12	Число выданных открепительных удостоверений	21	0	0	0	0	3	0	2	3	1	4	0	0	2	1	0	0	0	3	0	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	29	0	0	0	1	1	0	1	4	1	5	0	2	1	4	6	0	0	1	0	2	0					
14	Число неиспользованных открепительных удостоверений	74	8	3	3	3	5	3	3	2	2	1	5	5	1	7	8	5	3	0	3	1	3					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																												
18	. Глазьев Сергей Юрьевич	55	6	1	0	0	0	0	1	2	2	2	0	0	3	0	5	2	2	13	2	14	0					
		0.25%	0.29%	0.64%	0.00%	0.00%	0.00%	0.00%	0.10%	0.17%	1.27%	0.11%	0.00%	0.00%	0.41%	0.00%	0.18%	0.16%	1.54%	1.46%	0.38%	2.25%	0.00%					
19	. Малышкин Олег Александрович	29	2	0	0	1	0	0	1	3	0	1	0	0	3	0	0	1	8	6	1	2	0					
		0.13%	0.10%	0.00%	0.00%	0.24%	0.00%	0.00%	0.10%	0.25%	0.00%	0.06%	0.00%	0.00%	0.41%	0.00%	0.00%	0.08%	6.15%	0.67%	0.19%	0.32%	0.00%					
20	. Миронов Сергей Михайлович	12	3	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	4	1	0	0					
		0.05%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.08%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.45%	0.19%	0.00%	0.00%					
21	. Путин Владимир Владимирович	21318	2016	153	194	405	1983	523	992	1176	148	1719	1278	978	709	2825	2774	1203	97	660	479	464	542					
		96.58%	98.01%	98.08%	98.48%	98.06%	99.60%	99.05%	98.90%	98.00%	93.67%	97.61%	98.23%	98.00%	97.93%	99.61%	98.79%	98.53%	74.62%	74.16%	89.87%	74.48%	99.27%					
22	. Хакамада Ирина Муцуовна	25	3	0	0	0	0	0	0	1	1	1	0	0	3	0	2	0	4	8	0	2	0					
		0.11%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.63%	0.06%	0.00%	0.00%	0.41%	0.00%	0.07%	0.00%	3.08%	0.90%	0.00%	0.32%	0.00%					
23	. Харитонов Николай Михайлович	555	23	2	2	6	3	2	5	15	2	31	23	20	5	11	18	10	13	181	44	135	4					
		2.51%	1.12%	1.28%	1.02%	1.45%	0.15%	0.38%	0.50%	1.25%	1.27%	1.76%	1.77%	2.00%	0.69%	0.39%	0.64%	0.82%	10.00%	20.34%	8.26%	21.67%	0.73%					
																												
24	Против всех	42	0	0	0	0	0	1	2	2	1	7	0	0	1	0	3	1	5	12	5	2	0					
		0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.20%	0.17%	0.63%	0.40%	0.00%	0.00%	0.14%	0.00%	0.11%	0.08%	3.85%	1.35%	0.94%	0.32%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
