Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    район Зюзино																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181	УИК №2182	УИК №2183	УИК №2184	УИК №2185	УИК №2186	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196	УИК №2197	УИК №2198	УИК №2199	УИК №2200	УИК №2201	УИК №2202	УИК №2203	УИК №3740	УИК №3741									
1	"Число избирателей, включенных в список избирателей"	72754	2199	2174	2315	2299	2143	2110	2227	2356	2431	2366	2070	2302	2219	2356	2401	2218	2402	2383	2368	2330	2619	2589	1895	1855	1893	2893	2850	1064	2377	2163	2043	2267	497	80									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	60750	1850	1700	1950	1950	1900	1800	1750	2000	2100	2050	1800	2000	1700	1950	2000	1650	1950	2000	1950	2000	2150	2200	1600	1650	1650	2400	2300	800	1900	1750	1700	1900	600	100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	39699	1191	1109	1265	1232	1123	1132	1253	1341	1206	1250	1084	1291	1241	1326	1329	1317	1302	1274	1383	1398	1497	1348	979	979	1029	1560	1532	625	1357	1193	1124	1294	92	43									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1962	28	49	41	39	51	65	44	45	47	65	72	55	89	49	36	21	45	73	61	67	32	53	45	45	43	53	51	21	34	39	46	20	404	34									
6	Число погашенных избирательных бюллетеней	19089	631	542	644	679	726	603	453	614	847	735	644	654	370	575	635	312	603	653	506	535	621	799	576	626	578	787	717	154	509	518	530	586	104	23									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1962	28	49	41	39	51	65	44	45	47	65	72	55	89	49	36	21	45	73	61	67	32	53	45	45	43	53	51	21	34	39	46	20	404	34									
