Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Бакчарская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406					
1	"Число избирателей, внесенных в список избирателей"	10482	55	542	103	353	126	66	724	815	547	602	717	438	581	478	95	399	435	296	128	272	82	122	449	126	558	365	625	229	71	83					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9696	75	500	103	330	127	74	650	740	500	540	600	400	530	440	106	370	400	280	134	260	83	132	420	127	500	330	570	210	74	91					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5594	46	304	43	196	81	58	341	398	267	260	382	148	256	228	79	270	274	158	111	132	58	70	258	89	304	213	305	156	43	66					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	591	4	26	10	32	3	3	21	18	38	42	58	27	50	18	7	24	10	16	0	10	0	6	33	2	71	21	27	14	0	0					
6	Число погашенных избирательных бюллетеней	3511	25	170	50	102	43	13	288	324	195	238	160	225	224	194	20	76	116	106	23	118	25	56	129	36	125	96	238	40	31	25					
7	Число избирательных бюллетеней в переносных ящиках для голосования	591	4	26	10	32	3	3	21	18	38	42	58	27	50	18	7	24	10	16	0	10	0	6	33	2	71	21	27	14	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5594	46	304	43	196	81	58	341	398	267	260	382	148	256	228	79	270	274	158	111	132	58	70	258	89	304	213	305	156	43	66					
9	Число недействительных избирательных бюллетеней	100	7	0	0	2	0	4	9	2	1	5	7	6	7	5	1	3	3	0	3	2	4	3	1	0	14	3	6	2	0	0					
10	Число действительных избирательных бюллетеней	6085	43	330	53	226	84	57	353	414	304	297	433	169	299	241	85	291	281	174	108	140	54	73	290	91	361	231	326	168	43	66					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	600	15	40	15	20	15	15	30	30	20	25	25	20	25	25	20	25	20	30	10	20	10	10	20	10	20	15	20	20	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	180	15	9	0	5	0	8	9	5	10	4	11	9	8	6	10	10	5	10	0	10	0	9	13	0	3	3	0	8	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	80	1	10	1	0	1	1	4	4	6	4	9	0	2	3	1	3	1	1	2	2	1	2	6	1	3	4	3	2	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	420	0	31	15	15	15	7	21	25	10	21	14	11	17	19	10	15	15	20	10	10	10	1	7	10	17	12	20	12	15	15					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	834	1	52	4	23	8	3	41	69	39	52	71	16	44	36	2	31	20	36	13	17	0	6	39	18	55	48	57	22	3	8					
		13.48%	2.00%	15.76%	7.55%	10.09%	9.52%	4.92%	11.33%	16.59%	12.79%	17.22%	16.14%	9.14%	14.38%	14.63%	2.33%	10.54%	7.04%	20.69%	11.71%	11.97%	0.00%	7.89%	13.40%	19.78%	14.67%	20.51%	17.17%	12.94%	6.98%	12.12%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	936	2	43	7	31	14	7	66	82	62	58	62	27	48	34	6	36	44	23	17	25	9	3	39	15	37	36	43	40	10	10					
		15.13%	4.00%	13.03%	13.21%	13.60%	16.67%	11.48%	18.23%	19.71%	20.33%	19.21%	14.09%	15.43%	15.69%	13.82%	6.98%	12.24%	15.49%	13.22%	15.32%	17.61%	15.52%	3.95%	13.40%	16.48%	9.87%	15.38%	12.95%	23.53%	23.26%	15.15%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	72	1	2	0	2	0	0	3	3	3	5	7	3	5	5	0	4	2	1	1	3	0	1	5	2	5	2	2	3	0	2					
		1.16%	2.00%	0.61%	0.00%	0.88%	0.00%	0.00%	0.83%	0.72%	0.98%	1.66%	1.59%	1.71%	1.63%	2.03%	0.00%	1.36%	0.70%	0.57%	0.90%	2.11%	0.00%	1.32%	1.72%	2.20%	1.33%	0.85%	0.60%	1.76%	0.00%	3.03%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	743	1	52	5	31	6	8	52	62	26	35	69	25	31	36	23	14	22	12	7	8	5	6	41	13	57	22	37	21	7	9					
		12.01%	2.00%	15.76%	9.43%	13.60%	7.14%	13.11%	14.36%	14.90%	8.52%	11.59%	15.68%	14.29%	10.13%	14.63%	26.74%	4.76%	7.75%	6.90%	6.31%	5.63%	8.62%	7.89%	14.09%	14.29%	15.20%	9.40%	11.14%	12.35%	16.28%	13.64%					
