Выборы Президента Российской Федерации																																																			
Дата голосования: 18.03.2018																																																			
																																																			
Наименование Избирательной комиссии:    Красногорская городская № 2																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																																	
																																																			
		Сумма	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1181	УИК №1182	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №3798	УИК №3799	УИК №3800	УИК №3801	УИК №3802	УИК №3815	УИК №4241									
1	"Число избирателей, включенных в список избирателей"	57114	686	1350	1340	1482	1330	1286	1354	1562	1560	1703	1575	1025	1281	1528	1567	1837	1812	2027	930	1319	1276	1127	1032	1242	2213	1227	1778	1859	1387	1577	2113	803	1305	815	1117	2144	1423	1237	1245	1640									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	52650	780	1000	1400	1450	1450	1250	1350	1450	1400	1450	1450	1350	1210	1550	1450	1500	1550	1550	1050	1150	1100	1250	1100	1100	1750	1050	1650	1800	1150	1300	1700	710	1000	1100	1100	1700	1400	1100	1100	1700									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	39110	599	736	978	969	951	1104	894	960	1020	1092	1009	1000	712	1252	1003	1293	1099	1254	830	944	921	847	810	778	1467	855	1256	1336	972	1024	1199	529	714	804	738	1448	992	696	865	1160									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1699	47	27	98	121	92	20	26	18	6	67	16	25	43	7	11	4	28	22	100	59	77	39	10	11	21	18	57	32	43	36	51	13	191	11	9	26	11	29	50	127									
6	Число погашенных избирательных бюллетеней	11841	134	237	324	360	407	126	430	472	374	291	425	325	455	291	436	203	423	274	120	147	102	364	280	311	262	177	337	432	135	240	450	168	95	285	353	226	397	375	185	413									
