Выборы Президента Российской Федерации																																												
Дата голосования: 18.03.2018																																												
																																												
Наименование Избирательной комиссии:    Сланцевская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																										
																																												
		Сумма	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №973									
1	"Число избирателей, включенных в список избирателей"	35327	1339	1308	1322	1322	1322	1289	1419	1359	1319	1347	1445	1405	1304	1298	1379	948	506	1190	1106	1405	1365	1304	759	1272	1191	437	401	696	965	691	304	493	117									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	32921	1300	1200	1200	1200	1200	1200	1300	1300	1200	1300	1300	1300	1200	1200	1300	700	400	1100	1000	1300	1200	1200	700	1300	1200	400	400	800	900	700	304	500	117									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	18967	735	734	784	647	764	728	864	820	827	749	838	784	725	661	780	330	208	542	554	695	581	609	517	632	578	80	161	413	644	382	263	221	117									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1866	47	31	24	47	27	39	14	18	29	30	27	44	21	22	18	175	52	31	50	46	73	47	137	123	39	150	127	137	106	81	20	34	0									
6	Число погашенных избирательных бюллетеней	12088	518	435	392	506	409	433	422	462	344	521	435	472	454	517	502	195	140	527	396	559	546	544	46	545	583	170	112	250	150	237	21	245	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1866	47	31	24	47	27	39	14	18	29	30	27	44	21	22	18	175	52	31	50	46	73	47	137	123	39	150	127	137	106	81	20	34	0									
8	Число бюллетеней в стационарных ящиках для голосования	18966	735	734	784	647	764	728	864	820	827	749	838	784	725	660	780	330	208	542	554	695	581	609	517	632	578	80	161	413	644	382	263	221	117									
9	Число недействительных избирательных бюллетеней	230	7	12	12	15	10	5	9	11	11	9	6	9	7	11	14	5	3	10	4	9	8	7	3	6	7	1	2	4	4	4	0	3	2									
10	Число действительных избирательных бюллетеней	20602	775	753	796	679	781	762	869	827	845	770	859	819	739	671	784	500	257	563	600	732	646	649	651	749	610	229	286	546	746	459	283	252	115									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
13	Бабурин Сергей Николаевич	127	4	4	4	4	14	8	7	7	7	2	4	7	2	4	6	2	0	2	2	10	4	1	2	10	1	0	0	1	6	1	0	1	0									
		0.61%	0.51%	0.52%	0.50%	0.58%	1.77%	1.04%	0.80%	0.84%	0.82%	0.26%	0.46%	0.85%	0.27%	0.59%	0.75%	0.40%	0.00%	0.35%	0.33%	1.35%	0.61%	0.15%	0.31%	1.32%	0.16%	0.00%	0.00%	0.18%	0.80%	0.22%	0.00%	0.39%	0.00%									
14	Грудинин Павел Николаевич	1902	73	66	73	66	74	93	92	106	94	84	79	78	67	88	70	37	23	82	99	78	60	53	39	54	44	14	6	23	36	28	4	16	3									
		9.13%	9.34%	8.63%	9.03%	9.51%	9.36%	12.13%	10.48%	12.65%	10.98%	10.78%	9.13%	9.42%	8.98%	12.90%	8.77%	7.33%	8.85%	14.31%	16.39%	10.53%	9.17%	8.08%	5.96%	7.15%	7.13%	6.09%	2.08%	4.18%	4.80%	6.05%	1.41%	6.27%	2.56%									
