Выборы Президента Российской Федерации																																												
Дата голосования: 04.03.2012																																												
																																												
Наименование Избирательной комиссии:    Чулымская 																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	33																																										
																																												
		Сумма	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350									
1	Число избирателей, включенных в список избирателей	19914	1173	992	1051	1388	1523	782	435	672	467	829	639	496	617	205	316	534	531	302	469	176	100	478	578	1132	382	515	1008	794	142	810	188	116	74									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	20850	1110	1010	1090	1420	1580	810	450	690	480	880	650	570	670	225	330	560	570	320	510	190	105	540	620	1200	405	590	1040	830	145	870	190	120	80									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	9887	566	494	497	690	743	372	329	252	214	394	293	254	284	129	182	330	302	168	297	70	47	230	291	491	149	378	387	372	63	429	102	42	46									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2060	115	51	44	75	66	65	7	124	49	84	44	99	121	24	25	61	38	32	21	32	11	111	66	140	55	24	222	78	16	109	10	38	3									
6	Число погашенных избирательных бюллетеней	8903	429	465	549	655	771	373	114	314	217	402	313	217	265	72	123	169	230	120	192	88	47	199	263	569	201	188	431	380	66	332	78	40	31									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2060	115	51	44	75	66	65	7	124	49	84	44	99	121	24	25	61	38	32	21	32	11	111	66	140	55	24	222	78	16	109	10	38	3									
8	Число бюллетеней в стационарных ящиках для голосования	9887	566	494	497	690	743	372	329	252	214	394	293	254	284	129	182	330	302	168	297	70	47	230	291	491	149	378	387	372	63	429	102	42	46									
9	Число недействительных избирательных бюллетеней	90	5	3	4	9	1	3	2	7	0	4	4	1	3	3	1	4	0	4	1	2	0	3	1	6	2	3	2	3	0	7	0	1	1									
10	Число действительных избирательных бюллетеней	11857	676	542	537	756	808	434	334	369	263	474	333	352	402	150	206	387	340	196	317	100	58	338	356	625	202	399	607	447	79	531	112	79	48									
11	Число полученных открепительных  удостоверений	644	15	11	11	12	23	18	5	8	7	15	7	65	35	21	7	17	20	10	30	10	5	45	25	30	10	70	25	14	5	51	5	5	7									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	644	15	11	11	12	23	18	5	8	7	15	7	65	35	21	7	17	20	10	30	10	5	45	25	30	10	70	25	14	5	51	5	5	7									
13	Число избирателей, проголосовавших по открепительным удостоверениям	225	18	24	8	19	13	12	7	7	5	14	10	4	4	3	0	6	5	2	6	2	1	7	3	5	1	3	5	8	4	8	3	5	3									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	89	9	11	13	15	9	6	0	2	3	2	6	0	0	0	0	0	0	1	1	1	0	0	0	1	0	6	3	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
