Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Тепло-Огаревская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709					
1	"Число избирателей, внесенных в списки избирателей"	10591	566	241	247	327	174	146	558	629	585	297	114	73	394	255	379	321	378	264	213	896	1010	632	1018	874					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	8900	500	210	210	270	160	130	480	530	490	260	100	80	340	220	330	270	320	220	190	720	820	510	830	710					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5158	293	138	135	177	90	73	321	284	260	144	66	45	249	128	175	77	185	138	101	419	477	314	471	398					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1372	80	36	16	61	37	31	91	159	91	67	18	5	51	39	83	122	69	47	44	52	43	25	44	61					
6	Число погашенных избирательных бюллетеней	2370	127	36	59	32	33	26	68	87	139	49	16	30	40	53	72	71	66	35	45	249	300	171	315	251					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1372	80	36	16	61	37	31	91	159	91	67	18	5	51	39	83	122	69	47	44	52	43	25	44	61					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5158	293	138	135	177	90	73	321	284	260	144	66	45	249	128	175	77	185	138	101	419	477	314	471	398					
9	Число недействительных избирательных бюллетеней	44	3	1	3	1	0	0	3	4	1	0	0	0	2	1	2	0	1	2	0	0	6	5	3	6					
10	Число действительных избирательных бюллетеней	6486	370	173	148	237	127	104	409	439	350	211	84	50	298	166	256	199	253	183	145	471	514	334	512	453					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	366	27	21	12	13	15	15	23	27	22	23	1	13	9	14	18	12	10	19	18	8	20	9	9	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	366	27	21	12	13	15	15	23	27	22	23	1	13	9	14	18	12	10	19	18	8	20	9	9	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	77	4	1	6	1	2	2	1	2	6	1	0	2	1	2	0	1	6	13	2	3	7	4	5	5					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	2	1	1	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	133	11	2	2	2	6	2	6	12	6	7	1	0	5	5	0	0	5	1	2	10	14	14	14	6					
		2.04%	2.95%	1.15%	1.32%	0.84%	4.72%	1.92%	1.46%	2.71%	1.71%	3.32%	1.19%	0.00%	1.67%	2.99%	0.00%	0.00%	1.97%	0.54%	1.38%	2.12%	2.69%	4.13%	2.72%	1.31%					
