Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Тарбагатайская избирательная комиссия																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596					
1	"Число избирателей, внесенных в списки избирателей"	11999	678	769	329	1013	520	191	306	1624	1690	381	792	122	204	336	190	625	1337	411	232	249					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	11500	676	781	316	1018	516	210	322	1480	1577	376	750	119	196	328	214	641	1089	413	238	240					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	7416	523	474	214	738	355	191	208	890	844	251	503	100	165	229	132	359	773	199	155	113					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	797	31	49	22	114	63	0	20	52	59	65	51	11	13	29	15	61	36	24	26	56					
6	Число погашенных избирательных бюллетеней	3287	122	258	80	166	98	19	94	538	674	60	196	8	18	70	67	221	280	190	57	71					
7	Число избирательных бюллетеней в переносных ящиках для голосования	797	31	49	22	114	63	0	20	52	59	65	51	11	13	29	15	61	36	24	26	56					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7416	523	474	214	738	355	191	208	890	844	251	503	100	165	229	132	359	773	199	155	113					
9	Число недействительных избирательных бюллетеней	159	7	5	14	11	2	6	4	4	14	12	7	3	6	8	1	11	28	8	1	7					
10	Число действительных избирательных бюллетеней	8054	547	518	222	841	416	185	224	938	889	304	547	108	172	250	146	409	781	215	180	162					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	425	25	25	15	35	20	15	15	45	45	15	25	12	12	15	12	20	35	15	12	12					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	71	10	1	0	2	2	1	1	9	19	3	1	0	0	1	0	10	9	0	2	0					
