Выборы Президента Российской Федерации																																												
Дата голосования: 04.03.2012																																												
																																												
Наименование Избирательной комиссии:    Вейделевская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	33																																										
																																												
		Сумма	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456									
1	Число избирателей, включенных в список избирателей	17767	1230	598	937	847	1117	942	651	673	286	487	896	309	145	898	348	282	822	304	541	272	880	364	170	393	780	533	491	271	224	157	296	396	227									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	18223	1250	620	970	850	1100	950	650	690	290	460	910	340	150	950	370	295	870	310	530	275	890	370	183	400	790	600	500	280	240	160	310	430	240									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	12017	805	401	681	589	793	649	442	375	219	311	601	195	132	568	180	217	562	161	358	176	650	237	121	222	544	323	348	214	154	109	185	338	157									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3114	267	179	69	73	72	85	51	146	25	98	107	63	9	239	134	55	198	111	104	62	160	87	44	64	115	166	66	28	38	38	101	35	25									
6	Число погашенных избирательных бюллетеней	3092	178	40	220	188	235	216	157	169	46	51	202	82	9	143	56	23	110	38	68	37	80	46	18	114	131	111	86	38	48	13	24	57	58									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3114	267	179	69	73	72	85	51	146	25	98	107	63	9	239	134	55	198	111	104	62	160	87	44	64	115	166	66	28	38	38	101	35	25									
8	Число бюллетеней в стационарных ящиках для голосования	12016	805	401	681	589	793	648	442	375	219	311	601	195	132	568	180	217	562	161	358	176	650	237	121	222	544	323	348	214	154	109	185	338	157									
9	Число недействительных избирательных бюллетеней	129	9	0	6	2	5	5	6	7	2	3	2	0	1	9	1	2	3	2	9	4	5	6	0	0	4	6	5	0	2	0	0	22	1									
10	Число действительных избирательных бюллетеней	15001	1063	580	744	660	860	728	487	514	242	406	706	258	140	798	313	270	757	270	453	234	805	318	165	286	655	483	409	242	190	147	286	351	181									
11	Число полученных открепительных  удостоверений	477	20	5	31	13	23	22	19	5	17	8	20	15	8	54	5	3	40	7	15	5	15	8	3	20	10	13	10	10	3	3	17	25	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	474	20	5	31	13	23	22	19	4	17	8	20	15	8	54	5	2	40	7	15	5	15	8	3	20	9	13	10	10	3	3	17	25	5									
13	Число избирателей, проголосовавших по открепительным удостоверениям	73	1	6	6	7	4	8	1	2	0	1	2	0	4	4	2	0	11	0	3	2	1	0	0	2	1	1	1	1	0	0	0	2	0									
14	Число неиспользованных открепительных удостоверений	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	17	0	0	1	1	3	1	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
