Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Осинская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180					
1	"Число избирателей, внесенных в списки избирателей"	11737	68	121	582	137	227	431	234	217	316	519	698	845	871	387	501	166	442	231	446	109	681	189	183	1183	587	57	453	80	72	584	120					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	9812	68	118	500	125	213	380	200	200	260	400	600	600	700	250	390	150	400	200	360	100	600	160	160	980	500	53	380	78	72	500	115					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	7849	61	98	348	118	186	337	140	162	210	280	384	506	515	193	358	145	352	165	329	74	422	122	156	801	431	47	342	73	69	350	75					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	716	4	11	30	6	15	27	26	20	33	41	46	64	47	48	27	0	13	10	20	11	35	24	2	30	21	6	10	2	3	60	24					
6	Число погашенных избирательных бюллетеней	1247	3	9	122	1	12	16	34	18	17	79	170	30	138	9	5	5	35	25	11	15	143	14	2	149	48	0	28	3	0	90	16					
7	Число избирательных бюллетеней в переносных ящиках для голосования	716	4	11	30	6	15	27	26	20	33	41	46	64	47	48	27	0	13	10	20	11	35	24	2	30	21	6	10	2	3	60	24					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7849	61	98	348	118	186	337	140	162	210	280	384	506	515	193	358	145	352	165	329	74	422	122	156	801	431	47	342	73	69	350	75					
9	Число недействительных избирательных бюллетеней	52	0	0	3	0	0	1	1	2	0	0	3	4	5	2	3	1	2	1	0	1	5	0	0	9	0	2	3	0	0	2	2					
10	Число действительных избирательных бюллетеней	8513	65	109	375	124	201	363	165	180	243	321	427	566	557	239	382	144	363	174	349	84	452	146	158	822	452	51	349	75	72	408	97					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	399	5	5	20	6	6	15	6	6	6	10	30	30	30	10	20	5	15	6	10	5	15	5	10	40	20	5	20	6	6	20	6					
