Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Тулунская городская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241					
1	"Число избирателей, внесенных в списки"	39292	607	1539	821	1063	1306	1037	1183	915	1445	1124	643	1100	1041	1135	1597	936	1150	1243	1296	605	504	946	933	1241	1237	1311	1456	969	1004	1228	970	842	882	961	1044	1481	182	315					
2	"Число бюллетеней, полученных участковыми комиссиями"	33650	500	1400	700	900	1200	900	1000	900	1300	1000	500	900	900	1000	1400	800	1000	1000	1000	500	400	800	800	1000	1000	1100	1200	800	900	1000	800	700	700	800	900	1300	250	400					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	12312	280	497	280	324	368	272	391	402	536	399	176	423	419	349	410	232	424	386	372	181	141	199	253	372	432	334	559	312	241	181	340	238	201	269	321	361	122	315					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	653	0	23	3	24	73	10	14	14	13	9	1	22	10	18	19	26	14	16	18	12	21	17	18	22	14	50	39	34	27	19	0	0	22	5	4	22	0	0					
6	Число погашенных бюллетеней	20685	220	880	417	552	759	618	595	484	751	592	323	455	471	633	971	542	562	598	610	307	238	584	529	606	554	716	602	454	632	800	460	462	477	526	575	917	128	85					
7	Число бюллетеней в переносных ящиках для голосования	653	0	23	3	24	73	10	14	14	13	9	1	22	10	18	19	26	14	16	18	12	21	17	18	22	14	50	39	34	27	19	0	0	22	5	4	22	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	12311	280	497	280	324	368	272	391	402	536	399	176	423	419	349	410	232	424	386	372	181	141	199	253	371	432	334	559	312	241	181	340	238	201	269	321	361	122	315					
9	Число недействительных бюллетеней	202	6	12	9	6	1	11	6	12	4	5	2	2	5	2	5	4	6	7	2	1	6	3	3	9	2	10	7	2	12	2	4	8	4	0	6	6	1	9					
10	Число действительных бюллетеней	12762	274	508	274	342	440	271	399	404	545	403	175	443	424	365	424	254	432	395	388	192	156	213	268	384	444	374	591	344	256	198	336	230	219	274	319	377	121	306					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	412	10	20	10	10	15	10	10	15	15	10	10	10	10	10	15	10	10	10	10	10	10	10	10	10	15	15	15	10	10	15	10	10	10	10	12	10	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	76	1	1	0	1	0	2	8	0	3	2	1	3	2	2	7	0	8	4	3	3	0	2	4	2	1	5	2	0	0	0	3	0	0	3	2	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	147	1	0	1	0	1	0	2	1	0	1	1	2	1	0	3	0	0	1	1	0	0	0	0	0	1	1	5	0	0	0	1	2	1	0	3	1	0	116					
