Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Новоалександровская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956									
1	Число избирателей, включенных в список избирателей	48404	1724	1207	1487	2831	2686	2073	1015	1387	1657	1764	1928	2000	160	1020	339	282	569	151	1055	920	698	200	90	335	1775	668	143	288	852	1162	1832	1647	179	197	388	1286	190	112	185	185	184	195	2472	1240	176	1910	2069	844	387	260									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	45549	1600	1100	1400	2600	2500	1900	950	1300	1500	1600	1800	1800	162	950	330	278	500	150	1000	900	650	197	93	330	1700	670	140	295	850	1100	1700	1600	176	204	394	1200	190	114	185	187	186	198	2300	1200	187	1800	1900	838	382	263									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	26007	1005	592	734	1331	1171	967	488	663	762	873	979	995	108	586	168	149	327	91	521	530	453	129	52	228	1076	336	82	186	458	556	1147	999	84	135	227	683	147	80	124	125	113	127	1378	827	129	1018	981	663	268	156									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2681	47	65	37	101	60	80	55	21	146	100	52	201	5	44	22	6	31	9	99	21	12	14	19	31	138	123	18	13	64	105	91	41	62	28	64	67	16	0	15	5	11	16	71	77	5	93	198	24	32	26									
6	Число погашенных избирательных бюллетеней	16861	548	443	629	1168	1269	853	407	616	592	627	769	604	49	320	140	123	142	50	380	349	185	54	22	71	486	211	40	96	328	439	462	560	30	41	103	450	27	34	46	57	62	55	851	296	53	689	721	151	82	81									
