Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
Наименование Избирательной комиссии:    Новоалександровская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939									
1	"Число избирателей, включенных в список избирателей"	43573	1734	1323	1336	2598	2481	1836	949	1287	1497	1623	1767	1776	137	869	289	232	513	139	939	748	561	191	69	261	1528	594	108	249	744	1075	1684	1459	143	180	349	1092	184	79	160	152	140	160	2136	992	134	1682	2045	772	349	228									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	42440	1812	1180	1200	2400	2300	1700	900	1200	1400	1500	1600	1600	145	840	280	230	500	150	963	750	570	205	80	280	1500	600	135	300	700	1000	1706	1522	160	190	350	1100	190	110	185	165	170	180	2000	1000	170	1727	2093	812	360	230									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	35092	1445	1115	959	2116	1874	1334	738	1081	1244	1335	1425	1420	131	679	246	189	405	106	678	608	475	164	57	220	948	430	92	226	652	830	1555	1281	124	155	297	863	160	78	145	129	113	147	1887	805	127	1352	1469	675	310	198									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2965	42	50	137	252	280	154	96	72	80	80	61	92	0	43	14	20	36	12	95	52	21	18	6	23	176	77	12	18	9	85	34	36	15	13	27	43	10	0	9	10	12	6	50	60	2	163	300	46	10	6									
6	Число погашенных избирательных бюллетеней	4383	325	15	104	32	146	212	66	47	76	85	114	88	14	118	20	21	59	32	190	90	74	23	17	37	376	93	31	56	39	85	117	205	21	22	26	194	20	32	31	26	45	27	63	135	41	212	324	91	40	26									
