Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Бабаюртовская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408					
1	"Число избирателей, внесенных в списки"	21648	1757	2340	2212	207	560	446	498	821	1196	980	1066	1189	849	953	1023	343	337	780	1397	821	813	141	334	585					
2	"Число бюллетеней, полученных участковыми комиссиями"	19130	1580	2130	1900	190	490	400	450	740	1000	840	900	1070	760	870	920	300	270	670	1260	720	720	130	300	520					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	13779	826	1091	1485	68	470	302	380	510	961	756	844	609	670	734	809	167	252	346	875	554	389	115	107	459					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	264	0	0	0	0	20	17	0	0	0	0	0	1	0	0	0	34	8	54	26	51	15	0	33	5					
6	Число погашенных бюллетеней	5087	754	1039	415	122	0	81	70	230	39	84	56	460	90	136	111	99	10	270	359	115	316	15	160	56					
7	Число бюллетеней в переносных ящиках для голосования	264	0	0	0	0	20	17	0	0	0	0	0	1	0	0	0	34	8	54	26	51	15	0	33	5					
8	Число бюллетеней в стационарных ящиках для голосования	13779	826	1091	1485	68	470	302	380	510	961	756	844	609	670	734	809	167	252	346	875	554	389	115	107	459					
9	Число недействительных бюллетеней	78	25	0	6	0	0	0	0	15	6	2	0	0	10	3	0	1	0	0	6	2	0	0	2	0					
10	Число действительных бюллетеней	13965	801	1091	1479	68	490	319	380	495	955	754	844	610	660	731	809	200	260	400	895	603	404	115	138	464					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	79	4	0	4	0	0	3	6	3	3	0	10	8	5	8	10	1	1	3	3	3	0	1	1	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	7	0	0	0	0	0	0	0	0	0	0	1	2	2	2	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	72	4	4	4	0	0	3	3	3	3	0	9	6	3	6	10	1	1	3	3	3	0	0	1	2					
15	Число открепительных удостоверений выданных ТИК	21	0	0	0	0	0	0	0	3	0	0	0	3	0	8	0	1	0	0	0	0	3	1	0	2					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	23	14	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	2	0	0	0	0	0					
		0.16%	1.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	237	0	0	60	0	10	0	0	0	65	0	0	0	0	19	0	1	6	46	2	0	0	0	25	3					
		1.68%	0.0%	0.0%	4.04%	0.0%	2.04%	0.0%	0.0%	0.0%	6.76%	0.0%	0.0%	0.0%	0.0%	2.58%	0.0%	0.49%	2.30%	11.5%	0.22%	0.0%	0.0%	0.0%	17.85%	0.64%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	423	0	0	50	0	10	0	0	0	100	26	30	0	51	88	55	10	0	0	3	0	0	0	0	0					
		3.01%	0.0%	0.0%	3.36%	0.0%	2.04%	0.0%	0.0%	0.0%	10.40%	3.43%	3.55%	0.0%	7.61%	11.98%	6.79%	4.97%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
